id,round,startTimestamp,status,home_team_id,Home,away_team_id,Away,HomeGoals,AwayGoals,slug,Date,OddsHome,OddsDraw,OddsAway,match_id,date,home_team,away_team,target_home_goals,target_away_goals,home_avg_rating,home_avg_goals,home_avg_xg,home_avg_shots,home_avg_pass_acc,home_avg_tackles,home_avg_interceptions,home_avg_creativity,home_history_completeness,away_avg_rating,away_avg_goals,away_avg_xg,away_avg_shots,away_avg_pass_acc,away_avg_tackles,away_avg_interceptions,away_avg_creativity,away_history_completeness
11352515,3,1693150200,finished,39,Newcastle United,44,Liverpool,1,2,liverpool-newcastle-united,2023-08-27 15:30:00,1.0,1.0,1.0,11352515,1693150200,Newcastle United,Liverpool,1,2,7.013636363636363,0.13636363636363635,0.10139999999999999,0.8181818181818182,0.8557077202697783,1.0,0.5909090909090909,0.7272727272727273,1.0,6.45909090909091,0.13636363636363635,0.16013181818181818,1.3181818181818181,0.7585239581419188,1.1363636363636365,0.7727272727272727,0.9545454545454546,1.0
11352590,4,1693594800,finished,72,Luton Town,37,West Ham United,1,2,luton-town-west-ham-united,2023-09-01 19:00:00,1.0,1.0,1.0,11352590,1693594800,Luton Town,West Ham United,1,2,6.722727272727272,0.045454545454545456,0.06683181818181817,0.6363636363636364,0.7826243946073763,1.3181818181818181,0.5,0.5,1.0,7.1833333333333345,0.2424242424242424,0.1808560606060606,1.106060606060606,0.6625758945567646,1.484848484848485,1.196969696969697,0.7878787878787878,1.0
11352597,4,1693654200,finished,15,Sheffield United,48,Everton,2,2,everton-sheffield-united,2023-09-02 11:30:00,1.0,1.0,1.0,11352597,1693654200,Sheffield United,Everton,2,2,6.536363636363637,0.045454545454545456,0.03181666666666667,0.5454545454545454,0.6635686407194668,1.1818181818181819,0.8787878787878788,0.30303030303030304,1.0,6.3966666666666665,0.0,0.09290999999999998,1.0,0.8087267341517368,1.5333333333333334,0.8,0.7666666666666666,0.9090909090909091
11352543,4,1693663200,finished,50,Brentford,60,Bournemouth,2,2,bournemouth-brentford,2023-09-02 14:00:00,1.0,1.0,1.0,11352543,1693663200,Brentford,Bournemouth,2,2,7.12,0.19999999999999998,0.20783000000000004,1.0666666666666667,0.8001539749576118,1.1,0.6666666666666666,0.8333333333333334,0.9090909090909091,6.681818181818182,0.0606060606060606,0.0839090909090909,0.8787878787878788,0.7809298933249459,1.3636363636363638,0.9393939393939393,0.5454545454545454,1.0
11352561,4,1693663200,finished,6,Burnley,33,Tottenham Hotspur,2,5,tottenham-hotspur-burnley,2023-09-02 14:00:00,1.0,1.0,1.0,11352561,1693663200,Burnley,Tottenham Hotspur,2,5,6.381818181818182,0.045454545454545456,0.021454545454545452,0.4090909090909091,0.8340293977431088,1.0909090909090908,0.8181818181818182,0.45454545454545453,1.0,6.8090909090909095,0.1212121212121212,0.11941212121212122,1.2727272727272727,0.8816957319777284,1.3939393939393938,0.7575757575757577,0.9090909090909091,1.0
11352570,4,1693663200,finished,38,Chelsea,14,Nottingham Forest,0,1,chelsea-nottingham-forest,2023-09-02 14:00:00,1.0,1.0,1.0,11352570,1693663200,Chelsea,Nottingham Forest,0,1,7.254545454545454,0.1212121212121212,0.17764545454545455,1.2878787878787878,0.8786079995789979,1.1515151515151514,0.5909090909090908,0.8787878787878788,1.0,6.931818181818182,0.1212121212121212,0.09877575757575756,0.7121212121212122,0.7503674491091534,1.5,0.9242424242424242,0.5909090909090909,1.0
11352594,4,1693663200,finished,17,Manchester City,43,Fulham,5,1,fulham-manchester-city,2023-09-02 14:00:00,1.0,1.0,1.0,11352594,1693663200,Manchester City,Fulham,5,1,6.613636363636363,0.18181818181818182,0.19042121212121213,1.6666666666666665,0.798149181873992,1.0454545454545454,0.33333333333333337,1.196969696969697,1.0,6.736363636363635,0.0606060606060606,0.057575757575757586,0.5757575757575758,0.7787687463995819,0.7575757575757577,0.22727272727272727,0.42424242424242425,1.0
11352551,4,1693672200,finished,30,Brighton & Hove Albion,39,Newcastle United,3,1,newcastle-united-brighton-and-hove-albion,2023-09-02 16:30:00,1.0,1.0,1.0,11352551,1693672200,Brighton & Hove Albion,Newcastle United,3,1,6.475757575757577,0.2424242424242424,0.20302121212121216,1.6363636363636367,0.9042703466699717,0.9999999999999999,0.45454545454545453,1.424242424242424,1.0,6.584848484848485,0.1212121212121212,0.11289393939393938,1.0,0.8603158770268508,1.0606060606060606,0.45454545454545453,0.8484848484848485,1.0
11352578,4,1693746000,finished,7,Crystal Palace,3,Wolverhampton,3,2,crystal-palace-wolverhampton,2023-09-03 13:00:00,1.0,1.0,1.0,11352578,1693746000,Crystal Palace,Wolverhampton,3,2,7.193939393939393,0.0606060606060606,0.11203333333333333,1.575757575757576,0.8136105552225114,1.6060606060606057,0.45454545454545453,1.2121212121212122,1.0,7.003030303030304,0.0,0.15016363636363636,1.212121212121212,0.8191499313817406,1.6060606060606057,0.6666666666666666,0.9696969696969698,1.0
11352584,4,1693746000,finished,44,Liverpool,40,Aston Villa,3,0,liverpool-aston-villa,2023-09-03 13:00:00,1.0,1.0,1.0,11352584,1693746000,Liverpool,Aston Villa,3,0,6.409090909090909,0.1515151515151515,0.11995454545454547,1.0,0.8147819410129323,0.9393939393939394,0.5454545454545454,0.696969696969697,1.0,7.077272727272727,0.18181818181818182,0.19236060606060604,1.0909090909090908,0.8654640962929513,1.0909090909090908,0.3939393939393939,0.9393939393939393,1.0
11352534,4,1693755000,finished,42,Arsenal,35,Manchester United,3,1,arsenal-manchester-united,2023-09-03 15:30:00,1.0,1.0,1.0,11352534,1693755000,Arsenal,Manchester United,3,1,6.943939393939394,0.1515151515151515,0.16366363636363637,1.2727272727272727,0.8690431741933271,1.0909090909090908,0.5,0.8787878787878788,1.0,6.445454545454546,0.09090909090909091,0.16073030303030303,1.303030303030303,0.8405494591511778,1.3636363636363638,0.5151515151515151,1.1515151515151514,1.0
11352626,5,1694863800,finished,3,Wolverhampton,44,Liverpool,1,3,liverpool-wolverhampton,2023-09-16 11:30:00,1.0,1.0,1.0,11352626,1694863800,Wolverhampton,Liverpool,1,3,7.0575,0.075,0.12838,1.125,0.8327320156433146,1.775,0.7,0.8,0.9090909090909091,6.540909090909091,0.09090909090909091,0.09647954545454546,0.8181818181818182,0.8546595944589914,1.0,0.5227272727272727,0.7045454545454546,1.0
11352621,5,1694872800,finished,33,Tottenham Hotspur,15,Sheffield United,2,1,tottenham-hotspur-sheffield-united,2023-09-16 14:00:00,1.0,1.0,1.0,11352621,1694872800,Tottenham Hotspur,Sheffield United,2,1,6.995454545454547,0.20454545454545456,0.1413090909090909,1.4318181818181819,0.8699621893960803,1.4772727272727273,0.8181818181818182,1.0,1.0,5.76439393939394,0.10606060606060605,0.06961818181818182,0.6818181818181818,0.6541721397279333,0.9393939393939393,0.5606060606060606,0.23484848484848483,1.0
11352611,5,1694872800,finished,35,Manchester United,30,Brighton & Hove Albion,1,3,manchester-united-brighton-and-hove-albion,2023-09-16 14:00:00,1.0,1.0,1.0,11352611,1694872800,Manchester United,Brighton & Hove Albion,1,3,5.751515151515151,0.09090909090909091,0.14938863636363636,0.9772727272727273,0.7409454125956927,0.9393939393939393,0.29545454545454547,0.7348484848484848,1.0,6.053787878787879,0.06818181818181818,0.0653280303030303,0.8712121212121212,0.8789911698325706,0.6590909090909091,0.3181818181818182,0.9924242424242425,1.0
11352625,5,1694872800,finished,37,West Ham United,17,Manchester City,1,3,west-ham-united-manchester-city,2023-09-16 14:00:00,1.0,1.0,1.0,11352625,1694872800,West Ham United,Manchester City,1,3,7.220454545454545,0.2196969696969697,0.15861969696969694,0.856060606060606,0.7236075791373,1.734848484848485,1.2575757575757576,0.7045454545454545,1.0,6.920454545454546,0.22727272727272727,0.18117045454545455,1.2424242424242424,0.8632861142810252,1.1363636363636365,0.356060606060606,1.0606060606060606,1.0
11352602,5,1694872800,finished,40,Aston Villa,7,Crystal Palace,3,1,aston-villa-crystal-palace,2023-09-16 14:00:00,1.0,1.0,1.0,11352602,1694872800,Aston Villa,Crystal Palace,3,1,6.972727272727273,0.13636363636363635,0.15870454545454546,1.0,0.8506242278128884,1.0454545454545454,0.4772727272727273,0.9545454545454546,1.0,5.85,0.11363636363636363,0.1280159090909091,1.4318181818181819,0.7416087086255736,1.4318181818181819,0.3409090909090909,1.0454545454545454,1.0
11352608,5,1694872800,finished,43,Fulham,72,Luton Town,1,0,luton-town-fulham,2023-09-16 14:00:00,1.0,1.0,1.0,11352608,1694872800,Fulham,Luton Town,1,0,6.758333333333334,0.09848484848484848,0.05512575757575758,0.4924242424242424,0.791132255886398,0.8787878787878788,0.41666666666666663,0.37121212121212116,1.0,6.7316666666666665,0.06666666666666667,0.081795,0.8166666666666667,0.7206110592726501,1.3666666666666667,0.5,0.36666666666666664,0.9090909090909091
11352615,5,1694881800,finished,39,Newcastle United,50,Brentford,1,0,brentford-newcastle-united,2023-09-16 16:30:00,1.0,1.0,1.0,11352615,1694881800,Newcastle United,Brentford,1,0,6.744696969696969,0.09090909090909091,0.08981742424242424,0.75,0.8336162068744559,1.0833333333333335,0.36363636363636365,0.643939393939394,1.0,7.090909090909091,0.1590909090909091,0.17873636363636367,1.0,0.8210693126802038,1.3636363636363635,0.6136363636363636,0.8181818181818182,1.0
11352600,5,1694955600,finished,60,Bournemouth,38,Chelsea,0,0,bournemouth-chelsea,2023-09-17 13:00:00,1.0,1.0,1.0,11352600,1694955600,Bournemouth,Chelsea,0,0,6.8625,0.05,0.072855,0.65,0.7408236222677773,1.475,0.6,0.575,0.9090909090909091,6.694696969696969,0.09090909090909091,0.1667901515151515,1.2424242424242424,0.8833685591576718,0.9621212121212122,0.5227272727272727,0.7651515151515152,1.0
11352605,5,1694964600,finished,48,Everton,42,Arsenal,0,1,everton-arsenal,2023-09-17 15:30:00,1.0,1.0,1.0,11352605,1694964600,Everton,Arsenal,0,1,5.997727272727272,0.045454545454545456,0.13317954545454547,1.2272727272727273,0.7153438367330094,1.2954545454545454,0.6590909090909091,0.6136363636363636,1.0,6.108333333333333,0.1590909090909091,0.14219772727272728,1.2045454545454546,0.8130452342537027,0.9166666666666667,0.5075757575757576,0.8636363636363636,1.0
11352618,5,1695062700,finished,14,Nottingham Forest,6,Burnley,1,1,nottingham-forest-burnley,2023-09-18 18:45:00,1.0,1.0,1.0,11352618,1695062700,Nottingham Forest,Burnley,1,1,6.557407407407407,0.1111111111111111,0.08504907407407407,0.6296296296296295,0.6254577675212596,1.0092592592592593,0.5648148148148149,0.5370370370370371,0.8181818181818182,6.173333333333334,0.1,0.04798,0.7,0.8190797288520478,1.5000000000000002,0.5,0.5,0.9090909090909091
11352632,6,1695477600,finished,7,Crystal Palace,43,Fulham,0,0,fulham-crystal-palace,2023-09-23 14:00:00,1.0,1.0,1.0,11352632,1695477600,Crystal Palace,Fulham,0,0,6.775,0.10909090909090911,0.12441636363636364,1.2772727272727273,0.7996472298643721,1.7590909090909093,0.55,0.9227272727272726,1.0,6.866212121212121,0.0893939393939394,0.07636696969696971,0.6333333333333333,0.8180751659634452,1.2,0.41363636363636364,0.46818181818181814,1.0
11352634,6,1695477600,finished,72,Luton Town,3,Wolverhampton,1,1,luton-town-wolverhampton,2023-09-23 14:00:00,1.0,1.0,1.0,11352634,1695477600,Luton Town,Wolverhampton,1,1,6.693181818181818,0.022727272727272728,0.06873257575757576,0.5984848484848485,0.7122878822669457,1.325757575757576,0.43939393939393945,0.4696969696969697,1.0,6.989090909090908,0.07272727272727274,0.10566363636363638,1.0727272727272728,0.8278332796711922,1.7272727272727268,0.7272727272727273,0.7818181818181817,1.0
11352635,6,1695477600,finished,17,Manchester City,14,Nottingham Forest,2,0,manchester-city-nottingham-forest,2023-09-23 14:00:00,1.0,1.0,1.0,11352635,1695477600,Manchester City,Nottingham Forest,2,0,6.9366666666666665,0.2303030303030303,0.20903848484848486,1.5681818181818181,0.865307580155335,1.106060606060606,0.5287878787878788,1.2272727272727273,1.0,5.970454545454545,0.07727272727272727,0.07345681818181816,0.65,0.6660950131512927,1.5045454545454542,0.7045454545454546,0.45,1.0
11352628,6,1695486600,finished,50,Brentford,48,Everton,1,3,brentford-everton,2023-09-23 16:30:00,1.0,1.0,1.0,11352628,1695486600,Brentford,Everton,1,3,6.650909090909092,0.12727272727272726,0.16425272727272727,1.0181818181818183,0.7858147452650605,1.309090909090909,0.5454545454545455,0.6545454545454545,1.0,6.134545454545455,0.018181818181818184,0.07260727272727273,0.7909090909090909,0.7732527365498642,1.4181818181818182,0.6636363636363636,0.6363636363636362,1.0
11352630,6,1695495600,finished,6,Burnley,35,Manchester United,0,1,manchester-united-burnley,2023-09-23 19:00:00,1.0,1.0,1.0,11352630,1695495600,Burnley,Manchester United,0,1,6.091666666666666,0.045454545454545456,0.021374999999999998,0.5681818181818182,0.8193218896758073,1.2196969696969697,0.553030303030303,0.3409090909090909,1.0,5.526818181818182,0.1,0.10432363636363638,1.0272727272727273,0.8657534626666493,0.9227272727272727,0.2409090909090909,0.7863636363636364,1.0
11352627,6,1695560400,finished,42,Arsenal,33,Tottenham Hotspur,2,2,arsenal-tottenham-hotspur,2023-09-24 13:00:00,1.0,1.0,1.0,11352627,1695560400,Arsenal,Tottenham Hotspur,2,2,6.350454545454545,0.15757575757575756,0.14643454545454546,1.0924242424242425,0.8825249740420715,0.8257575757575758,0.440909090909091,0.7757575757575758,1.0,7.2681818181818185,0.18181818181818182,0.14517409090909092,1.5590909090909093,0.8633048990259078,1.5272727272727271,0.7454545454545454,1.1,1.0
11352629,6,1695560400,finished,30,Brighton & Hove Albion,60,Bournemouth,3,1,bournemouth-brighton-and-hove-albion,2023-09-24 13:00:00,1.0,1.0,1.0,11352629,1695560400,Brighton & Hove Albion,Bournemouth,3,1,5.315,0.13636363636363635,0.08045999999999999,0.8863636363636364,0.8093749729435118,0.7454545454545454,0.3318181818181818,0.6363636363636365,1.0,6.951818181818183,0.03636363636363637,0.07624121212121211,0.7878787878787878,0.7727475366497317,1.3606060606060604,0.8181818181818182,0.6606060606060606,1.0
11352631,6,1695560400,finished,38,Chelsea,40,Aston Villa,0,1,aston-villa-chelsea,2023-09-24 13:00:00,1.0,1.0,1.0,11352631,1695560400,Chelsea,Aston Villa,0,1,7.1883333333333335,0.07272727272727274,0.16266984848484847,1.2696969696969698,0.8739676874523327,1.1212121212121213,0.5212121212121213,0.7272727272727273,1.0,6.997727272727271,0.12727272727272726,0.1671418181818182,1.0,0.8503881713645568,1.2787878787878788,0.4666666666666666,0.9696969696969698,1.0
11352633,6,1695560400,finished,44,Liverpool,37,West Ham United,3,1,liverpool-west-ham-united,2023-09-24 13:00:00,1.0,1.0,1.0,11352633,1695560400,Liverpool,West Ham United,3,1,6.658787878787879,0.14545454545454548,0.14263939393939395,1.084848484848485,0.8512311464768629,1.012121212121212,0.7575757575757575,0.7393939393939394,1.0,7.202727272727272,0.19545454545454544,0.14517818181818185,0.8,0.7497129905557421,1.581818181818182,1.2136363636363636,0.6727272727272727,1.0
