player_id,player_name,match_id,date,round,is_home,position,opponent_team_id,team_id,last_total_points,last_minutes,avg_total_points_last_3,avg_total_points_last_5,avg_total_points_last_38,ema_points_span_3,ema_points_span_5,starts_last_5,xFP_weighted,avg_minutes_last_3,avg_goals_last_5,avg_assists_last_5,avg_rating_last_5,form_vs_season,opp_pos_avg_points_allowed,total_points
970435,Will Smallbone,12436874,2024-08-17 16:00:00,1,0,M,39,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,5.0
106337,Idrissa Gueye,12436873,2024-08-17 16:00:00,1,1,M,30,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
978150,Julián Araujo,12436875,2024-08-17 16:00:00,1,0,D,14,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
979232,Anthony Elanga,12436875,2024-08-17 16:00:00,1,1,M,60,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
980634,Valentino Livramento,12436874,2024-08-17 16:00:00,1,1,D,45,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,7.0
980637,Taylor Harwood-Bellis,12436874,2024-08-17 16:00:00,1,0,D,39,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020850708924104,7.0
101882,Fabian Schär,12436874,2024-08-17 16:00:00,1,1,D,45,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.0
45502,Alex McCarthy,12436874,2024-08-17 16:00:00,1,0,G,39,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518181818181818,7.0
1110842,Simon Adingra,12436873,2024-08-17 16:00:00,1,0,F,48,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5879337539432177,6.0
927356,Neco Williams,12436875,2024-08-17 16:00:00,1,1,D,60,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0
115365,Lewis Dunk,12436873,2024-08-17 16:00:00,1,0,D,48,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020850708924104,7.0
962012,Jan Paul van Hecke,12436873,2024-08-17 16:00:00,1,0,D,48,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
1014835,Yerson Mosquera,12436872,2024-08-17 16:00:00,1,0,D,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.0
