match_id,season_id,matchday,date,time,home_team,away_team,home_score,away_score,result,goal_diff
2020_15_ZTE_MTK,2020,15,2020-12-16,12:00,Zalaegerszegi TE FC,MTK Budapest,2,0,H,2
2020_15_PAKS_FTC,2020,15,2020-12-16,14:15,Paksi FC,Ferencvárosi TC,1,3,A,-2
2020_15_BUDAFOK_MEZOKOVESD,2020,15,2020-12-16,14:15,Budafoki MTE,Mezőkövesd Zsóry FC,0,1,A,-1
2020_16_FEHERVAR_KISVARDA,2020,16,2020-12-18,14:00,Fehérvár FC,Kisvárda FC,3,0,H,3
2020_16_MTK_PAKS,2020,16,2020-12-19,08:45,MTK Budapest,Paksi FC,3,1,H,2
2020_16_DVTK_ZTE,2020,16,2020-12-19,11:00,Diósgyőri VTK,Zalaegerszegi TE FC,1,3,A,-2
2020_16_FTC_BUDAFOK,2020,16,2020-12-19,13:30,Ferencvárosi TC,Budafoki MTE,2,1,H,1
2020_16_MEZOKOVESD_PUSKAS,2020,16,2020-12-20,08:30,Mezőkövesd Zsóry FC,Puskás Akadémia FC,1,0,H,1
2020_16_UJPEST_HONVED,2020,16,2020-12-20,11:00,Újpest FC,Kispest–Honvéd FC,2,1,H,1
2020_17_KISVARDA_MEZOKOVESD,2020,17,2021-01-23,08:30,Kisvárda FC,Mezőkövesd Zsóry FC,0,0,D,0
2020_17_PUSKAS_FTC,2020,17,2021-01-23,11:00,Puskás Akadémia FC,Ferencvárosi TC,1,1,D,0
2020_17_UJPEST_FEHERVAR,2020,17,2021-01-23,13:30,Újpest FC,Fehérvár FC,0,5,A,-5
2020_17_BUDAFOK_MTK,2020,17,2021-01-24,07:30,Budafoki MTE,MTK Budapest,2,2,D,0
2020_17_PAKS_DVTK,2020,17,2021-01-24,09:45,Paksi FC,Diósgyőri VTK,2,1,H,1
2020_17_HONVED_ZTE,2020,17,2021-01-24,12:00,Kispest–Honvéd FC,Zalaegerszegi TE FC,2,2,D,0
2020_18_MTK_PUSKAS,2020,18,2021-01-30,06:30,MTK Budapest,Puskás Akadémia FC,0,1,A,-1
2020_18_MEZOKOVESD_UJPEST,2020,18,2021-01-30,08:45,Mezőkövesd Zsóry FC,Újpest FC,3,2,H,1
2020_18_FTC_KISVARDA,2020,18,2021-01-30,11:00,Ferencvárosi TC,Kisvárda FC,1,1,D,0
2020_18_FEHERVAR_HONVED,2020,18,2021-01-30,13:30,Fehérvár FC,Kispest–Honvéd FC,1,2,A,-1
2020_18_ZTE_PAKS,2020,18,2021-01-31,08:10,Zalaegerszegi TE FC,Paksi FC,4,4,D,0
2020_18_DVTK_BUDAFOK,2020,18,2021-01-31,10:15,Diósgyőri VTK,Budafoki MTE,1,1,D,0
2020_19_KISVARDA_MTK,2020,19,2021-02-02,11:30,Kisvárda FC,MTK Budapest,0,2,A,-2
2020_19_FEHERVAR_MEZOKOVESD,2020,19,2021-02-02,14:00,Fehérvár FC,Mezőkövesd Zsóry FC,0,0,D,0
2020_19_PUSKAS_DVTK,2020,19,2021-02-03,10:00,Puskás Akadémia FC,Diósgyőri VTK,2,0,H,2
2020_19_HONVED_PAKS,2020,19,2021-02-03,11:30,Kispest–Honvéd FC,Paksi FC,1,1,D,0
2020_19_BUDAFOK_ZTE,2020,19,2021-02-03,14:00,Budafoki MTE,Zalaegerszegi TE FC,3,1,H,2
2020_19_UJPEST_FTC,2020,19,2021-02-03,14:00,Újpest FC,Ferencvárosi TC,0,4,A,-4
2020_20_DVTK_KISVARDA,2020,20,2021-02-06,08:45,Diósgyőri VTK,Kisvárda FC,2,0,H,2
2020_20_MEZOKOVESD_HONVED,2020,20,2021-02-06,11:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,2,1,H,1
2020_20_MTK_UJPEST,2020,20,2021-02-06,13:30,MTK Budapest,Újpest FC,1,3,A,-2
2020_20_PAKS_BUDAFOK,2020,20,2021-02-07,08:10,Paksi FC,Budafoki MTE,4,1,H,3
2020_20_ZTE_PUSKAS,2020,20,2021-02-07,10:15,Zalaegerszegi TE FC,Puskás Akadémia FC,1,2,A,-1
2020_20_FTC_FEHERVAR,2020,20,2021-02-07,12:30,Ferencvárosi TC,Fehérvár FC,2,0,H,2
2020_21_UJPEST_DVTK,2020,21,2021-02-12,14:00,Újpest FC,Diósgyőri VTK,1,0,H,1
2020_21_PUSKAS_PAKS,2020,21,2021-02-13,08:45,Puskás Akadémia FC,Paksi FC,3,2,H,1
2020_21_KISVARDA_ZTE,2020,21,2021-02-13,11:00,Kisvárda FC,Zalaegerszegi TE FC,2,1,H,1
2020_21_HONVED_BUDAFOK,2020,21,2021-02-13,13:30,Kispest–Honvéd FC,Budafoki MTE,2,3,A,-1
2020_21_MEZOKOVESD_FTC,2020,21,2021-02-14,08:30,Mezőkövesd Zsóry FC,Ferencvárosi TC,2,2,D,0
2020_21_FEHERVAR_MTK,2020,21,2021-02-14,11:00,Fehérvár FC,MTK Budapest,1,2,A,-1
2020_22_MTK_MEZOKOVESD,2020,22,2021-02-19,14:00,MTK Budapest,Mezőkövesd Zsóry FC,0,0,D,0
2020_22_ZTE_UJPEST,2020,22,2021-02-20,08:45,Zalaegerszegi TE FC,Újpest FC,3,0,H,3
2020_22_FTC_HONVED,2020,22,2021-02-20,13:30,Ferencvárosi TC,Kispest–Honvéd FC,1,0,H,1
2020_22_BUDAFOK_PUSKAS,2020,22,2021-02-21,08:30,Budafoki MTE,Puskás Akadémia FC,0,3,A,-3
2020_22_PAKS_KISVARDA,2020,22,2021-02-21,11:00,Paksi FC,Kisvárda FC,3,0,H,3
2020_22_FEHERVAR_DVTK,2020,22,2021-05-09,11:30,Fehérvár FC,Diósgyőri VTK,1,3,A,-2
2020_23_DVTK_MEZOKOVESD,2020,23,2021-02-26,14:00,Diósgyőri VTK,Mezőkövesd Zsóry FC,2,2,D,0
2020_23_BUDAFOK_KISVARDA,2020,23,2021-02-27,08:45,Budafoki MTE,Kisvárda FC,2,0,H,2
2020_23_PUSKAS_HONVED,2020,23,2021-02-27,11:00,Puskás Akadémia FC,Kispest–Honvéd FC,1,2,A,-1
2020_23_MTK_FTC,2020,23,2021-02-27,13:30,MTK Budapest,Ferencvárosi TC,2,2,D,0
2020_23_PAKS_UJPEST,2020,23,2021-02-28,08:30,Paksi FC,Újpest FC,1,3,A,-2
2020_23_ZTE_FEHERVAR,2020,23,2021-02-28,11:00,Zalaegerszegi TE FC,Fehérvár FC,0,2,A,-2
2020_24_KISVARDA_PUSKAS,2020,24,2021-03-02,09:15,Kisvárda FC,Puskás Akadémia FC,0,1,A,-1
2020_24_HONVED_MTK,2020,24,2021-03-02,11:30,Kispest–Honvéd FC,MTK Budapest,3,2,H,1
2020_24_FTC_DVTK,2020,24,2021-03-02,14:00,Ferencvárosi TC,Diósgyőri VTK,1,0,H,1
2020_24_MEZOKOVESD_ZTE,2020,24,2021-03-03,09:15,Mezőkövesd Zsóry FC,Zalaegerszegi TE FC,2,0,H,2
2020_24_UJPEST_BUDAFOK,2020,24,2021-03-03,11:30,Újpest FC,Budafoki MTE,2,0,H,2
2020_24_FEHERVAR_PAKS,2020,24,2021-03-03,14:00,Fehérvár FC,Paksi FC,2,2,D,0
2020_25_DVTK_MTK,2020,25,2021-03-05,14:00,Diósgyőri VTK,MTK Budapest,0,0,D,0
2020_25_PAKS_MEZOKOVESD,2020,25,2021-03-06,11:00,Paksi FC,Mezőkövesd Zsóry FC,2,2,D,0
2020_25_PUSKAS_UJPEST,2020,25,2021-03-06,13:30,Puskás Akadémia FC,Újpest FC,2,1,H,1
2020_25_HONVED_KISVARDA,2020,25,2021-03-07,10:00,Kispest–Honvéd FC,Kisvárda FC,0,1,A,-1
2020_25_ZTE_FTC,2020,25,2021-03-07,12:00,Zalaegerszegi TE FC,Ferencvárosi TC,2,2,D,0
2020_25_BUDAFOK_FEHERVAR,2020,25,2021-03-07,14:00,Budafoki MTE,Fehérvár FC,1,2,A,-1
2020_26_UJPEST_KISVARDA,2020,26,2021-03-13,08:45,Újpest FC,Kisvárda FC,3,0,H,3
2020_26_MTK_ZTE,2020,26,2021-03-13,11:00,MTK Budapest,Zalaegerszegi TE FC,3,0,H,3
2020_26_DVTK_HONVED,2020,26,2021-03-13,13:30,Diósgyőri VTK,Kispest–Honvéd FC,0,0,D,0
2020_26_MEZOKOVESD_BUDAFOK,2020,26,2021-03-14,09:05,Mezőkövesd Zsóry FC,Budafoki MTE,2,1,H,1
2020_26_FTC_PAKS,2020,26,2021-03-14,12:00,Ferencvárosi TC,Paksi FC,5,2,H,3
2020_26_PUSKAS_FEHERVAR,2020,26,2021-03-14,14:15,Puskás Akadémia FC,Fehérvár FC,1,0,H,1
2020_27_PAKS_MTK,2020,27,2021-04-03,08:45,Paksi FC,MTK Budapest,3,1,H,2
2020_27_ZTE_DVTK,2020,27,2021-04-03,11:00,Zalaegerszegi TE FC,Diósgyőri VTK,2,0,H,2
2020_27_HONVED_UJPEST,2020,27,2021-04-03,13:30,Kispest–Honvéd FC,Újpest FC,2,2,D,0
2020_27_KISVARDA_FEHERVAR,2020,27,2021-04-04,08:30,Kisvárda FC,Fehérvár FC,0,0,D,0
2020_27_BUDAFOK_FTC,2020,27,2021-04-04,11:00,Budafoki MTE,Ferencvárosi TC,0,4,A,-4
2020_27_PUSKAS_MEZOKOVESD,2020,27,2021-04-04,13:15,Puskás Akadémia FC,Mezőkövesd Zsóry FC,2,0,H,2
2020_28_MEZOKOVESD_KISVARDA,2020,28,2021-04-09,14:00,Mezőkövesd Zsóry FC,Kisvárda FC,0,1,A,-1
2020_28_MTK_BUDAFOK,2020,28,2021-04-10,08:45,MTK Budapest,Budafoki MTE,0,0,D,0
2020_28_FEHERVAR_UJPEST,2020,28,2021-04-10,11:00,Fehérvár FC,Újpest FC,4,0,H,4
2020_28_FTC_PUSKAS,2020,28,2021-04-10,13:30,Ferencvárosi TC,Puskás Akadémia FC,1,1,D,0
2020_28_DVTK_PAKS,2020,28,2021-04-11,08:30,Diósgyőri VTK,Paksi FC,1,4,A,-3
2020_28_ZTE_HONVED,2020,28,2021-04-11,11:00,Zalaegerszegi TE FC,Kispest–Honvéd FC,0,1,A,-1
2020_29_BUDAFOK_DVTK,2020,29,2021-04-16,12:00,Budafoki MTE,Diósgyőri VTK,1,2,A,-1
2020_29_UJPEST_MEZOKOVESD,2020,29,2021-04-17,08:45,Újpest FC,Mezőkövesd Zsóry FC,3,0,H,3
2020_29_KISVARDA_FTC,2020,29,2021-04-17,11:00,Kisvárda FC,Ferencvárosi TC,0,0,D,0
2020_29_PAKS_ZTE,2020,29,2021-04-17,13:30,Paksi FC,Zalaegerszegi TE FC,1,1,D,0
2020_29_PUSKAS_MTK,2020,29,2021-04-18,09:15,Puskás Akadémia FC,MTK Budapest,3,0,H,3
2020_29_HONVED_FEHERVAR,2020,29,2021-04-18,11:30,Kispest–Honvéd FC,Fehérvár FC,2,3,A,-1
2020_30_ZTE_BUDAFOK,2020,30,2021-04-20,11:30,Zalaegerszegi TE FC,Budafoki MTE,5,0,H,5
2020_30_FTC_UJPEST,2020,30,2021-04-20,14:00,Ferencvárosi TC,Újpest FC,3,0,H,3
2020_30_MTK_KISVARDA,2020,30,2021-04-21,09:15,MTK Budapest,Kisvárda FC,0,1,A,-1
2020_30_DVTK_PUSKAS,2020,30,2021-04-21,11:30,Diósgyőri VTK,Puskás Akadémia FC,2,1,H,1
2020_30_MEZOKOVESD_FEHERVAR,2020,30,2021-04-21,14:00,Mezőkövesd Zsóry FC,Fehérvár FC,1,3,A,-2
2020_30_PAKS_HONVED,2020,30,2021-04-21,14:15,Paksi FC,Kispest–Honvéd FC,2,0,H,2
2020_31_PUSKAS_ZTE,2020,31,2021-04-24,08:45,Puskás Akadémia FC,Zalaegerszegi TE FC,1,4,A,-3
2020_31_KISVARDA_DVTK,2020,31,2021-04-24,11:00,Kisvárda FC,Diósgyőri VTK,0,1,A,-1
2020_31_UJPEST_MTK,2020,31,2021-04-24,13:30,Újpest FC,MTK Budapest,1,3,A,-2
2020_31_BUDAFOK_PAKS,2020,31,2021-04-25,08:30,Budafoki MTE,Paksi FC,2,9,A,-7
2020_31_FEHERVAR_FTC,2020,31,2021-04-25,11:00,Fehérvár FC,Ferencvárosi TC,1,2,A,-1
2020_31_HONVED_MEZOKOVESD,2020,31,2021-04-25,13:30,Kispest–Honvéd FC,Mezőkövesd Zsóry FC,2,2,D,0
2020_32_DVTK_UJPEST,2020,32,2021-04-29,11:30,Diósgyőri VTK,Újpest FC,0,0,D,0
2020_32_MTK_FEHERVAR,2020,32,2021-04-29,14:00,MTK Budapest,Fehérvár FC,1,3,A,-2
2020_32_PAKS_PUSKAS,2020,32,2021-04-30,14:00,Paksi FC,Puskás Akadémia FC,4,2,H,2
2020_32_ZTE_KISVARDA,2020,32,2021-05-01,11:00,Zalaegerszegi TE FC,Kisvárda FC,0,0,D,0
2020_32_FTC_MEZOKOVESD,2020,32,2021-05-01,13:30,Ferencvárosi TC,Mezőkövesd Zsóry FC,2,1,H,1
2020_32_BUDAFOK_HONVED,2020,32,2021-05-02,11:00,Budafoki MTE,Kispest–Honvéd FC,0,1,A,-1
2020_33_MEZOKOVESD_MTK,2020,33,2021-05-07,14:00,Mezőkövesd Zsóry FC,MTK Budapest,5,1,H,4
2020_33_HONVED_FTC,2020,33,2021-05-08,11:00,Kispest–Honvéd FC,Ferencvárosi TC,1,2,A,-1
2020_33_UJPEST_ZTE,2020,33,2021-05-08,13:30,Újpest FC,Zalaegerszegi TE FC,5,4,H,1
2020_33_PUSKAS_BUDAFOK,2020,33,2021-05-09,11:30,Puskás Akadémia FC,Budafoki MTE,5,0,H,5
2020_33_KISVARDA_PAKS,2020,33,2021-05-09,11:30,Kisvárda FC,Paksi FC,5,1,H,4
2020_33_DVTK_FEHERVAR,2020,33,2021-05-09,11:30,Diósgyőri VTK,Fehérvár FC,0,4,A,-4
2021_1_PAKS_MEZOKOVESD,2021,1,2021-07-30,12:15,Paksi FC,Mezőkövesd Zsóry FC,2,3,A,-1
2021_1_GYIRMOT_MTK,2021,1,2021-07-30,14:30,Gyirmót FC Győr,MTK Budapest,1,1,D,0
2021_1_FTC_KISVARDA,2021,1,2021-07-31,11:45,Ferencvárosi TC,Kisvárda FC,1,2,A,-1
2021_1_HONVED_DVSC,2021,1,2021-07-31,14:00,Kispest–Honvéd FC,Debreceni VSC,1,4,A,-3
2021_1_ZTE_FEHERVAR,2021,1,2021-08-01,11:45,Zalaegerszegi TE FC,Fehérvár FC,1,1,D,0
2021_1_UJPEST_PUSKAS,2021,1,2021-08-01,14:00,Újpest FC,Puskás Akadémia FC,1,2,A,-1
2021_2_KISVARDA_GYIRMOT,2021,2,2021-08-06,14:00,Kisvárda FC,Gyirmót FC Győr,2,1,H,1
2021_2_MEZOKOVESD_ZTE,2021,2,2021-08-07,11:45,Mezőkövesd Zsóry FC,Zalaegerszegi TE FC,3,2,H,1
2021_2_MTK_HONVED,2021,2,2021-08-07,14:00,MTK Budapest,Kispest–Honvéd FC,1,0,H,1
2021_2_DVSC_UJPEST,2021,2,2021-08-08,11:45,Debreceni VSC,Újpest FC,2,2,D,0
2021_2_PUSKAS_PAKS,2021,2,2021-08-08,14:00,Puskás Akadémia FC,Paksi FC,1,6,A,-5
2021_2_FEHERVAR_FTC,2021,2,2021-09-22,14:00,Fehérvár FC,Ferencvárosi TC,0,1,A,-1
2021_3_MTK_KISVARDA,2021,3,2021-08-13,14:00,MTK Budapest,Kisvárda FC,1,2,A,-1
2021_3_PAKS_DVSC,2021,3,2021-08-14,10:00,Paksi FC,Debreceni VSC,3,3,D,0
2021_3_FTC_MEZOKOVESD,2021,3,2021-08-14,12:15,Ferencvárosi TC,Mezőkövesd Zsóry FC,4,1,H,3
2021_3_GYIRMOT_FEHERVAR,2021,3,2021-08-14,14:30,Gyirmót FC Győr,Fehérvár FC,1,1,D,0
2021_3_UJPEST_HONVED,2021,3,2021-08-15,14:30,Újpest FC,Kispest–Honvéd FC,1,1,D,0
2021_3_ZTE_PUSKAS,2021,3,2021-08-18,11:00,Zalaegerszegi TE FC,Puskás Akadémia FC,1,3,A,-2
2021_4_DVSC_ZTE,2021,4,2021-08-21,10:00,Debreceni VSC,Zalaegerszegi TE FC,1,2,A,-1
2021_4_FEHERVAR_KISVARDA,2021,4,2021-08-21,12:15,Fehérvár FC,Kisvárda FC,2,1,H,1
2021_4_HONVED_PAKS,2021,4,2021-08-21,14:30,Kispest–Honvéd FC,Paksi FC,3,1,H,2
2021_4_MEZOKOVESD_GYIRMOT,2021,4,2021-08-22,09:45,Mezőkövesd Zsóry FC,Gyirmót FC Győr,0,0,D,0
2021_4_UJPEST_MTK,2021,4,2021-08-22,14:30,Újpest FC,MTK Budapest,1,2,A,-1
2021_4_PUSKAS_FTC,2021,4,2022-01-27,12:30,Puskás Akadémia FC,Ferencvárosi TC,1,0,H,1
2021_5_ZTE_HONVED,2021,5,2021-08-27,14:00,Zalaegerszegi TE FC,Kispest–Honvéd FC,1,3,A,-2
2021_5_KISVARDA_MEZOKOVESD,2021,5,2021-08-28,10:00,Kisvárda FC,Mezőkövesd Zsóry FC,2,0,H,2
2021_5_FTC_DVSC,2021,5,2021-08-28,12:15,Ferencvárosi TC,Debreceni VSC,4,2,H,2
2021_5_FEHERVAR_MTK,2021,5,2021-08-28,14:30,Fehérvár FC,MTK Budapest,2,1,H,1
2021_5_GYIRMOT_PUSKAS,2021,5,2021-08-29,11:45,Gyirmót FC Győr,Puskás Akadémia FC,0,1,A,-1
2021_5_PAKS_UJPEST,2021,5,2021-08-29,14:00,Paksi FC,Újpest FC,2,1,H,1
2021_6_DVSC_GYIRMOT,2021,6,2021-09-10,14:00,Debreceni VSC,Gyirmót FC Győr,5,0,H,5
2021_6_HONVED_FTC,2021,6,2021-09-11,08:45,Kispest–Honvéd FC,Ferencvárosi TC,0,1,A,-1
2021_6_PAKS_MTK,2021,6,2021-09-11,11:45,Paksi FC,MTK Budapest,3,2,H,1
2021_6_MEZOKOVESD_FEHERVAR,2021,6,2021-09-11,14:00,Mezőkövesd Zsóry FC,Fehérvár FC,2,2,D,0
2021_6_PUSKAS_KISVARDA,2021,6,2021-09-12,11:30,Puskás Akadémia FC,Kisvárda FC,0,1,A,-1
2021_6_UJPEST_ZTE,2021,6,2021-09-13,14:00,Újpest FC,Zalaegerszegi TE FC,2,2,D,0
2021_7_ZTE_PAKS,2021,7,2021-09-24,14:00,Zalaegerszegi TE FC,Paksi FC,2,5,A,-3
2021_7_MTK_MEZOKOVESD,2021,7,2021-09-25,08:45,MTK Budapest,Mezőkövesd Zsóry FC,1,0,H,1
2021_7_GYIRMOT_HONVED,2021,7,2021-09-25,11:00,Gyirmót FC Győr,Kispest–Honvéd FC,2,4,A,-2
2021_7_FEHERVAR_PUSKAS,2021,7,2021-09-25,13:30,Fehérvár FC,Puskás Akadémia FC,0,0,D,0
2021_7_KISVARDA_DVSC,2021,7,2021-09-26,08:15,Kisvárda FC,Debreceni VSC,2,1,H,1
2021_7_FTC_UJPEST,2021,7,2021-09-26,11:00,Ferencvárosi TC,Újpest FC,3,1,H,2
2021_8_HONVED_KISVARDA,2021,8,2021-10-01,14:00,Kispest–Honvéd FC,Kisvárda FC,2,1,H,1
2021_8_UJPEST_GYIRMOT,2021,8,2021-10-02,08:45,Újpest FC,Gyirmót FC Győr,1,3,A,-2
2021_8_PUSKAS_MEZOKOVESD,2021,8,2021-10-02,11:00,Puskás Akadémia FC,Mezőkövesd Zsóry FC,2,0,H,2
2021_8_DVSC_FEHERVAR,2021,8,2021-10-02,13:30,Debreceni VSC,Fehérvár FC,1,1,D,0
2021_8_ZTE_MTK,2021,8,2021-10-03,08:15,Zalaegerszegi TE FC,MTK Budapest,2,0,H,2
2021_8_PAKS_FTC,2021,8,2021-10-03,11:00,Paksi FC,Ferencvárosi TC,1,3,A,-2
2021_9_MTK_PUSKAS,2021,9,2021-10-15,14:00,MTK Budapest,Puskás Akadémia FC,0,1,A,-1
2021_9_GYIRMOT_PAKS,2021,9,2021-10-16,08:45,Gyirmót FC Győr,Paksi FC,2,1,H,1
2021_9_FTC_ZTE,2021,9,2021-10-16,11:00,Ferencvárosi TC,Zalaegerszegi TE FC,1,2,A,-1
2021_9_FEHERVAR_HONVED,2021,9,2021-10-16,13:30,Fehérvár FC,Kispest–Honvéd FC,2,1,H,1
2021_9_KISVARDA_UJPEST,2021,9,2021-10-17,08:30,Kisvárda FC,Újpest FC,0,0,D,0
2021_9_MEZOKOVESD_DVSC,2021,9,2021-10-17,11:00,Mezőkövesd Zsóry FC,Debreceni VSC,1,0,H,1
2021_10_ZTE_GYIRMOT,2021,10,2021-10-22,09:30,Zalaegerszegi TE FC,Gyirmót FC Győr,2,1,H,1
2021_10_PAKS_KISVARDA,2021,10,2021-10-22,11:45,Paksi FC,Kisvárda FC,2,2,D,0
2021_10_UJPEST_FEHERVAR,2021,10,2021-10-22,14:00,Újpest FC,Fehérvár FC,1,0,H,1
2021_10_DVSC_PUSKAS,2021,10,2021-10-24,07:30,Debreceni VSC,Puskás Akadémia FC,0,3,A,-3
2021_10_HONVED_MEZOKOVESD,2021,10,2021-10-24,09:45,Kispest–Honvéd FC,Mezőkövesd Zsóry FC,2,3,A,-1
2021_10_FTC_MTK,2021,10,2021-10-24,12:00,Ferencvárosi TC,MTK Budapest,0,0,D,0
2021_11_FEHERVAR_PAKS,2021,11,2021-10-29,13:45,Fehérvár FC,Paksi FC,2,1,H,1
2021_11_MEZOKOVESD_UJPEST,2021,11,2021-10-30,08:45,Mezőkövesd Zsóry FC,Újpest FC,2,2,D,0
2021_11_MTK_DVSC,2021,11,2021-10-30,11:00,MTK Budapest,Debreceni VSC,1,1,D,0
2021_11_GYIRMOT_FTC,2021,11,2021-10-30,13:30,Gyirmót FC Győr,Ferencvárosi TC,0,2,A,-2
2021_11_KISVARDA_ZTE,2021,11,2021-10-31,09:30,Kisvárda FC,Zalaegerszegi TE FC,5,0,H,5
2021_11_PUSKAS_HONVED,2021,11,2021-10-31,12:00,Puskás Akadémia FC,Kispest–Honvéd FC,3,1,H,2
2021_12_MTK_GYIRMOT,2021,12,2021-11-05,15:00,MTK Budapest,Gyirmót FC Győr,0,3,A,-3
2021_12_MEZOKOVESD_PAKS,2021,12,2021-11-06,09:45,Mezőkövesd Zsóry FC,Paksi FC,2,1,H,1
2021_12_DVSC_HONVED,2021,12,2021-11-06,12:00,Debreceni VSC,Kispest–Honvéd FC,5,3,H,2
2021_12_PUSKAS_UJPEST,2021,12,2021-11-06,14:30,Puskás Akadémia FC,Újpest FC,2,1,H,1
2021_12_KISVARDA_FTC,2021,12,2021-11-07,09:30,Kisvárda FC,Ferencvárosi TC,0,4,A,-4
2021_12_FEHERVAR_ZTE,2021,12,2021-11-07,11:30,Fehérvár FC,Zalaegerszegi TE FC,3,0,H,3
2021_13_ZTE_MEZOKOVESD,2021,13,2021-11-19,14:00,Zalaegerszegi TE FC,Mezőkövesd Zsóry FC,1,1,D,0
2021_13_PAKS_PUSKAS,2021,13,2021-11-20,06:30,Paksi FC,Puskás Akadémia FC,4,1,H,3
2021_13_GYIRMOT_KISVARDA,2021,13,2021-11-20,11:00,Gyirmót FC Győr,Kisvárda FC,1,1,D,0
2021_13_UJPEST_DVSC,2021,13,2021-11-20,13:30,Újpest FC,Debreceni VSC,3,1,H,2
2021_13_FTC_FEHERVAR,2021,13,2021-11-21,11:30,Ferencvárosi TC,Fehérvár FC,3,0,H,3
2021_13_HONVED_MTK,2021,13,2021-11-21,13:45,Kispest–Honvéd FC,MTK Budapest,3,0,H,3
2021_14_KISVARDA_MTK,2021,14,2021-11-27,08:45,Kisvárda FC,MTK Budapest,5,0,H,5
2021_14_FEHERVAR_GYIRMOT,2021,14,2021-11-27,11:00,Fehérvár FC,Gyirmót FC Győr,3,2,H,1
2021_14_HONVED_UJPEST,2021,14,2021-11-27,13:30,Kispest–Honvéd FC,Újpest FC,1,2,A,-1
2021_14_DVSC_PAKS,2021,14,2021-11-28,07:30,Debreceni VSC,Paksi FC,1,1,D,0
2021_14_PUSKAS_ZTE,2021,14,2021-11-28,09:45,Puskás Akadémia FC,Zalaegerszegi TE FC,1,1,D,0
2021_14_MEZOKOVESD_FTC,2021,14,2021-11-28,12:00,Mezőkövesd Zsóry FC,Ferencvárosi TC,0,3,A,-3
2021_15_PAKS_HONVED,2021,15,2021-12-03,14:00,Paksi FC,Kispest–Honvéd FC,2,3,A,-1
2021_15_GYIRMOT_MEZOKOVESD,2021,15,2021-12-04,07:00,Gyirmót FC Győr,Mezőkövesd Zsóry FC,0,1,A,-1
2021_15_FTC_PUSKAS,2021,15,2021-12-04,09:30,Ferencvárosi TC,Puskás Akadémia FC,1,1,D,0
2021_15_ZTE_DVSC,2021,15,2021-12-04,11:30,Zalaegerszegi TE FC,Debreceni VSC,2,1,H,1
2021_15_KISVARDA_FEHERVAR,2021,15,2021-12-05,07:30,Kisvárda FC,Fehérvár FC,2,1,H,1
2021_15_MTK_UJPEST,2021,15,2021-12-05,10:00,MTK Budapest,Újpest FC,2,1,H,1
2021_16_PUSKAS_GYIRMOT,2021,16,2021-12-11,09:45,Puskás Akadémia FC,Gyirmót FC Győr,3,0,H,3
2021_16_HONVED_ZTE,2021,16,2021-12-11,11:15,Kispest–Honvéd FC,Zalaegerszegi TE FC,2,2,D,0
2021_16_MTK_FEHERVAR,2021,16,2021-12-11,13:30,MTK Budapest,Fehérvár FC,0,2,A,-2
2021_16_UJPEST_PAKS,2021,16,2021-12-12,07:30,Újpest FC,Paksi FC,4,3,H,1
2021_16_DVSC_FTC,2021,16,2021-12-12,10:30,Debreceni VSC,Ferencvárosi TC,2,0,H,2
2021_16_MEZOKOVESD_KISVARDA,2021,16,2021-12-12,12:45,Mezőkövesd Zsóry FC,Kisvárda FC,0,2,A,-2
2021_17_FTC_HONVED,2021,17,2021-12-18,08:45,Ferencvárosi TC,Kispest–Honvéd FC,1,0,H,1
2021_17_MTK_PAKS,2021,17,2021-12-18,11:00,MTK Budapest,Paksi FC,1,4,A,-3
2021_17_FEHERVAR_MEZOKOVESD,2021,17,2021-12-18,13:30,Fehérvár FC,Mezőkövesd Zsóry FC,1,0,H,1
2021_17_KISVARDA_PUSKAS,2021,17,2021-12-19,07:00,Kisvárda FC,Puskás Akadémia FC,1,1,D,0
2021_17_GYIRMOT_DVSC,2021,17,2021-12-19,10:30,Gyirmót FC Győr,Debreceni VSC,0,0,D,0
2021_17_ZTE_UJPEST,2021,17,2021-12-19,12:45,Zalaegerszegi TE FC,Újpest FC,2,0,H,2
2021_18_PAKS_ZTE,2021,18,2022-01-29,08:30,Paksi FC,Zalaegerszegi TE FC,3,2,H,1
2021_18_DVSC_KISVARDA,2021,18,2022-01-29,11:00,Debreceni VSC,Kisvárda FC,0,0,D,0
2021_18_HONVED_GYIRMOT,2021,18,2022-01-29,13:30,Kispest–Honvéd FC,Gyirmót FC Győr,0,1,A,-1
2021_18_PUSKAS_FEHERVAR,2021,18,2022-01-30,07:00,Puskás Akadémia FC,Fehérvár FC,1,0,H,1
2021_18_MEZOKOVESD_MTK,2021,18,2022-01-30,09:15,Mezőkövesd Zsóry FC,MTK Budapest,1,1,D,0
2021_18_UJPEST_FTC,2021,18,2022-01-30,14:00,Újpest FC,Ferencvárosi TC,0,1,A,-1
2021_19_MTK_ZTE,2021,19,2022-02-04,14:00,MTK Budapest,Zalaegerszegi TE FC,0,2,A,-2
2021_19_KISVARDA_HONVED,2021,19,2022-02-05,08:45,Kisvárda FC,Kispest–Honvéd FC,3,2,H,1
2021_19_GYIRMOT_UJPEST,2021,19,2022-02-05,11:00,Gyirmót FC Győr,Újpest FC,1,0,H,1
