match_id,home_team,home_team_id,away_team,away_team_id,wins_home,wins_away,overtimes,total_non_overtime,home_win_rate,home_team_avg_rating,home_team_std_rating,home_team_avg_ADR,home_team_std_ADR,home_team_avg_Swing,home_team_std_Swing,away_team_avg_rating,away_team_std_rating,away_team_avg_ADR,away_team_std_ADR,away_team_avg_Swing,away_team_std_Swing,source_url
2382427,MIBR,9215,Legacy,12468,2,1,0,3,0.6667,0.978,0.1737,66.08,2.97,-0.54,2.25,1.138,0.3591,74.86,14.37,0.54,5.38,https://www.hltv.org/matches/2382427/mibr-vs-legacy-blasttv-austin-major-2025-stage-2
2382426,paiN,4773,Nemiga,7969,2,1,0,3,0.6667,1.234,0.3044,80.38,9.59,2.13,4.56,0.886,0.1405,61.14,5.85,-2.14,2.55,https://www.hltv.org/matches/2382426/pain-vs-nemiga-blasttv-austin-major-2025-stage-2
2382430,FURIA,8297,Lynn Vision,8840,5,1,0,6,0.8333,1.316,0.294,88.38,20.9,3.31,4.5,0.766,0.116,55.72,4.37,-3.31,2.11,https://www.hltv.org/matches/2382430/furia-vs-lynn-vision-blasttv-austin-major-2025-stage-2
2382425,3DMAX,4914,BetBoom,12394,4,4,1,8,0.5,1.244,0.1829,81.04,18.83,3.06,2.53,0.862,0.2293,64.58,15.25,-3.06,3.93,https://www.hltv.org/matches/2382425/3dmax-vs-betboom-blasttv-austin-major-2025-stage-2
2382429,Virtus.pro,5378,OG,10503,1,4,1,5,0.2,1.542,0.5342,90.12,17.7,5.89,7.21,0.774,0.3995,56.68,23.13,-5.89,4.81,https://www.hltv.org/matches/2382429/virtuspro-vs-og-blasttv-austin-major-2025-stage-2
2382424,Falcons,11283,B8,11241,0,0,0,0,,0.882,0.3414,59.16,12.5,-1.87,4.05,1.128,0.2817,70.56,21.24,1.86,2.8,https://www.hltv.org/matches/2382424/falcons-vs-b8-blasttv-austin-major-2025-stage-2
2382428,FaZe,6667,HEROIC,7175,4,4,1,8,0.5,1.612,0.335,97.88,18.68,5.17,3.61,0.688,0.4407,53.88,24.46,-5.17,6.93,https://www.hltv.org/matches/2382428/faze-vs-heroic-blasttv-austin-major-2025-stage-2
2382695,MOUZ,4494,Vitality,9565,8,19,1,27,0.2963,0.906,0.1063,67.08,9.34,-1.34,2.31,1.158,0.1939,76.48,11.96,1.34,2.46,https://www.hltv.org/matches/2382695/mouz-vs-vitality-iem-dallas-2025
2382694,Vitality,9565,Falcons,11283,8,4,4,12,0.6667,1.016,0.1146,71.96,4.45,-0.01,1.42,1.074,0.1285,74.08,7.52,0.01,1.7,https://www.hltv.org/matches/2382694/vitality-vs-falcons-iem-dallas-2025
2382693,MOUZ,4494,The MongolZ,6248,5,1,3,6,0.8333,1.076,0.0674,75.34,10.61,0.44,1.29,0.974,0.1054,69.38,6.94,-0.44,1.46,https://www.hltv.org/matches/2382693/mouz-vs-the-mongolz-iem-dallas-2025
2382692,Falcons,11283,GamerLegion,9928,4,3,0,7,0.5714,1.12,0.0972,74.34,9.53,0.98,0.95,0.918,0.1339,66.46,14.77,-0.98,2.13,https://www.hltv.org/matches/2382692/falcons-vs-gamerlegion-iem-dallas-2025
2382691,The MongolZ,6248,Aurora,11861,9,7,4,16,0.5625,1.17,0.2195,76.18,8.77,1.78,2.85,0.94,0.1602,69.42,13.33,-1.8,2.4,https://www.hltv.org/matches/2382691/the-mongolz-vs-aurora-iem-dallas-2025
2382682,GamerLegion,9928,G2,5995,0,4,1,4,0.0,1.052,0.0685,73.54,8.35,0.36,1.49,1.042,0.1727,75.38,16.57,-0.42,2.19,https://www.hltv.org/matches/2382682/gamerlegion-vs-g2-iem-dallas-2025
2382681,Vitality,9565,The MongolZ,6248,11,1,2,12,0.9167,1.032,0.1893,76.02,9.11,-0.37,2.54,1.05,0.1182,75.3,11.3,0.37,1.69,https://www.hltv.org/matches/2382681/vitality-vs-the-mongolz-iem-dallas-2025
2382690,Aurora,11861,HEROIC,7175,5,2,1,7,0.7143,1.06,0.27,75.78,13.49,-0.17,3.78,1.098,0.2215,77.24,12.04,0.17,3.35,https://www.hltv.org/matches/2382690/aurora-vs-heroic-iem-dallas-2025
2382689,MOUZ,4494,Falcons,11283,8,7,1,15,0.5333,1.238,0.1924,81.02,9.69,2.29,1.51,0.804,0.1481,58.08,9.39,-2.29,2.05,https://www.hltv.org/matches/2382689/mouz-vs-falcons-iem-dallas-2025
2382679,3DMAX,4914,G2,5995,3,4,0,7,0.4286,0.942,0.0549,67.4,8.9,-1.22,1.38,1.148,0.092,76.58,11.89,1.23,0.99,https://www.hltv.org/matches/2382679/3dmax-vs-g2-iem-dallas-2025
2382680,GamerLegion,9928,FURIA,8297,1,2,0,3,0.3333,1.024,0.1483,67.78,8.14,0.45,1.87,0.99,0.1575,69.38,11.51,-0.57,1.93,https://www.hltv.org/matches/2382680/gamerlegion-vs-furia-iem-dallas-2025
2382687,FaZe,6667,HEROIC,7175,0,0,0,0,,0.998,0.1533,72.02,7.86,-0.56,2.19,1.106,0.1426,74.62,14.82,0.54,2.46,https://www.hltv.org/matches/2382687/faze-vs-heroic-iem-dallas-2025
2382688,Liquid,5973,Aurora,11861,2,2,1,4,0.5,0.92,0.1698,72.34,14.09,-2.28,2.13,1.204,0.2654,79.84,20.59,2.13,3.25,https://www.hltv.org/matches/2382688/liquid-vs-aurora-iem-dallas-2025
2382676,G2,5995,The MongolZ,6248,5,3,2,8,0.625,0.876,0.1497,67.88,10.38,-2.67,2.88,1.268,0.2683,80.78,13.74,2.67,3.22,https://www.hltv.org/matches/2382676/g2-vs-the-mongolz-iem-dallas-2025
2382678,Lynn Vision,8840,FURIA,8297,1,3,0,4,0.25,0.896,0.0647,67.06,7.32,-1.68,1.18,1.202,0.4065,81.18,15.33,1.68,5.36,https://www.hltv.org/matches/2382678/lynn-vision-vs-furia-iem-dallas-2025
2382684,Falcons,11283,HEROIC,7175,0,0,0,0,,1.108,0.2635,73.22,15.42,1.05,3.44,0.936,0.0931,67.1,8.06,-1.1,1.57,https://www.hltv.org/matches/2382684/falcons-vs-heroic-iem-dallas-2025
2382686,NRG,6673,Aurora,11861,0,2,0,2,0.0,0.786,0.166,61.32,10.25,-3.73,1.77,1.34,0.2137,87.62,18.12,3.73,1.75,https://www.hltv.org/matches/2382686/nrg-vs-aurora-iem-dallas-2025
2382675,GamerLegion,9928,Vitality,9565,0,0,0,0,,0.862,0.1472,64.48,11.54,-1.15,1.66,1.16,0.1352,79.1,9.17,1.15,1.56,https://www.hltv.org/matches/2382675/gamerlegion-vs-vitality-iem-dallas-2025
2382683,Liquid,5973,MOUZ,4494,2,2,0,4,0.5,0.81,0.1071,63.8,13.53,-3.13,2.09,1.282,0.2859,84.7,10.95,3.13,4.18,https://www.hltv.org/matches/2382683/liquid-vs-mouz-iem-dallas-2025
2382677,3DMAX,4914,Legacy,12468,0,0,0,0,,1.012,0.1739,70.78,12.16,-0.5,2.22,1.046,0.1025,74.12,6.55,0.4,1.65,https://www.hltv.org/matches/2382677/3dmax-vs-legacy-iem-dallas-2025
2382685,FaZe,6667,BC.Game,12878,0,0,0,0,,1.226,0.1747,80.6,12.94,2.53,2.21,0.816,0.0745,65.2,5.3,-2.53,1.43,https://www.hltv.org/matches/2382685/faze-vs-bcgame-iem-dallas-2025
2382381,Aurora,11861,HEROIC,7175,4,0,1,4,1.0,0.968,0.212,66.34,15.4,-0.5,2.53,1.13,0.2383,76.76,16.13,0.5,2.85,https://www.hltv.org/matches/2382381/aurora-vs-heroic-iem-dallas-2025
2382377,The MongolZ,6248,FURIA,8297,7,2,2,9,0.7778,1.172,0.0823,80.06,8.77,1.67,0.78,0.916,0.1637,66.72,6.78,-1.67,2.62,https://www.hltv.org/matches/2382377/the-mongolz-vs-furia-iem-dallas-2025
2382378,G2,5995,Lynn Vision,8840,0,0,0,0,,1.208,0.4033,78.74,28.38,2.48,3.4,0.89,0.2269,67.74,16.93,-2.48,3.33,https://www.hltv.org/matches/2382378/g2-vs-lynn-vision-iem-dallas-2025
2382382,Falcons,11283,NRG,6673,0,0,0,0,,1.282,0.3474,82.1,16.36,2.74,4.39,0.84,0.1161,61.26,14.9,-2.74,2.08,https://www.hltv.org/matches/2382382/falcons-vs-nrg-iem-dallas-2025
2382379,MOUZ,4494,BC.Game,12878,0,0,0,0,,1.176,0.0677,77.78,6.63,1.36,0.57,0.884,0.0809,64.02,10.38,-1.36,1.05,https://www.hltv.org/matches/2382379/mouz-vs-bcgame-iem-dallas-2025
2382375,Vitality,9565,Legacy,12468,0,0,0,0,,1.2,0.1279,79.06,16.12,1.15,1.8,0.852,0.1947,58.44,9.19,-1.24,3.26,https://www.hltv.org/matches/2382375/vitality-vs-legacy-iem-dallas-2025
2382376,3DMAX,4914,GamerLegion,9928,0,2,0,2,0.0,1.0,0.111,72.64,6.65,0.8,1.33,1.092,0.1196,81.64,5.83,-0.79,1.74,https://www.hltv.org/matches/2382376/3dmax-vs-gamerlegion-iem-dallas-2025
2382380,Liquid,5973,FaZe,6667,0,0,0,0,,1.21,0.1006,79.58,7.83,1.52,1.02,0.92,0.1198,71.72,7.88,-1.71,1.67,https://www.hltv.org/matches/2382380/liquid-vs-faze-iem-dallas-2025
2381918,Falcons,11283,Vitality,9565,2,5,3,7,0.2857,0.982,0.1011,71.58,5.66,-1.1,1.53,1.142,0.1914,75.84,9.72,1.08,2.38,https://www.hltv.org/matches/2381918/falcons-vs-vitality-blast-rivals-2025-season-1
2381917,Vitality,9565,Spirit,7020,8,5,0,13,0.6154,1.204,0.1288,76.92,10.1,1.66,1.25,0.924,0.1453,69.92,12.24,-1.66,2.66,https://www.hltv.org/matches/2381917/vitality-vs-spirit-blast-rivals-2025-season-1
2381916,Falcons,11283,MOUZ,4494,5,8,0,13,0.3846,1.204,0.2546,74.4,11.81,2.02,3.59,0.87,0.1058,68.42,4.49,-2.16,1.16,https://www.hltv.org/matches/2381916/falcons-vs-mouz-blast-rivals-2025-season-1
2381915,Wildcard,12257,Spirit,7020,0,3,1,3,0.0,0.772,0.2224,59.74,16.29,-3.69,3.4,1.322,0.3937,84.4,20.93,3.69,4.66,https://www.hltv.org/matches/2381915/wildcard-vs-spirit-blast-rivals-2025-season-1
2381914,MOUZ,4494,FaZe,6667,8,16,3,24,0.3333,1.296,0.3958,84.28,22.95,2.54,4.77,0.83,0.0921,66.56,4.36,-2.54,2.08,https://www.hltv.org/matches/2381914/mouz-vs-faze-blast-rivals-2025-season-1
2381913,Spirit,7020,Falcons,11283,0,0,0,0,,0.956,0.1547,73.18,10.49,-0.88,2.42,1.118,0.2062,72.2,10.0,0.83,2.77,https://www.hltv.org/matches/2381913/spirit-vs-falcons-blast-rivals-2025-season-1
2381912,FlyQuest,12774,FaZe,6667,0,6,1,6,0.0,0.956,0.1188,68.58,6.64,-0.88,1.68,1.132,0.1466,75.98,5.51,0.88,1.49,https://www.hltv.org/matches/2381912/flyquest-vs-faze-blast-rivals-2025-season-1
2381911,MOUZ,4494,Vitality,9565,7,17,1,24,0.2917,0.974,0.1381,72.76,15.6,-1.13,1.83,1.088,0.181,68.92,15.92,1.02,2.24,https://www.hltv.org/matches/2381911/mouz-vs-vitality-blast-rivals-2025-season-1
2381910,paiN,4773,Wildcard,12257,0,1,0,1,0.0,0.952,0.1116,72.76,15.72,-2.36,1.42,1.234,0.3619,78.9,16.47,2.35,4.5,https://www.hltv.org/matches/2381910/pain-vs-wildcard-blast-rivals-2025-season-1
2381909,FaZe,6667,Falcons,11283,1,4,1,5,0.2,0.954,0.2017,70.74,16.17,-1.28,2.41,1.156,0.2608,79.68,10.94,1.28,2.86,https://www.hltv.org/matches/2381909/faze-vs-falcons-blast-rivals-2025-season-1
2381906,Vitality,9565,Wildcard,12257,0,0,0,0,,1.236,0.3313,82.22,10.86,2.22,3.86,0.842,0.1281,63.56,9.65,-2.43,1.9,https://www.hltv.org/matches/2381906/vitality-vs-wildcard-blast-rivals-2025-season-1
2381907,MOUZ,4494,paiN,4773,6,1,1,7,0.8571,1.206,0.1765,76.72,15.24,2.01,2.0,0.88,0.2051,68.22,13.31,-2.01,2.53,https://www.hltv.org/matches/2381907/mouz-vs-pain-blast-rivals-2025-season-1
2381908,Spirit,7020,FlyQuest,12774,3,0,0,3,1.0,1.314,0.383,86.44,18.64,3.16,4.87,0.884,0.1436,67.42,6.33,-3.22,2.18,https://www.hltv.org/matches/2381908/spirit-vs-flyquest-blast-rivals-2025-season-1
2381773,Falcons,11283,Vitality,9565,0,2,1,2,0.0,1.01,0.1271,74.8,9.47,-0.57,1.5,1.086,0.1612,75.04,8.71,0.54,2.06,https://www.hltv.org/matches/2381773/falcons-vs-vitality-iem-melbourne-2025
2381772,Vitality,9565,The MongolZ,6248,9,1,2,10,0.9,1.522,0.3108,87.86,16.17,4.96,3.04,0.584,0.1159,56.52,13.43,-4.96,2.11,https://www.hltv.org/matches/2381772/vitality-vs-the-mongolz-iem-melbourne-2025
2381771,MOUZ,4494,Falcons,11283,8,3,0,11,0.7273,0.822,0.1808,60.16,15.32,-3.38,2.38,1.308,0.2093,81.36,11.51,3.38,3.43,https://www.hltv.org/matches/2381771/mouz-vs-falcons-iem-melbourne-2025
2381770,The MongolZ,6248,Liquid,5973,6,1,0,7,0.8571,1.024,0.1924,75.3,14.51,0.22,2.87,1.068,0.1898,75.88,12.18,-0.22,2.28,https://www.hltv.org/matches/2381770/the-mongolz-vs-liquid-iem-melbourne-2025
2381769,GamerLegion,9928,Falcons,11283,3,2,0,5,0.6,0.7,0.1396,61.1,8.65,-4.68,2.73,1.394,0.1415,79.6,7.51,4.57,1.55,https://www.hltv.org/matches/2381769/gamerlegion-vs-falcons-iem-melbourne-2025
2381767,Liquid,5973,Natus Vincere,4608,5,5,1,10,0.5,1.054,0.189,75.16,5.13,0.64,2.75,1.028,0.1353,72.44,10.75,-0.65,1.76,https://www.hltv.org/matches/2381767/liquid-vs-natus-vincere-iem-melbourne-2025
2381768,Vitality,9565,Falcons,11283,0,0,0,0,,1.126,0.0492,77.64,3.08,1.19,0.99,0.968,0.183,70.94,12.41,-1.19,1.94,https://www.hltv.org/matches/2381768/vitality-vs-falcons-iem-melbourne-2025
2381765,FaZe,6667,GamerLegion,9928,0,0,0,0,,1.016,0.1621,73.24,12.06,-1.15,2.18,1.086,0.1419,70.88,9.16,1.15,1.53,https://www.hltv.org/matches/2381765/faze-vs-gamerlegion-iem-melbourne-2025
2381766,MOUZ,4494,The MongolZ,6248,3,1,3,4,0.75,1.18,0.2012,80.2,13.17,1.9,2.14,0.898,0.217,69.36,12.62,-1.9,2.84,https://www.hltv.org/matches/2381766/mouz-vs-the-mongolz-iem-melbourne-2025
2381763,FlyQuest,12774,Natus Vincere,4608,0,2,0,2,0.0,0.97,0.1313,71.14,9.95,-1.19,2.65,1.122,0.1729,74.02,13.92,1.19,2.07,https://www.hltv.org/matches/2381763/flyquest-vs-natus-vincere-iem-melbourne-2025
2381764,Liquid,5973,MIBR,9215,2,1,0,3,0.6667,1.192,0.1843,73.84,9.05,2.16,2.13,0.85,0.1205,66.12,8.31,-2.17,1.65,https://www.hltv.org/matches/2381764/liquid-vs-mibr-iem-melbourne-2025
2381762,Complexity,5005,GamerLegion,9928,0,0,0,0,,0.942,0.0821,71.2,11.32,-0.63,0.73,1.166,0.3055,79.5,14.46,0.58,3.3,https://www.hltv.org/matches/2381762/complexity-vs-gamerlegion-iem-melbourne-2025
2381761,FaZe,6667,3DMAX,4914,3,0,0,3,1.0,1.332,0.1485,82.46,4.5,3.64,1.92,0.736,0.1542,54.16,14.02,-3.82,2.14,https://www.hltv.org/matches/2381761/faze-vs-3dmax-iem-melbourne-2025
2381758,SAW,10567,MIBR,9215,0,0,0,0,,1.02,0.2046,70.9,17.71,-0.19,2.38,1.058,0.1936,70.28,16.01,0.17,2.69,https://www.hltv.org/matches/2381758/saw-vs-mibr-iem-melbourne-2025
2381760,Falcons,11283,Natus Vincere,4608,0,0,0,0,,1.106,0.2324,74.64,9.99,0.84,3.28,1.014,0.0763,72.46,4.41,-0.84,1.03,https://www.hltv.org/matches/2381760/falcons-vs-natus-vincere-iem-melbourne-2025
2381757,Virtus.pro,5378,FlyQuest,12774,0,0,0,0,,0.9,0.1785,65.5,9.7,-2.09,3.14,1.232,0.3423,72.22,18.18,2.02,4.0,https://www.hltv.org/matches/2381757/virtuspro-vs-flyquest-iem-melbourne-2025
2381759,Liquid,5973,Vitality,9565,2,8,1,10,0.2,0.85,0.2281,68.26,12.29,-2.99,3.22,1.266,0.2916,81.82,10.5,2.9,4.17,https://www.hltv.org/matches/2381759/liquid-vs-vitality-iem-melbourne-2025
2381753,3DMAX,4914,BIG,7532,3,2,0,5,0.6,1.218,0.328,81.48,19.18,1.55,3.63,0.916,0.1454,68.44,7.9,-1.61,2.17,https://www.hltv.org/matches/2381753/3dmax-vs-big-iem-melbourne-2025
2381756,FaZe,6667,The MongolZ,6248,0,0,0,0,,0.934,0.1584,69.64,7.68,-1.31,1.79,1.122,0.2106,74.32,10.94,1.31,2.38,https://www.hltv.org/matches/2381756/faze-vs-the-mongolz-iem-melbourne-2025
2381755,GamerLegion,9928,MOUZ,4494,2,0,0,2,1.0,0.932,0.116,69.94,10.62,-1.75,2.01,1.194,0.1519,81.88,10.79,1.75,2.49,https://www.hltv.org/matches/2381755/gamerlegion-vs-mouz-iem-melbourne-2025
2381754,paiN,4773,Complexity,5005,0,0,0,0,,0.738,0.3018,60.72,19.54,-3.46,4.36,1.364,0.1294,86.66,14.23,3.46,1.88,https://www.hltv.org/matches/2381754/pain-vs-complexity-iem-melbourne-2025
2381644,Natus Vincere,4608,MIBR,9215,0,1,0,1,0.0,1.078,0.1375,71.42,10.24,0.78,2.14,0.946,0.1705,66.76,5.39,-0.78,2.31,https://www.hltv.org/matches/2381644/natus-vincere-vs-mibr-iem-melbourne-2025
2381643,Falcons,11283,SAW,10567,0,0,0,0,,1.156,0.1473,70.04,8.43,2.18,1.46,0.854,0.1086,65.26,3.65,-2.18,1.98,https://www.hltv.org/matches/2381643/falcons-vs-saw-iem-melbourne-2025
2381641,Vitality,9565,FlyQuest,12774,0,0,0,0,,1.312,0.3048,83.66,7.33,3.0,4.31,0.908,0.2015,69.14,5.53,-3.0,3.69,https://www.hltv.org/matches/2381641/vitality-vs-flyquest-iem-melbourne-2025
2381642,Liquid,5973,Virtus.pro,5378,4,2,2,6,0.6667,1.018,0.0431,75.5,8.17,-0.09,0.85,1.026,0.0582,70.92,10.22,0.04,1.3,https://www.hltv.org/matches/2381642/liquid-vs-virtuspro-iem-melbourne-2025
2381637,MOUZ,4494,BIG,7532,2,0,1,2,1.0,1.076,0.0799,74.8,6.02,-0.05,1.06,0.97,0.0616,66.56,7.29,0.03,1.13,https://www.hltv.org/matches/2381637/mouz-vs-big-iem-melbourne-2025
2381638,3DMAX,4914,GamerLegion,9928,0,0,0,0,,0.844,0.1553,65.62,6.52,-2.95,2.39,1.31,0.2333,79.98,11.56,2.76,2.67,https://www.hltv.org/matches/2381638/3dmax-vs-gamerlegion-iem-melbourne-2025
2381640,The MongolZ,6248,Complexity,5005,5,0,1,5,1.0,1.048,0.1433,74.14,4.13,0.39,2.16,1.006,0.1315,74.64,13.8,-0.5,1.37,https://www.hltv.org/matches/2381640/the-mongolz-vs-complexity-iem-melbourne-2025
2381639,FaZe,6667,paiN,4773,2,2,0,4,0.5,1.072,0.0813,70.92,4.22,0.61,1.24,0.966,0.1876,63.86,16.22,-0.9,3.16,https://www.hltv.org/matches/2381639/faze-vs-pain-iem-melbourne-2025
2381332,Falcons,11283,G2,5995,3,4,1,7,0.4286,1.166,0.0859,76.78,6.53,2.59,1.41,0.868,0.2541,63.24,14.15,-2.65,3.78,https://www.hltv.org/matches/2381332/falcons-vs-g2-pgl-bucharest-2025
2381331,FaZe,6667,Complexity,5005,8,7,1,15,0.5333,1.11,0.1471,79.14,7.72,0.64,2.07,1.008,0.1909,71.64,9.67,-0.73,2.03,https://www.hltv.org/matches/2381331/faze-vs-complexity-pgl-bucharest-2025
2381330,Complexity,5005,G2,5995,1,2,1,3,0.3333,0.876,0.2024,63.24,7.09,-2.04,2.47,1.202,0.2711,74.34,16.14,2.04,3.93,https://www.hltv.org/matches/2381330/complexity-vs-g2-pgl-bucharest-2025
2381329,Falcons,11283,FaZe,6667,3,0,0,3,1.0,1.054,0.1662,77.46,4.94,0.74,2.51,0.968,0.1609,69.56,13.96,-0.77,1.92,https://www.hltv.org/matches/2381329/falcons-vs-faze-pgl-bucharest-2025
2381328,G2,5995,Virtus.pro,5378,2,2,1,4,0.5,1.136,0.1916,68.0,8.85,1.17,1.94,0.908,0.2195,58.44,12.3,-1.28,3.97,https://www.hltv.org/matches/2381328/g2-vs-virtuspro-pgl-bucharest-2025
2381327,Complexity,5005,Aurora,11861,3,2,3,5,0.6,1.068,0.1851,75.0,14.55,0.13,1.83,0.998,0.1186,71.36,6.04,-0.13,1.26,https://www.hltv.org/matches/2381327/complexity-vs-aurora-pgl-bucharest-2025
2381326,3DMAX,4914,FaZe,6667,0,1,0,1,0.0,0.774,0.2633,63.94,18.23,-5.53,4.29,1.438,0.4332,85.2,20.1,5.53,5.22,https://www.hltv.org/matches/2381326/3dmax-vs-faze-pgl-bucharest-2025
2381325,GamerLegion,9928,Falcons,11283,2,0,0,2,1.0,1.004,0.2258,68.64,9.73,-0.58,4.0,1.062,0.1026,72.44,6.82,0.57,1.38,https://www.hltv.org/matches/2381325/gamerlegion-vs-falcons-pgl-bucharest-2025
2381324,Falcons,11283,The MongolZ,6248,2,6,1,8,0.25,1.14,0.1936,76.38,8.59,0.34,2.58,0.992,0.2128,69.56,13.3,-0.38,2.99,https://www.hltv.org/matches/2381324/falcons-vs-the-mongolz-pgl-bucharest-2025
2381323,Betclic,12916,FaZe,6667,0,0,0,0,,0.884,0.1873,64.6,11.42,-2.2,2.82,1.206,0.1449,78.3,8.22,2.2,2.18,https://www.hltv.org/matches/2381323/betclic-vs-faze-pgl-bucharest-2025
2381322,Astralis,6665,Virtus.pro,5378,0,4,1,4,0.0,0.924,0.2705,67.18,9.73,-1.59,4.15,1.13,0.2593,74.42,11.71,1.56,2.84,https://www.hltv.org/matches/2381322/astralis-vs-virtuspro-pgl-bucharest-2025
2381321,FURIA,8297,The MongolZ,6248,1,3,2,4,0.25,1.018,0.3009,70.18,18.06,-0.73,3.33,1.11,0.3625,77.02,9.34,0.73,4.21,https://www.hltv.org/matches/2381321/furia-vs-the-mongolz-pgl-bucharest-2025
2381320,Aurora,11861,Betclic,12916,0,0,0,0,,1.18,0.2043,76.4,15.59,1.66,2.31,0.916,0.1263,66.7,8.01,-1.71,1.59,https://www.hltv.org/matches/2381320/aurora-vs-betclic-pgl-bucharest-2025
2381319,Rare Atom,11514,Falcons,11283,0,0,0,0,,0.73,0.2555,58.52,13.12,-4.22,3.57,1.404,0.2702,85.9,9.34,4.09,3.38,https://www.hltv.org/matches/2381319/rare-atom-vs-falcons-pgl-bucharest-2025
2381318,Complexity,5005,FaZe,6667,5,8,1,13,0.3846,1.136,0.3481,76.72,8.52,1.11,5.0,0.932,0.1879,65.32,13.14,-1.18,2.92,https://www.hltv.org/matches/2381318/complexity-vs-faze-pgl-bucharest-2025
2381317,Astralis,6665,Legacy,12468,0,0,0,0,,1.056,0.2403,72.66,13.96,0.22,2.75,1.002,0.1854,70.12,10.19,-0.3,2.15,https://www.hltv.org/matches/2381317/astralis-vs-legacy-pgl-bucharest-2025
2381316,GamerLegion,9928,Virtus.pro,5378,0,0,0,0,,1.206,0.2201,76.5,15.21,2.09,3.05,0.868,0.1677,67.38,12.73,-2.24,2.61,https://www.hltv.org/matches/2381316/gamerlegion-vs-virtuspro-pgl-bucharest-2025
2381314,Aurora,11861,3DMAX,4914,7,5,3,12,0.5833,1.052,0.2172,76.16,10.18,0.26,2.69,1.062,0.1026,74.48,6.58,-0.36,0.77,https://www.hltv.org/matches/2381314/aurora-vs-3dmax-pgl-bucharest-2025
2381315,The MongolZ,6248,Liquid,5973,4,1,0,5,0.8,1.112,0.0611,71.7,6.21,1.42,1.32,0.914,0.19,67.34,9.37,-1.42,2.45,https://www.hltv.org/matches/2381315/the-mongolz-vs-liquid-pgl-bucharest-2025
