Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2024-02-17,Sat,Premier League,Matchweek 25,Home,W 2–0,Nott'ham Forest,West Ham,N,DM,5,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,1,2,0,0,0,Match Report,c1fe2a48
2024-02-24,Sat,Premier League,Matchweek 26,Away,L 2–4,Nott'ham Forest,Aston Villa,N,DM,18,0,0,0,0,1,0,0,0,18,1,0,1,0.4,0.4,0.0,0,0,11,13,84.6,2,12,1,0,0,Match Report,c1fe2a48
2024-02-28,Wed,FA Cup,Fifth round proper,Home,L 0–1,Nott'ham Forest,Manchester Utd,Y*,DM,89,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,c1fe2a48
2024-03-02,Sat,Premier League,Matchweek 27,Home,L 0–1,Nott'ham Forest,Liverpool,Y*,DM,90,0,0,0,0,0,0,0,0,38,0,2,2,0.0,0.0,0.0,0,0,20,29,69.0,4,12,0,1,0,Match Report,c1fe2a48
2024-03-10,Sun,Premier League,Matchweek 28,Away,L 0–1,Nott'ham Forest,Brighton,Y*,RM,71,0,0,0,0,0,0,0,0,46,2,0,3,0.0,0.0,0.0,2,0,37,39,94.9,4,22,0,0,0,Match Report,c1fe2a48
2024-03-16,Sat,Premier League,Matchweek 29,Away,D 1–1,Nott'ham Forest,Luton Town,Y*,"DM,CM",90,0,0,0,0,1,0,0,0,43,5,1,2,0.0,0.0,0.0,1,0,23,32,71.9,4,18,0,0,0,Match Report,c1fe2a48
2024-03-30,Sat,Premier League,Matchweek 30,Home,D 1–1,Nott'ham Forest,Crystal Palace,Y*,DM,90,0,0,0,0,0,0,0,0,66,0,2,1,0.0,0.0,0.0,3,0,51,59,86.4,5,36,1,0,0,Match Report,c1fe2a48
2024-04-02,Tue,Premier League,Matchweek 31,Home,W 3–1,Nott'ham Forest,Fulham,Y*,DM,90,0,0,0,0,2,0,0,0,44,2,2,0,0.1,0.1,0.0,3,1,25,32,78.1,3,11,0,0,0,Match Report,c1fe2a48
2024-04-07,Sun,Premier League,Matchweek 32,Away,L 1–3,Nott'ham Forest,Tottenham,Y*,DM,80,0,0,0,0,1,1,1,0,45,2,0,2,0.1,0.1,0.0,1,0,30,34,88.2,2,17,0,0,0,Match Report,c1fe2a48
2024-04-13,Sat,Premier League,Matchweek 33,Home,D 2–2,Nott'ham Forest,Wolves,Y*,DM,65,0,0,0,0,3,1,0,0,35,0,1,1,0.1,0.1,0.1,0,0,25,27,92.6,1,10,0,0,0,Match Report,c1fe2a48
2024-04-21,Sun,Premier League,Matchweek 34,Away,L 0–2,Nott'ham Forest,Everton,N,DM,11,0,0,0,0,0,0,1,0,17,0,0,0,0.0,0.0,0.0,0,0,13,16,81.3,4,10,2,0,0,Match Report,c1fe2a48
2024-04-28,Sun,Premier League,Matchweek 35,Home,L 0–2,Nott'ham Forest,Manchester City,N,"DM,CM",17,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,1,0,7,9,77.8,1,4,0,0,0,Match Report,c1fe2a48
2024-05-04,Sat,Premier League,Matchweek 36,Away,W 3–1,Nott'ham Forest,Sheffield Utd,Y*,"DM,CM",90,1,0,0,0,2,1,0,0,50,5,0,0,0.2,0.2,0.0,0,0,30,40,75.0,4,19,1,0,0,Match Report,c1fe2a48
2024-05-11,Sat,Premier League,Matchweek 37,Home,L 2–3,Nott'ham Forest,Chelsea,Y*,CM,71,0,0,0,0,5,0,0,0,32,5,0,0,0.2,0.2,0.0,2,0,14,16,87.5,0,19,1,1,1,Match Report,c1fe2a48
2024-05-19,Sun,Premier League,Matchweek 38,Away,W 2–1,Nott'ham Forest,Burnley,Y*,DM,57,0,1,0,0,1,0,0,0,21,1,1,0,0.2,0.2,0.4,2,2,14,14,100.0,0,11,0,0,0,Match Report,c1fe2a48
