race_id,date,distance,track_quality,temperature,horse_id,driver_id,h_win_rate,h_top_3_rate,h_avg_percentile,h_avg_speed,h_best_speed,h_speed_ratio,h_points_l5,h_top3_l3,h_total_prize,h_days_since,h_win_rate_l5,h_top_3_rate_l5,h_avg_percentile_l5,h_avg_speed_l5,d_win_rate,d_top_3_rate,hd_pair_runs,win,market_odds,horse_name,prob,prob_norm,fair_odds,is_value,pnl
18713,2025-11-08,1800.0,0,11.0,7190,33,0.1428571428571428,0.5714285714285714,0.5503246753246753,12.103063661954806,12.69035532994924,0.9349462146186192,10,1.0,771000.0,365,0.0,0.6,0.425,11.86479967790126,0.1042816365366317,0.3375832540437678,4,0,6.6,Gucci,0.10103489210208257,0.09599978843339588,10.416689623163018,False,0.0
18713,2025-11-08,1800.0,0,11.0,7199,2024,0.0,0.25,0.3726641414141414,11.94856235885713,12.547051442910917,0.9117988923120856,6,0.6666666666666666,610000.0,365,0.0,0.4,0.3977777777777778,11.440387607428928,0.0085470085470085,0.1025641025641025,0,0,,Gingerly KJ,0.11700738469759624,0.1111762871460786,8.99472383608263,False,0.0
18713,2025-11-08,1800.0,0,11.0,6982,635,0.1428571428571428,0.238095238095238,0.4339174053459768,12.21331580913924,12.722646310432571,0.9140251234440948,11,0.6666666666666666,590000.0,365,0.4,0.4,0.6506493506493507,11.628818364428689,0.2027526015441423,0.4525008392077878,0,0,53.0,Farkasfog,0.07937342921892802,0.07541783094647508,13.25946380915823,False,0.0
18713,2025-11-08,1800.0,0,11.0,7010,39,0.1333333333333333,0.4,0.537912457912458,12.27392886359748,12.77139208173691,0.9377679081987116,8,0.6666666666666666,738000.0,365,0.2,0.4,0.5622222222222222,11.976601637276012,0.1690620272314674,0.4364599092284417,0,0,26.5,Blanka BBM,0.09534592181444168,0.0905943296591578,11.038218437757536,False,0.0
18713,2025-11-08,1800.0,0,11.0,7325,2421,0.0,0.4285714285714285,0.2924242424242424,11.83399311029634,12.254901960784316,0.9603925693179411,8,1.0,60000.0,160,0.0,0.6,0.3227272727272727,11.769516780857124,0.05,0.15,1,0,53.0,Great Fille,0.09534592181444168,0.0905943296591578,11.038218437757536,False,0.0
18714,2025-11-08,1800.0,0,11.0,7034,32,0.0588235294117647,0.4411764705882353,0.5244217383923266,12.319742172741316,13.020833333333334,0.8539252716947234,5,0.6666666666666666,1764000.0,365,0.0,0.4,0.3777777777777777,11.11881864185838,0.0637450199203187,0.2813361936867913,2,1,8.0,Formula,0.09534592181444168,0.04919030967989491,20.329207246457333,False,0.0
18714,2025-11-08,1800.0,0,11.0,7482,1138,0.3333333333333333,0.6666666666666666,0.611111111111111,12.89910758784556,13.280212483399737,0.9745084605680978,10,0.6666666666666666,1543688.0,365,0.2,0.6,0.5333333333333333,12.941679423215112,0.3309090909090909,0.5818181818181818,0,0,12.0,Sammy Davis A.T.,0.18778279423713684,0.096879799631678,10.322069242523675,False,0.0
18714,2025-11-08,1800.0,0,11.0,7314,1401,0.5,0.5,0.5,12.345848365546852,12.391573729863692,0.996309963099631,10,0.6666666666666666,0.0,259,0.5,0.5,0.5,12.345848365546852,0.2315035799522673,0.5548926014319809,1,0,12.0,Anointed,0.3512035955985387,0.18119090255172293,5.519040889564193,False,0.0
18714,2025-11-08,1800.0,0,11.0,7127,255,0.4,0.8,0.7905555555555556,12.68312246854259,13.14060446780552,0.950106291790746,16,1.0,2340000.0,365,0.2,1.0,0.843888888888889,12.484970982795613,0.375609756097561,0.677439024390244,1,0,2.0,Francesca,0.32455435891946155,0.16744218441013523,5.9722106679556095,False,0.0
18714,2025-11-08,1800.0,0,11.0,6700,2271,0.217391304347826,0.6521739130434783,0.6846790890269151,12.647964855306991,13.192612137203168,0.9425648764038486,21,1.0,2252000.0,365,0.6,1.0,0.9555555555555556,12.434892828546817,0.2180851063829787,0.4734042553191489,0,0,7.2,Escobar,0.20204655329386392,0.10423867468210031,9.593368325621261,False,0.0
18714,2025-11-08,1800.0,0,11.0,7186,1640,0.2142857142857142,0.2857142857142857,0.4613095238095238,12.591753046134109,12.903225806451612,0.9537792098882902,17,1.0,2083000.0,365,0.6,0.8,0.775,12.306828514687616,0.0778688524590164,0.2581967213114754,0,0,18.0,Gina Fling,0.16213330129782358,0.08364686342626192,11.955020894256727,False,0.0
18714,2025-11-08,1800.0,0,11.0,7187,5,0.125,0.375,0.4060628607503607,12.533611248453903,12.919896640826872,0.9523565897484242,13,1.0,1142000.0,365,0.2,1.0,0.6977777777777778,12.30434870476,0.2190717803312938,0.4657513803909864,2,0,14.4,Genesis,0.16074549158414206,0.08293087276516559,12.058235572073245,False,0.0
18714,2025-11-08,1800.0,0,11.0,7487,1715,0.5714285714285714,0.8571428571428571,0.8095238095238095,12.930031505167571,13.26259946949602,0.9749243754896352,22,1.0,927332.0,365,0.8,1.0,0.9555555555555556,12.930031505167571,0.4583333333333333,0.75,0,0,2.8,Astrain Love,0.20204655329386392,0.10423867468210031,9.593368325621261,False,0.0
18714,2025-11-08,1800.0,0,11.0,7177,1506,0.3846153846153846,0.5384615384615384,0.7057109557109557,12.612988122643308,13.21003963011889,0.9426555972724644,21,1.0,1431706.0,365,0.6,1.0,0.931818181818182,12.452517797522646,0.2207792207792207,0.5194805194805194,0,0,12.0,Senorita,0.2524484346310298,0.13024171817094074,7.678031386897949,False,0.0
18716,2025-11-08,1900.0,0,12.0,7370,138,0.0,0.2105263157894736,0.5413628768891927,12.629108546830196,12.97016861219196,0.974231280111626,7,0.3333333333333333,1068669.0,365,0.0,0.2,0.7111111111111111,12.635943970319405,0.1284311761170106,0.3772791023842917,2,1,2.0,Another Star,0.1390840287009875,0.11396422031184866,8.774683819742956,False,0.0
18716,2025-11-08,1900.0,0,12.0,6692,100,0.1176470588235294,0.3235294117647059,0.5325333163568458,12.338602781842951,13.003901170351105,0.8909366164426543,3,0.3333333333333333,1962000.0,365,0.0,0.2,0.4666666666666666,11.585651709267283,0.0606060606060606,0.202020202020202,1,0,21.5,Excellence,0.09534592181444168,0.07812560321255765,12.799901170417629,False,0.0
18716,2025-11-08,1900.0,0,12.0,6262,39,0.0694444444444444,0.1805555555555555,0.417295975629309,12.32070418971312,12.9366106080207,0.8956212030899304,3,0.0,2808000.0,365,0.0,0.2,0.2888888888888889,11.586302756661455,0.1690620272314674,0.4364599092284417,1,0,6.6,Bronz Boy,0.15409302214781442,0.1262624565062474,7.920010648220839,False,0.0
18716,2025-11-08,1900.0,0,12.0,6877,23,0.1063829787234042,0.3404255319148936,0.5321697215314237,12.578261156359536,13.003901170351105,0.933924972108228,18,0.6666666666666666,2474000.0,365,0.6,0.8,0.8666666666666666,12.14466803781831,0.0823848238482384,0.3181571815718157,1,0,5.0,Petra La Roque,0.10103489210208257,0.08278709504065325,12.079177310291444,False,0.0
18716,2025-11-08,1900.0,0,12.0,6919,1854,0.12,0.28,0.4873968253968254,12.416568725500872,12.755102040816324,0.9625855158983748,15,1.0,1150000.0,365,0.4,0.8,0.775,12.277876478295594,0.0359712230215827,0.1510791366906475,2,0,43.1,Fermina Daza,0.09552990396817525,0.07827635655855554,12.775249691801104,False,0.0
18716,2025-11-08,1900.0,0,12.0,5247,898,0.1304347826086956,0.4347826086956521,0.5935165317774013,12.461685434407192,12.953367875647668,0.9297124856905264,17,1.0,7199000.0,365,0.4,1.0,0.888888888888889,12.042907845732206,0.0989399293286219,0.3156654888103651,2,0,7.8,Universal Boy,0.2016584873199463,0.1652371770600094,6.05190682746189,True,-1000.0
18716,2025-11-08,1900.0,0,12.0,6690,1064,0.0526315789473684,0.3947368421052631,0.4879395458342827,12.359636758451344,12.87001287001287,0.8910237860993412,4,0.3333333333333333,1635000.0,365,0.0,0.4,0.3111111111111111,11.467487594586116,0.0967741935483871,0.2755376344086021,2,0,8.6,Enterprise,0.11816780020793279,0.09682564808081198,10.3278420524011,False,0.0
18716,2025-11-08,1900.0,0,12.0,6080,91,0.15625,0.390625,0.5851224296536797,12.446526994280052,12.82051282051282,0.9368667577956744,13,0.3333333333333333,4543000.0,365,0.4,0.6,0.6888888888888889,12.011112279431725,0.0946672178586192,0.322860686233981,0,0,5.7,Boszi,0.1350959986448288,0.1106964638327245,9.033712237737953,False,0.0
18716,2025-11-08,1900.0,0,12.0,6799,2024,0.0204081632653061,0.1428571428571428,0.3975601496009659,12.27545711920698,12.77139208173691,0.9146996761213072,3,0.3333333333333333,1335000.0,365,0.0,0.2,0.2888888888888889,11.68198820078298,0.0085470085470085,0.1025641025641025,0,0,14.3,Exclusive Fox,0.07937342921892802,0.06503788435593838,15.37565389623092,False,0.0
18716,2025-11-08,1900.0,0,12.0,7309,110,0.0833333333333333,0.25,0.5151424963924964,12.054166692743868,12.61034047919294,0.9441149773863884,11,0.3333333333333333,508000.0,329,0.2,0.6,0.6365079365079366,11.9056113163479,0.1636603607567092,0.4122305323361196,0,0,12.3,Goldina Amok,0.10103489210208257,0.08278709504065325,12.079177310291444,False,0.0
18720,2025-11-08,1800.0,0,12.0,6355,1401,0.53125,0.875,0.8745287698412698,13.02070539964468,13.513513513513514,0.9362816059453142,25,1.0,7309560.0,365,1.0,1.0,1.0,12.652454134396136,0.2315035799522673,0.5548926014319809,2,1,3.1,Coach Degli Dei,0.16496091584364572,0.12732632966077534,7.853835123216184,False,0.0
18720,2025-11-08,1800.0,0,12.0,6731,255,0.6571428571428571,0.8857142857142857,0.8425850340136054,12.878547176651708,13.315579227696404,0.9360686025657868,22,1.0,8568000.0,365,0.8,1.0,0.9555555555555556,12.464295640023794,0.375609756097561,0.677439024390244,1,0,5.2,Daytona Spav,0.3512035955985387,0.2710791496430194,3.688959484035888,True,-1000.0
18720,2025-11-08,1800.0,0,12.0,6898,32,0.2195121951219512,0.5609756097560976,0.6873420617323056,12.611281957765984,13.368983957219251,0.8944282060126223,12,0.6666666666666666,5097000.0,365,0.4,0.6,0.6222222222222222,11.957596337067145,0.0637450199203187,0.2813361936867913,3,0,7.2,Euzébió,0.12036257733901341,0.09290276501382627,10.763942277188143,False,0.0
18720,2025-11-08,1800.0,0,12.0,7489,258,0.0,0.3333333333333333,0.5925925925925926,13.246039971664988,13.6986301369863,0.976807881848992,4,0.3333333333333333,7762065.0,365,0.0,0.2,0.5333333333333334,13.380929888342354,0.4150360453141091,0.6910401647785788,0,0,3.3,Fellini di Casei,0.11700738469759624,0.09031303421515996,11.072598863389087,False,0.0
18720,2025-11-08,1800.0,0,12.0,7375,2125,0.0,0.1176470588235294,0.4063725490196078,12.962774250720887,13.531799729364003,0.9637249818443702,6,0.6666666666666666,7075501.0,365,0.0,0.4,0.4222222222222222,13.04093344850298,0.0231213872832369,0.1387283236994219,1,0,46.9,Lola Dragon,0.11457233379284541,0.08843352177032762,11.307929165109119,False,0.0
18720,2025-11-08,1800.0,0,12.0,6965,1138,0.3043478260869565,0.7391304347826086,0.7421152518978605,12.650376592782791,13.192612137203168,0.9230247574799576,13,0.6666666666666666,4395571.0,365,0.4,0.6,0.7488888888888889,12.177107618469098,0.3309090909090909,0.5818181818181818,0,0,3.4,Felhők felett,0.18778279423713684,0.14494156898547694,6.899331965284572,False,0.0
18720,2025-11-08,1800.0,0,12.0,7050,1506,0.2857142857142857,0.4285714285714285,0.4692460317460317,12.44769145548116,13.020833333333334,0.9331015812761184,18,1.0,4763227.0,365,0.6,0.8,0.7777777777777778,12.149760172866124,0.2207792207792207,0.5194805194805194,0,0,31.2,Luigi de Sajan,0.09534592181444168,0.07359347037247761,13.58816203310856,False,0.0
18720,2025-11-08,1800.0,0,12.0,6514,27,0.3409090909090909,0.6363636363636364,0.6850526367571822,12.800453786709456,13.26259946949602,0.926566895671848,13,0.6666666666666666,7507000.0,365,0.4,0.6,0.5777777777777777,12.288685618990028,0.0620437956204379,0.2320125130344108,1,0,5.5,El Valle Sagrado,0.14434031148751578,0.11141016033893682,8.975842032340289,False,0.0
18717,2025-11-08,2400.0,0,12.0,6442,1076,0.0508474576271186,0.2711864406779661,0.3974496783818818,12.382847797598927,12.87001287001287,0.8860845603238185,7,0.6666666666666666,2322000.0,365,0.0,0.6,0.6,11.40391969528724,0.1139240506329113,0.3707052441229656,2,1,6.3,Dulcinea del Toboso,0.12910539905230203,0.13117312197586614,7.623512995169733,False,0.0
18717,2025-11-08,2400.0,0,12.0,7085,1509,0.125,0.5625,0.6847132034632034,12.504693385503613,12.87001287001287,0.9433124942783632,14,0.6666666666666666,1060000.0,365,0.2,0.8,0.8414141414141414,12.140443941806476,0.1587057010785824,0.4622496147919877,2,0,8.4,El Nino N,0.13982926309108734,0.14206873700000874,7.038846273405939,False,0.0
18717,2025-11-08,2400.0,0,12.0,7149,33,0.074074074074074,0.2962962962962963,0.4469175885842553,12.202127653813122,12.722646310432571,0.9019814287888366,11,1.0,901000.0,365,0.2,0.6,0.2309090909090909,11.47559069705899,0.1042816365366317,0.3375832540437678,1,0,14.4,Füge M,0.09534592181444168,0.09687296057231891,10.322797962321658,False,0.0
18717,2025-11-08,2400.0,0,12.0,6307,69,0.0769230769230769,0.3384615384615385,0.4848479298479298,12.410994142665851,12.97016861219196,0.8836663066753205,3,0.3333333333333333,3223000.0,365,0.0,0.2,0.4,11.461300994491836,0.0728587319243604,0.2558398220244716,0,0,3.1,Csípkedd Magad!,0.07937342921892802,0.08064465614144721,12.400077672177604,False,0.0
18717,2025-11-08,2400.0,0,12.0,6786,27,0.2424242424242424,0.4545454545454545,0.5549226026498754,12.4918643849756,13.003901170351105,0.9150492670543464,12,0.3333333333333333,2507000.0,365,0.4,0.6,0.5555555555555556,11.899210234776938,0.0620437956204379,0.2320125130344108,1,0,10.1,Enrico Fling,0.10103489210208257,0.10265304412370847,9.741552318652015,False,0.0
18717,2025-11-08,2400.0,0,12.0,6782,32,0.0425531914893617,0.3191489361702128,0.5166075650118204,12.406028375310306,12.87001287001287,0.9133692430664944,9,0.3333333333333333,2170000.0,365,0.2,0.4,0.6222222222222222,11.755073913339697,0.0637450199203187,0.2813361936867913,5,0,4.6,Downtown Girl M,0.1220523938536644,0.12400715743829852,8.064050661733488,False,0.0
18717,2025-11-08,2400.0,0,12.0,6438,1640,0.1333333333333333,0.3111111111111111,0.544275292608626,12.48079073987932,12.9366106080207,0.9340275413560296,15,0.6666666666666666,3284000.0,365,0.4,0.6,0.8444444444444444,12.083150599689905,0.0778688524590164,0.2581967213114754,0,0,4.2,Danny DeVito,0.09534592181444168,0.09687296057231891,10.322797962321658,False,0.0
18717,2025-11-08,2400.0,0,12.0,6657,635,0.1081081081081081,0.4054054054054054,0.4455812955812956,12.366815162132012,12.9366106080207,0.8816851131642012,8,0.3333333333333333,1837000.0,365,0.2,0.4,0.4,11.406016987893937,0.2027526015441423,0.4525008392077878,0,0,5.9,Dreamer,0.08705346783002217,0.08844769651704219,11.30611694118364,False,0.0
18717,2025-11-08,2400.0,0,12.0,7104,5,0.1052631578947368,0.2631578947368421,0.4183963697121592,12.254991716725591,12.77139208173691,0.921582960178993,4,0.3333333333333333,815000.0,365,0.0,0.2,0.2670779220779221,11.769897320293651,0.2190717803312938,0.4657513803909864,1,0,11.2,Florentin,0.1350959986448288,0.13725966565899086,7.285461429611878,False,0.0
18718,2025-11-08,1800.0,0,12.0,6617,841,0.2040816326530612,0.4693877551020408,0.588548016609241,12.716460733398614,13.123359580052494,0.920633098085466,11,0.3333333333333333,3799000.0,365,0.4,0.4,0.6,12.081799187473306,0.1020408163265306,0.2244897959183673,3,1,2.6,Diófás,0.16074549158414206,0.09803561240943007,10.200374898701707,False,0.0
18718,2025-11-08,1800.0,0,12.0,6854,1076,0.108695652173913,0.4347826086956521,0.5637516469038208,12.491262275745305,13.003901170351105,0.9332263565290698,9,1.0,2825000.0,365,0.2,0.6,0.6666666666666667,12.135583309870867,0.1139240506329113,0.3707052441229656,0,0,5.0,Elegáns Hölgy,0.16074549158414206,0.09803561240943007,10.200374898701707,False,0.0
18718,2025-11-08,1800.0,0,12.0,5831,1803,0.1192660550458715,0.4678899082568807,0.6575936296119783,12.72460247885704,13.531799729364003,0.9367595940032272,5,0.3333333333333333,10024900.0,365,0.0,0.2,0.5555555555555556,12.676043220612003,0.0,0.0,0,0,7.7,King's Call,0.20035673677921295,0.1221937560856784,8.183724210088375,False,0.0
18718,2025-11-08,1800.0,0,12.0,6934,138,0.28,0.44,0.5942251082251082,12.446274961211984,12.919896640826872,0.9169132888169826,12,0.3333333333333333,2109000.0,365,0.4,0.6,0.6222222222222222,11.846424920116052,0.1284311761170106,0.3772791023842917,2,0,7.0,Zaira LV,0.13792361319065094,0.08411698363427528,11.888205648788011,False,0.0
18718,2025-11-08,1800.0,0,12.0,4788,33,0.1686746987951807,0.4879518072289157,0.6103791790538778,12.531818106665856,13.14060446780552,0.8871785724942964,2,0.3333333333333333,12248000.0,365,0.0,0.2,0.2444444444444444,11.658062713459875,0.1042816365366317,0.3375832540437678,1,0,14.1,Szilvás,0.12195112059513728,0.07437566474641948,13.445257980677626,False,0.0
18718,2025-11-08,1800.0,0,12.0,6472,2403,0.1304347826086956,0.3478260869565217,0.5094893029675639,12.619361042960806,13.123359580052494,0.8985459415640789,10,0.6666666666666666,6102000.0,365,0.0,0.8,0.7333333333333333,11.791941490342245,0.1046511627906976,0.2558139534883721,3,0,9.4,Dumbledore,0.30363813042640686,0.18518311010685803,5.400060509962059,False,0.0
18718,2025-11-08,1800.0,0,12.0,6330,860,0.0689655172413793,0.4482758620689655,0.5970723242274967,12.5637428711178,13.020833333333334,0.905217393616989,13,0.6666666666666666,4928000.0,365,0.2,0.8,0.8222222222222222,11.786684812721212,0.1594202898550724,0.4198369565217391,1,0,4.0,Che Comandante,0.18120489517847696,0.1105134128201023,9.048675400404438,False,0.0
18718,2025-11-08,1800.0,0,12.0,5531,23,0.128,0.432,0.5917137085137085,12.665021075552245,13.227513227513228,0.8965304900166179,5,0.3333333333333333,8816000.0,365,0.2,0.2,0.2444444444444444,11.858868915563727,0.0823848238482384,0.3181571815718157,1,0,21.2,Very Nice Photo,0.09534592181444168,0.05814966095598144,17.197004824447514,False,0.0
18718,2025-11-08,1800.0,0,12.0,6703,1638,0.1219512195121951,0.3170731707317073,0.4390551860064055,12.525824550318108,13.054830287206268,0.9000945560003086,6,0.0,2505000.0,365,0.2,0.2,0.3333333333333333,11.750581671022308,0.0421052631578947,0.2631578947368421,0,0,28.3,Etalon N,0.11700738469759624,0.0713605744223949,14.013340112438508,False,0.0
18718,2025-11-08,1800.0,0,12.0,6983,2271,0.1818181818181818,0.3181818181818182,0.4689033189033189,12.367177744496551,12.903225806451612,0.937453726059,11,0.6666666666666666,1373000.0,365,0.4,0.4,0.553968253968254,12.096177110438708,0.2180851063829787,0.4734042553191489,2,0,8.5,Fondorlat,0.16074549158414206,0.09803561240943007,10.200374898701707,False,0.0
18715,2025-11-08,1800.0,0,12.0,6433,91,0.3809523809523809,0.5714285714285714,0.6303476946334089,13.334702766578037,13.908205841446453,0.9400753869747228,17,0.6666666666666666,21934000.0,365,0.4,0.8,0.888888888888889,13.074761988521876,0.0946672178586192,0.322860686233981,0,1,2.2,Digital Races,0.14803618689378104,0.11064764661261346,9.037697868993838,False,0.0
18715,2025-11-08,1800.0,0,12.0,7428,719,0.1111111111111111,0.4444444444444444,0.6033950617283951,13.50915813687817,14.104372355430185,0.9639459595258156,8,0.3333333333333333,34809689.0,365,0.2,0.4,0.6,13.595852743664537,0.15625,0.40625,1,0,8.0,Pure Muscle,0.18778279423713684,0.14035571094240804,7.124754620140314,False,0.0
18715,2025-11-08,1800.0,0,12.0,6318,255,0.3582089552238806,0.746268656716418,0.7541104003790571,13.075941152540056,13.58695652173913,0.8868411293083052,13,0.6666666666666666,28449000.0,365,0.4,0.6,0.5777777777777777,12.049471865601973,0.375609756097561,0.677439024390244,0,0,9.7,Bonaparte Boss,0.17500925064086914,0.13080829846518208,7.644774924323132,False,0.0
18715,2025-11-08,1800.0,0,12.0,7484,1715,0.6666666666666666,0.8333333333333334,0.9074074074074074,13.54502474699214,13.986013986013988,0.968469269409938,18,1.0,33446738.0,365,0.6,0.8,0.888888888888889,13.54502474699214,0.4583333333333333,0.75,0,0,2.5,Cervantonpridegar,0.14191511273384094,0.10607253248173805,9.427511313281455,False,0.0
18715,2025-11-08,1800.0,0,12.0,7457,1791,0.1,0.5,0.5777777777777777,13.476908629092415,13.88888888888889,0.97877398327238,10,0.6666666666666666,13632066.0,365,0.2,0.6,0.6666666666666667,13.594083101005277,0.1693121693121693,0.3809523809523809,0,0,34.2,Nacea,0.1350959986448288,0.1009756778425849,9.903374964800342,False,0.0
18715,2025-11-08,1800.0,0,12.0,6954,5,0.2727272727272727,0.5,0.6216901154401154,13.090132022989057,13.531799729364003,0.963734577608923,20,0.6666666666666666,13858180.0,365,0.8,0.8,0.8,13.041063296467158,0.2190717803312938,0.4657513803909864,0,0,12.6,Palace Bo,0.12099888424078624,0.09043898025826194,11.057179074159743,False,0.0
18715,2025-11-08,1800.0,0,12.0,7279,1138,0.238095238095238,0.7619047619047619,0.7112622826908541,13.176831760733872,13.6986301369863,0.962394489831268,9,0.6666666666666666,7938921.0,365,0.0,0.6,0.6444444444444445,13.183486162072162,0.3309090909090909,0.5818181818181818,0,0,3.6,Igor de Vrie,0.22869578997294107,0.17093557650789162,5.85015723718481,False,0.0
18715,2025-11-08,1800.0,0,12.0,5570,27,0.168141592920354,0.4513274336283185,0.6398434407283965,12.638121364913596,13.280212483399737,0.8866357367157448,5,0.6666666666666666,10124000.0,365,0.0,0.4,0.6444444444444445,11.774710978960757,0.0620437956204379,0.2320125130344108,0,0,144.0,Villeneuve,0.07937342921892802,0.05932659663105782,16.855846395821974,False,0.0
18715,2025-11-08,1800.0,0,12.0,7253,2036,0.1333333333333333,0.2666666666666666,0.3781746031746031,13.0352710173691,13.605442176870747,0.9697449577630278,4,0.6666666666666666,14051689.0,365,0.0,0.4,0.4666666666666667,13.19380894915684,0.0555555555555555,0.1111111111111111,2,0,144.0,Baria TRGF Risaia,0.12099888424078624,0.09043898025826194,11.057179074159743,False,0.0
18719,2025-11-08,1900.0,0,12.0,6228,635,0.2833333333333333,0.5166666666666667,0.580515873015873,12.770183653132577,13.297872340425531,0.8944675282776664,8,0.3333333333333333,5927000.0,365,0.2,0.4,0.4888888888888889,11.894515003692373,0.2027526015441423,0.4525008392077878,0,1,4.3,Creatine,0.15432241062323251,0.15605115580196732,6.408155036474219,False,0.0
18719,2025-11-08,1900.0,0,12.0,6066,860,0.1515151515151515,0.5303030303030303,0.6693843193843193,12.665215856983805,13.157894736842104,0.905425041149228,11,0.3333333333333333,6611080.0,365,0.2,0.6,0.7555555555555555,11.913487383542472,0.1594202898550724,0.4198369565217391,1,0,3.4,Berill Lady,0.14793577790260315,0.14959297896483828,6.684805710266986,False,0.0
18719,2025-11-08,1900.0,0,12.0,6163,33,0.127906976744186,0.3720930232558139,0.5139811738648948,12.656366377274011,13.227513227513228,0.8867931688804555,2,0.3333333333333333,5991000.0,365,0.0,0.2,0.3111111111111111,11.730068371434596,0.1042816365366317,0.3375832540437678,0,0,2.4,Bombay,0.1350959986448288,0.13660936637528628,7.32014228989871,False,0.0
18719,2025-11-08,1900.0,0,12.0,6525,898,0.1186440677966101,0.5254237288135594,0.6647216719250618,12.845490373736917,13.642564802182813,0.958258244511508,4,0.0,6295290.0,365,0.0,0.2,0.6,13.07310019797419,0.0989399293286219,0.3156654888103651,1,0,2.9,Big Ben Pax,0.1567649394273758,0.15852104621792726,6.308310624100015,False,0.0
18719,2025-11-08,1900.0,0,12.0,5905,1638,0.17,0.48,0.635563492063492,12.711988190108118,13.26259946949602,0.9015243416546748,8,0.3333333333333333,9120500.0,365,0.0,0.6,0.6666666666666666,11.95655625536704,0.0421052631578947,0.2631578947368421,0,0,10.6,Adamo Fling,0.16074549158414206,0.16254618917859504,6.152097474898448,False,0.0
18719,2025-11-08,1900.0,0,12.0,6459,27,0.2444444444444444,0.3777777777777777,0.4656269039602372,12.55354656157651,13.020833333333334,0.9389438371968007,25,1.0,5932700.0,365,1.0,1.0,1.0,12.225831213500012,0.0620437956204379,0.2320125130344108,0,0,10.6,Diamond Ville,0.1369126488765081,0.1384463670234526,7.2230136586437235,False,0.0
18719,2025-11-08,1900.0,0,12.0,6704,23,0.0454545454545454,0.3863636363636363,0.5064484126984127,12.613722835489844,13.03780964797914,0.9279059752321728,11,1.0,3330000.0,365,0.2,0.6,0.7555555555555555,12.097861476299515,0.0823848238482384,0.3181571815718157,4,0,47.9,Emerald,0.09714466581741969,0.09823289643793325,10.179889184391836,False,0.0
18701,2025-11-01,1900.0,0,15.0,6706,5,0.08,0.32,0.4938109668109668,12.05802331065723,12.69035532994924,0.9157137907514136,5,0.3333333333333333,1245000.0,365,0.0,0.2,0.5555555555555556,11.620733385170222,0.2189039868597879,0.4657309242944602,1,1,,Eperke,0.14191511273384094,1.0,1.0,False,0.0
18703,2025-11-01,1800.0,0,16.0,7371,91,0.3333333333333333,0.3333333333333333,0.4303030303030303,11.938921763929471,12.422360248447204,0.9610832019963224,6,0.3333333333333333,40000.0,42,0.3333333333333333,0.3333333333333333,0.4303030303030303,11.938921763929471,0.0942928039702233,0.3225806451612903,3,1,2.2,Tequila,0.1350959986448288,0.12833235140395047,7.792267413945451,False,0.0
18703,2025-11-01,1800.0,0,16.0,7102,255,1.0,1.0,0.5,11.568176681498006,11.862396204033216,0.9751972942502818,10,1.0,0.0,365,1.0,1.0,0.5,11.568176681498006,0.3756872327428222,0.6768478924862553,2,0,2.2,Gyöngyhajú Lány,0.14820497234662375,0.14078501792641887,7.103028537615053,False,0.0
18703,2025-11-01,1800.0,0,16.0,7345,860,0.0,0.3333333333333333,0.3257575757575757,12.234811734448098,12.391573729863692,0.984186633712452,5,0.6666666666666666,60000.0,140,0.0,0.4,0.2909090909090909,12.1956212355942,0.1595648232094288,0.4197642792384406,4,0,4.5,Esperanto,0.13266094774007797,0.12601921251360812,7.935297960158381,False,0.0
18703,2025-11-01,1800.0,0,16.0,7192,32,0.2222222222222222,0.3333333333333333,0.3383838383838384,11.7876084662652,12.31527093596059,0.9032436880169764,8,0.6666666666666666,0.0,365,0.2,0.4,0.3,11.123690739125324,0.0638428483732351,0.2814610190300798,3,0,9.1,Grófnő R.,0.06877587238947551,0.06533257470344236,15.30630018086996,False,0.0
18703,2025-11-01,1800.0,0,16.0,7414,69,0.2,0.4,0.5628571428571428,12.057972457294674,12.43781094527363,0.969460985566492,8,0.3333333333333333,100000.0,212,0.2,0.4,0.5628571428571428,12.057972457294674,0.0728992765720645,0.2559821925431274,1,0,6.1,Fusion,0.11626215030749638,0.11044142889432387,9.054573179751706,False,0.0
18703,2025-11-01,1800.0,0,16.0,7244,635,0.0,0.2857142857142857,0.3572047000618429,11.858754569033849,12.40694789081886,0.94007167407092,5,0.6666666666666666,25000.0,365,0.0,0.4,0.270995670995671,11.663420273832756,0.2029569892473118,0.4529569892473118,1,0,18.3,Coco,0.10440087070067723,0.09917399005178126,10.083288969999842,False,0.0
18703,2025-11-01,1800.0,0,16.0,7325,138,0.0,0.5,0.2856060606060606,11.769516780857124,12.254901960784316,0.9603925693179411,8,1.0,60000.0,153,0.0,0.6,0.3227272727272727,11.769516780857124,0.1285341888911169,0.3773811910968518,0,0,,Great Fille,0.022849462926387787,0.021705493390443798,46.071286287381355,False,0.0
18703,2025-11-01,1800.0,0,16.0,7368,2100,0.3333333333333333,0.3333333333333333,0.2333333333333333,11.780739021401851,11.990407673860911,0.9825136343849143,5,0.3333333333333333,0.0,147,0.3333333333333333,0.3333333333333333,0.2333333333333333,11.780739021401851,0.1340996168582375,0.4022988505747126,0,0,,Rafaela BD,0.09714466581741969,0.09228107061465246,10.83645858613629,False,0.0
