race_id,date,distance,track_quality,temperature,horse_id,driver_id,h_age,h_sex,h_win_rate,h_top_3_rate,h_avg_percentile,h_avg_speed,h_best_speed,h_speed_ratio,h_win_rate_l5,h_top_3_rate_l5,h_avg_percentile_l5,h_avg_speed_l5,h_points_l5,h_top3_l3,h_gallop_rate,h_total_prize,h_days_since,dist_diff,d_win_rate,d_top_3_rate,t_win_rate,t_top3_rate,hd_pair_runs,win
18239,2024-09-14,1900.0,0,15.0,5724,1064,9,2,0.08955223880597014,0.3283582089552239,0.4874986539165644,12.364606052753352,12.87001287001287,0.8938039607292251,0.2,0.4,0.6888888888888889,11.503268477853604,10,0.3333333333333333,0.1,2962870.0,365,0.0,0.1002906976744186,0.2761627906976744,0.09386281588447654,0.2743682310469314,2,0
18239,2024-09-14,1900.0,0,15.0,6799,1854,4,0,0.027777777777777776,0.1111111111111111,0.3329916225749559,12.22519814198122,12.77139208173691,0.9146996761213073,0.0,0.2,0.2,11.68198820078298,3,0.3333333333333333,0.4,870000.0,365,0.0,0.035182679296346414,0.15290933694181327,0.0473186119873817,0.14195583596214512,10,0
18239,2024-09-14,1900.0,0,15.0,6051,138,7,1,0.03529411764705882,0.23529411764705882,0.38615652321534677,12.35934247098467,12.936610608020699,0.929879082092774,0.4,0.6,0.6888888888888889,12.029483597577931,13,0.6666666666666666,0.1,2916440.0,365,0.0,0.1292743953294412,0.37635529608006674,0.09942135718043135,0.35139400315623354,0,0
18239,2024-09-14,1900.0,0,15.0,6511,1640,5,1,0.0,0.21739130434782608,0.4652926783361566,12.177080840697851,12.706480304955527,0.9256952337808408,0.0,0.2,0.3504761904761905,11.762328256427455,4,0.3333333333333333,0.1,720000.0,365,0.0,0.07906976744186046,0.2651162790697674,0.11885245901639344,0.29508196721311475,0,0
18236,2024-09-14,1800.0,0,15.0,7177,2450,3,1,1.0,1.0,1.0,12.0627261761158,12.0627261761158,1.0,1.0,1.0,1.0,12.0627261761158,5,1.0,0.0,0.0,7,100.0,0.375,0.5833333333333334,0.4215686274509804,0.7254901960784313,4,1
18236,2024-09-14,1800.0,0,15.0,7149,33,3,1,0.14285714285714285,0.5714285714285714,0.36136363636363633,11.73784385842703,12.547051442910915,0.9146045785556016,0.2,0.6,0.2309090909090909,11.47559069705899,11,1.0,0.0,100000.0,126,100.0,0.10387566397796577,0.33444816053511706,0.10475578406169665,0.35796915167095117,20,0
18236,2024-09-14,1800.0,0,15.0,7053,1509,3,0,0.0,0.2,0.36,12.089137264492212,12.224938875305623,0.9888914282354629,0.0,0.2,0.36,12.089137264492212,3,0.3333333333333333,0.2,50000.0,147,100.0,0.1590909090909091,0.4527972027972028,0.19973190348525469,0.5281501340482574,1,0
18236,2024-09-14,1800.0,0,15.0,7104,2403,3,2,0.0,1.0,0.0,12.019230769230768,12.019230769230768,1.0,0.0,1.0,0.0,12.019230769230768,3,1.0,0.0,0.0,7,100.0,0.020833333333333332,0.16666666666666666,0.18333333333333332,0.3769230769230769,16,0
18236,2024-09-14,1800.0,0,15.0,6982,635,3,0,0.4,0.4,0.6506493506493507,11.628818364428689,12.239902080783354,0.9500744603738238,0.4,0.4,0.6506493506493507,11.628818364428689,11,0.6666666666666666,0.2,40000.0,189,100.0,0.20573827851644508,0.45836249125262424,0.1541318477251625,0.36768802228412256,15,0
18236,2024-09-14,1800.0,0,15.0,7055,1492,3,1,0.0,0.3333333333333333,0.5,12.02947876904521,12.360939431396785,0.9731848324157576,0.0,0.3333333333333333,0.5,12.02947876904521,3,0.3333333333333333,0.0,50000.0,161,100.0,0.09153713298791019,0.35578583765112265,0.09942135718043135,0.35139400315623354,0,0
18236,2024-09-14,1800.0,0,15.0,7099,27,3,1,0.0,0.25,0.38181818181818183,11.858919124735039,12.0627261761158,0.9831043954405349,0.0,0.25,0.38181818181818183,11.858919124735039,5,0.3333333333333333,0.0,80000.0,104,100.0,0.059421841541755886,0.22751605995717344,0.12116316639741519,0.36187399030694667,1,0
18236,2024-09-14,1800.0,0,15.0,7082,2154,3,1,0.3333333333333333,0.3333333333333333,0.5416666666666666,11.827358337483282,11.848341232227487,0.9982290436835892,0.3333333333333333,0.3333333333333333,0.5416666666666666,11.827358337483282,5,0.3333333333333333,0.3333333333333333,0.0,280,100.0,0.1864406779661017,0.3050847457627119,0.09712230215827339,0.24820143884892087,5,0
18236,2024-09-14,1800.0,0,15.0,7118,138,3,2,0.5,0.75,0.4166666666666667,11.537557764366573,11.990407673860911,0.9622323175481722,0.5,0.75,0.4166666666666667,11.537557764366573,13,1.0,0.0,0.0,98,100.0,0.1292743953294412,0.37635529608006674,0.09942135718043135,0.35139400315623354,4,0
18242,2024-09-14,1800.0,0,15.0,6360,860,6,0,0.05405405405405406,0.43243243243243246,0.5295103545103546,12.517629765658176,13.03780964797914,0.909397664224322,0.0,0.6,0.5492063492063493,11.85655364047356,9,0.3333333333333333,0.3,5766000.0,365,100.0,0.16243411595591759,0.4206995687589842,0.1448019801980198,0.43935643564356436,9,1
18242,2024-09-14,1800.0,0,15.0,5707,138,9,2,0.24390243902439024,0.5975609756097561,0.6699816105303911,12.74720045620067,13.422818791946309,0.8850724175927023,0.4,0.4,0.5777777777777777,11.880166679096675,11,0.3333333333333333,0.2,11287000.0,365,100.0,0.1292743953294412,0.37635529608006674,0.09942135718043135,0.35139400315623354,1,0
18242,2024-09-14,1800.0,0,15.0,6163,33,7,2,0.10810810810810811,0.32432432432432434,0.46032623532623534,12.601967054627979,13.227513227513228,0.8867931688804555,0.0,0.2,0.3111111111111111,11.730068371434596,2,0.3333333333333333,0.3,4468000.0,365,100.0,0.10387566397796577,0.33444816053511706,0.10475578406169665,0.35796915167095117,11,0
18242,2024-09-14,1800.0,0,15.0,6366,1408,6,1,0.18604651162790697,0.5116279069767442,0.5748095573676969,12.712216484489822,13.106159895150721,0.9412745590216359,0.4,0.8,0.7597402597402597,12.336494875775045,16,0.6666666666666666,0.0,4601000.0,365,100.0,0.12760416666666666,0.4010416666666667,0.08543046357615894,0.30596026490066225,1,0
18242,2024-09-14,1800.0,0,15.0,6003,39,8,1,0.19298245614035087,0.45614035087719296,0.5542847016531227,12.637950064095946,13.123359580052494,0.9370076394406239,0.2,0.8,0.7333333333333333,12.296688181635485,14,0.6666666666666666,0.2,3891000.0,365,100.0,0.17049435578045932,0.43830284157259636,0.12944983818770225,0.39158576051779936,19,0
18242,2024-09-14,1800.0,0,15.0,5288,32,11,2,0.17391304347826086,0.391304347826087,0.5235309617918313,12.46834142744043,12.987012987012987,0.8527131782945737,0.0,0.0,0.13333333333333336,11.07419712070875,1,0.0,0.6,7436000.0,365,100.0,0.06265822784810127,0.2791139240506329,0.10475578406169665,0.35796915167095117,11,0
18240,2024-09-14,2400.0,0,15.0,6328,175,6,1,0.04838709677419355,0.25806451612903225,0.4465007215007215,12.384276046127688,12.953367875647668,0.9097944702591493,0.4,0.6,0.7247619047619047,11.784902464496753,14,0.6666666666666666,0.1,2172000.0,365,500.0,0.0825242718446602,0.2605177993527508,0.1111111111111111,0.3367003367003367,20,1
18240,2024-09-14,2400.0,0,15.0,6299,27,7,2,0.1951219512195122,0.3902439024390244,0.4362606905289832,12.514123843559183,13.14060446780552,0.929563580145907,0.4,1.0,0.8132467532467533,12.2150273343746,18,1.0,0.1,2150000.0,365,500.0,0.059421841541755886,0.22751605995717344,0.14935064935064934,0.44805194805194803,2,0
18240,2024-09-14,2400.0,0,15.0,6307,1076,6,2,0.0784313725490196,0.3137254901960784,0.4185114449820332,12.377732799317709,12.970168612191959,0.8836663066753205,0.0,0.2,0.1457142857142857,11.461300994491836,3,0.3333333333333333,0.2,2373000.0,365,500.0,0.12359550561797752,0.37303370786516854,0.08543046357615894,0.30596026490066225,4,0
18240,2024-09-14,2400.0,0,15.0,6047,628,7,1,0.0847457627118644,0.423728813559322,0.548104532002837,12.459988000417535,12.836970474967906,0.9249950499623666,0.2,0.6,0.6444444444444445,11.874134145858363,10,0.6666666666666666,0.2,3185000.0,365,500.0,0.09255242227042661,0.3080260303687636,0.12116316639741519,0.36187399030694667,0,0
18240,2024-09-14,2400.0,0,15.0,5907,2144,8,1,0.0875,0.2875,0.43880636724386723,12.262694674501969,12.804097311139566,0.8688731313731313,0.4,0.4,0.4,11.125136125136125,10,0.3333333333333333,0.4,2918000.0,365,500.0,0.045454545454545456,0.16666666666666666,0.1448019801980198,0.43935643564356436,13,0
18240,2024-09-14,2400.0,0,15.0,5856,1064,11,1,0.11235955056179775,0.24719101123595505,0.4500672860223422,12.35970070785147,12.804097311139566,0.9924017482760236,0.0,0.0,0.17777777777777778,12.706808556671238,0,0.0,0.4,3864000.0,365,500.0,0.1002906976744186,0.2761627906976744,0.09386281588447654,0.2743682310469314,7,0
18240,2024-09-14,2400.0,0,15.0,6071,1409,7,1,0.0684931506849315,0.3150684931506849,0.4642402498566882,12.463081469815839,12.970168612191959,0.9184460237278224,0.2,0.2,0.5688888888888888,11.912399788947113,7,0.3333333333333333,0.1,4253000.0,365,500.0,0.08311688311688312,0.34025974025974026,0.11627906976744186,0.3905038759689923,3,0
18240,2024-09-14,2400.0,0,15.0,6438,1640,5,0,0.12903225806451613,0.2903225806451613,0.4561478843736908,12.475582001737084,12.88659793814433,0.9376524865359366,0.4,0.6,0.6799999999999999,12.083150599689905,15,0.6666666666666666,0.0,2363000.0,365,500.0,0.07906976744186046,0.2651162790697674,0.11885245901639344,0.29508196721311475,4,0
18238,2024-09-14,2400.0,0,15.0,6973,1791,4,2,0.23529411764705882,0.5294117647058824,0.5496350055173584,12.415419736335707,12.987012987012987,0.9391783807968772,0.2,0.6,0.6073737373737373,12.197121828530873,11,0.3333333333333333,0.2,1545000.0,365,500.0,0.16129032258064516,0.4032258064516129,0.13875598086124402,0.3684210526315789,12,1
18238,2024-09-14,2400.0,0,15.0,6861,1408,4,1,0.13636363636363635,0.4090909090909091,0.44802407188770826,12.564064126758273,13.003901170351105,0.9332308179194737,0.6,0.8,0.7428571428571429,12.135641325350763,17,0.6666666666666666,0.3,1767519.0,365,500.0,0.12760416666666666,0.4010416666666667,0.08543046357615894,0.30596026490066225,6,0
18238,2024-09-14,2400.0,0,15.0,6778,2271,5,1,0.2727272727272727,0.45454545454545453,0.5197609208972845,12.406607643512817,12.87001287001287,0.9248139335115559,0.2,0.4,0.4966810966810967,11.902367226660951,8,0.3333333333333333,0.6,1845000.0,365,500.0,0.17391304347826086,0.40217391304347827,0.17661691542288557,0.48258706467661694,8,0
18238,2024-09-14,2400.0,0,15.0,6704,23,4,1,0.043478260869565216,0.391304347826087,0.45217705000313696,12.500162480563477,13.03780964797914,0.9279059752321729,0.2,0.6,0.64,12.097861476299517,11,1.0,0.2,1860000.0,365,500.0,0.0826629680998613,0.31761442441054094,0.11175337186897881,0.394990366088632,25,0
18238,2024-09-14,2400.0,0,15.0,6953,2139,4,0,0.15789473684210525,0.15789473684210525,0.2623756360598466,12.443150510771588,12.722646310432571,0.9713141574059064,0.6,0.6,0.5,12.357686480991177,15,0.6666666666666666,0.5,590000.0,365,500.0,0.047058823529411764,0.22941176470588234,0.1541318477251625,0.36768802228412256,1,0
18238,2024-09-14,2400.0,0,15.0,6727,635,5,0,0.06896551724137931,0.3793103448275862,0.4324140418968005,12.272062289962697,12.970168612191959,0.8864977718387062,0.0,0.2,0.1696969696969697,11.498025575080495,4,0.3333333333333333,0.2,1295000.0,365,500.0,0.20573827851644508,0.45836249125262424,0.1541318477251625,0.36768802228412256,19,0
18238,2024-09-14,2400.0,0,15.0,6442,1076,5,1,0.043478260869565216,0.30434782608695654,0.3683214128866303,12.317509622329347,12.77139208173691,0.8929269121409908,0.0,0.6,0.43809523809523815,11.40391969528724,7,0.6666666666666666,0.2,1747000.0,365,500.0,0.12359550561797752,0.37303370786516854,0.08543046357615894,0.30596026490066225,13,0
18241,2024-09-14,1900.0,0,15.0,5564,449,10,2,0.30120481927710846,0.5180722891566265,0.5980197847667728,12.764464756572973,13.351134846461948,0.8613292228435386,0.0,0.4,0.37777777777777777,11.499722601382357,4,0.6666666666666666,0.3,7825000.0,365,0.0,0.18505338078291814,0.49466192170818507,0.16393442622950818,0.35154826958105645,1,1
18241,2024-09-14,1900.0,0,15.0,6066,578,7,1,0.16981132075471697,0.49056603773584906,0.6116216069046259,12.625478031649148,13.157894736842104,0.905425041149228,0.2,0.6,0.6858585858585858,11.913487383542472,11,0.3333333333333333,0.0,5050080.0,365,0.0,0.1680129240710824,0.4507269789983845,0.12116316639741519,0.36187399030694667,0,0
18241,2024-09-14,1900.0,0,15.0,5757,2401,9,1,0.16666666666666666,0.3333333333333333,0.4959868834868835,12.454807890733726,13.020833333333334,0.9035576044768739,0.2,0.4,0.6666666666666667,11.765072974959297,8,0.6666666666666666,0.0,5068000.0,365,0.0,0.17647058823529413,0.35294117647058826,0.16393442622950818,0.35154826958105645,0,0
18241,2024-09-14,1900.0,0,15.0,5700,2356,10,2,0.07547169811320754,0.3018867924528302,0.5263109531977457,12.338549346693865,12.903225806451612,0.8988963773743933,0.2,0.4,0.6888888888888889,11.598662933863139,9,0.3333333333333333,0.1,4511000.0,365,0.0,0.0,0.07142857142857142,0.09386281588447654,0.2743682310469314,0,0
18237,2024-09-14,1980.0,0,15.0,6705,719,4,2,0.07142857142857142,0.42857142857142855,0.46791383219954646,12.209328892689257,12.755102040816325,0.931574009934461,0.0,0.4,0.39841269841269844,11.882321555286492,6,0.6666666666666666,0.0,705000.0,365,80.0,0.15510718789407313,0.39974779319041615,0.13548387096774195,0.4258064516129032,2,1
18237,2024-09-14,1980.0,0,15.0,6927,28,3,2,0.15384615384615385,0.46153846153846156,0.4514818514818515,12.098701901925395,12.594458438287154,0.9277570120423086,0.2,0.6,0.3090909090909091,11.68459712899633,10,0.6666666666666666,0.1,580000.0,365,80.0,0.1433269388873664,0.39873938065223347,0.11175337186897881,0.394990366088632,6,0
18237,2024-09-14,1980.0,0,15.0,6936,138,3,0,0.08333333333333333,0.5,0.540410052910053,12.20782835783792,12.515644555694617,0.9462758014856032,0.0,0.4,0.3926984126984127,11.84325158304885,4,0.3333333333333333,0.2,617000.0,365,80.0,0.1292743953294412,0.37635529608006674,0.09942135718043135,0.35139400315623354,13,0
18237,2024-09-14,1980.0,0,15.0,7111,1492,4,1,0.1,0.2,0.41055194805194806,12.002075891433721,12.391573729863692,0.951707185667556,0.2,0.2,0.4121428571428572,11.793149760440594,6,0.3333333333333333,0.2,165000.0,230,80.0,0.09153713298791019,0.35578583765112265,0.09942135718043135,0.35139400315623354,0,0
18237,2024-09-14,1980.0,0,15.0,7086,1854,3,2,0.09090909090909091,0.2727272727272727,0.294847828938738,11.85966658756309,12.43781094527363,0.9316338354577058,0.2,0.2,0.2,11.587485515643106,5,0.3333333333333333,0.5,120000.0,189,80.0,0.035182679296346414,0.15290933694181327,0.0473186119873817,0.14195583596214512,17,0
18237,2024-09-14,1980.0,0,15.0,6932,91,3,2,0.0,0.375,0.28521825396825395,11.74992471110084,12.376237623762377,0.9360381123651778,0.0,0.6,0.27301587301587305,11.584630103529427,7,0.6666666666666666,0.0,65000.0,365,80.0,0.09503784693019345,0.3246425567703953,0.09942135718043135,0.35139400315623354,1,0
18237,2024-09-14,1980.0,0,15.0,6991,620,3,0,0.0,0.0,0.3645222061888729,11.652984402855234,12.106537530266344,0.9514147499017946,0.0,0.0,0.3626984126984127,11.518338376535045,1,0.0,0.0,85000.0,365,80.0,0.14705882352941177,0.4215686274509804,0.09712230215827339,0.24820143884892087,0,0
18223,2024-09-07,1900.0,0,28.0,7033,1064,3,1,1.0,1.0,1.0,11.248593925759279,11.248593925759279,1.0,1.0,1.0,1.0,11.248593925759279,5,1.0,0.0,0.0,336,0.0,0.10087719298245613,0.2777777777777778,0.09386281588447654,0.2743682310469314,0,0
18221,2024-09-07,1800.0,0,27.0,7186,2225,2,1,0.05,0.15,0.5,12.333167188258315,12.818606382842367,1.0,0.05,0.15,0.5,,0,0.0,0.0,0.0,100,100.0,0.13114754098360656,0.5491803278688525,0.23796033994334279,0.49575070821529743,4,1
18221,2024-09-07,1800.0,0,27.0,7103,138,2,1,0.0,1.0,0.6666666666666667,11.098779134295228,11.098779134295228,1.0,0.0,1.0,0.6666666666666667,11.098779134295228,3,1.0,0.0,0.0,28,100.0,0.12946335351847985,0.37627897264564625,0.09942135718043135,0.35139400315623354,11,0
18221,2024-09-07,1800.0,0,27.0,7189,32,2,1,0.0,0.0,0.0,10.787486515641856,10.787486515641856,1.0,0.0,0.0,0.0,10.787486515641856,1,0.0,0.0,0.0,28,100.0,0.0627177700348432,0.2790624010136205,0.10475578406169665,0.35796915167095117,7,0
18222,2024-09-07,1800.0,0,27.0,7177,2450,3,1,0.05,0.15,0.5,12.333167188258315,12.818606382842367,1.0,0.05,0.15,0.5,,0,0.0,0.0,0.0,100,100.0,0.34782608695652173,0.5652173913043478,0.4215686274509804,0.7254901960784313,5,1
18222,2024-09-07,1800.0,0,27.0,7104,5,3,2,0.05,0.15,0.5,12.333167188258315,12.818606382842367,1.0,0.05,0.15,0.5,,0,0.0,0.0,0.0,100,100.0,0.2174045336984634,0.46325878594249204,0.18333333333333332,0.3769230769230769,3,0
18225,2024-09-07,1800.0,0,28.0,7054,1401,3,1,0.16666666666666666,0.6666666666666666,0.6942460317460317,12.405469522499295,12.722646310432571,0.9688373805855556,0.2,0.6,0.6580952380952381,12.326175325515976,11,0.6666666666666666,0.16666666666666666,400000.0,140,100.0,0.2315653298835705,0.5549805950840879,0.19973190348525469,0.5281501340482574,3,1
18225,2024-09-07,1800.0,0,28.0,6983,2154,3,1,0.3333333333333333,0.3333333333333333,0.46164021164021163,11.991462576741737,12.453300124533001,0.9713230219682283,0.4,0.4,0.553968253968254,12.096177110438708,11,0.6666666666666666,0.0,315000.0,147,100.0,0.1896551724137931,0.29310344827586204,0.09712230215827339,0.24820143884892087,3,0
18225,2024-09-07,1800.0,0,28.0,7086,1854,3,2,0.1,0.2,0.2529040404040404,11.74403771602098,12.269938650306749,0.9443800695249132,0.2,0.2,0.2,11.587485515643106,5,0.3333333333333333,0.5,60000.0,182,100.0,0.035278154681139755,0.1519674355495251,0.0473186119873817,0.14195583596214512,18,0
18225,2024-09-07,1800.0,0,28.0,6057,175,7,2,0.3333333333333333,0.7777777777777778,0.70496632996633,11.924406819158479,12.515644555694617,0.9273759858996675,0.6,1.0,0.6666666666666667,11.606708209007103,20,1.0,0.0,250000.0,365,100.0,0.08279220779220779,0.26136363636363635,0.1111111111111111,0.3367003367003367,19,0
18225,2024-09-07,1800.0,0,28.0,6924,23,3,2,0.125,0.375,0.45366161616161615,11.974392613263067,12.285012285012284,0.9662874116261515,0.0,0.4,0.4858585858585858,11.870852722679993,5,0.3333333333333333,0.5,310000.0,336,100.0,0.08273181565796779,0.3176013325930039,0.11175337186897881,0.394990366088632,6,0
18225,2024-09-07,1800.0,0,28.0,7111,1492,4,1,0.1111111111111111,0.2222222222222222,0.4244227994227994,11.946433343086582,12.300123001230013,0.9587830755238202,0.2,0.2,0.4121428571428572,11.793149760440594,6,0.3333333333333333,0.2222222222222222,165000.0,223,100.0,0.09169550173010381,0.356401384083045,0.09942135718043135,0.35139400315623354,1,0
18225,2024-09-07,1800.0,0,28.0,6960,2354,3,0,0.13333333333333333,0.26666666666666666,0.4222534872534872,11.88428581634196,12.453300124533001,0.9235448063022333,0.4,0.4,0.4111111111111111,11.501180651335408,10,0.6666666666666666,0.1,265000.0,365,100.0,0.041666666666666664,0.1875,0.09712230215827339,0.24820143884892087,2,0
18225,2024-09-07,1800.0,0,28.0,7035,138,3,0,0.1,0.3,0.5130303030303031,11.7780161806449,12.330456226880395,0.9300795661308385,0.2,0.2,0.5060606060606061,11.468305377692214,5,0.3333333333333333,0.0,230000.0,343,100.0,0.12946335351847985,0.37627897264564625,0.09942135718043135,0.35139400315623354,5,0
18226,2024-09-07,1900.0,0,29.0,7094,110,3,2,0.3,0.5,0.5198412698412699,11.954782112197062,12.626262626262626,0.9393334418878596,0.4,0.8,0.7285714285714285,11.860270730907319,15,1.0,0.0,585000.0,251,0.0,0.16519774011299435,0.4131073446327684,0.09712230215827339,0.24820143884892087,5,1
18226,2024-09-07,1900.0,0,29.0,7136,966,3,2,0.14285714285714285,0.5714285714285714,0.46785714285714286,12.339587125767949,12.820512820512821,0.953109744762375,0.0,0.6,0.45499999999999996,12.219355702081732,8,0.3333333333333333,0.2857142857142857,495000.0,154,0.0,0.325,0.4,0.13875598086124402,0.3684210526315789,0,0
18226,2024-09-07,1900.0,0,29.0,7081,138,3,1,0.2727272727272727,0.36363636363636365,0.5315295815295815,12.17443433060036,12.88659793814433,0.909210974826132,0.2,0.4,0.5067460317460317,11.716636273532629,7,0.3333333333333333,0.0,875000.0,287,0.0,0.12946335351847985,0.37627897264564625,0.09942135718043135,0.35139400315623354,8,0
18226,2024-09-07,1900.0,0,29.0,7085,929,4,0,0.2857142857142857,0.8571428571428571,0.7994227994227995,12.293437264335314,12.820512820512821,0.9469546274609051,0.2,0.8,0.7414141414141414,12.140443941806476,14,0.6666666666666666,0.0,775000.0,266,0.0,0.32753623188405795,0.5971014492753624,0.17661691542288557,0.48258706467661694,0,0
18226,2024-09-07,1900.0,0,29.0,6691,27,4,2,0.14285714285714285,0.35714285714285715,0.5027494331065759,12.106511748749748,12.706480304955527,0.921091952413188,0.2,0.4,0.4542857142857143,11.703836752391206,8,0.6666666666666666,0.0,558000.0,365,0.0,0.059012875536480686,0.22746781115879827,0.12116316639741519,0.36187399030694667,0,0
18226,2024-09-07,1900.0,0,29.0,6705,719,4,2,0.07692307692307693,0.46153846153846156,0.46544566544566546,12.173254214446231,12.755102040816325,0.931574009934461,0.0,0.4,0.39841269841269844,11.882321555286492,6,0.6666666666666666,0.0,705000.0,365,0.0,0.1553030303030303,0.40025252525252525,0.13548387096774195,0.4258064516129032,3,0
18226,2024-09-07,1900.0,0,29.0,6995,148,3,0,0.0,0.2631578947368421,0.43213716108452954,11.733350622267224,12.722646310432571,0.9104236090633587,0.0,0.4,0.37,11.582997570780647,6,0.3333333333333333,0.3,584000.0,365,0.0,0.12713387241689128,0.40071877807726863,0.11627906976744186,0.3905038759689923,5,0
18226,2024-09-07,1900.0,0,29.0,6919,1509,3,1,0.2857142857142857,0.7142857142857143,0.7191043083900227,12.391132121469512,12.674271229404308,0.9687244541375225,0.4,0.8,0.775,12.277876478295594,15,1.0,0.0,620000.0,322,0.0,0.15992970123022848,0.45342706502636204,0.17661691542288557,0.48258706467661694,1,0
18226,2024-09-07,1900.0,0,29.0,6690,1064,4,1,0.05,0.5,0.44212301587301595,12.1646387427533,12.77139208173691,0.8979042786560929,0.0,0.4,0.24285714285714288,11.467487594586116,4,0.3333333333333333,0.3,927000.0,365,0.0,0.10087719298245613,0.2777777777777778,0.09386281588447654,0.2743682310469314,14,0
18226,2024-09-07,1900.0,0,29.0,6927,28,3,2,0.16666666666666666,0.5,0.4807720057720058,12.079013807922196,12.594458438287154,0.9277570120423086,0.2,0.6,0.3090909090909091,11.68459712899633,10,0.6666666666666666,0.1,580000.0,365,0.0,0.14348422496570645,0.3991769547325103,0.11175337186897881,0.394990366088632,7,0
18226,2024-09-07,1900.0,0,29.0,6751,2354,4,2,0.11764705882352941,0.23529411764705882,0.29285714285714287,12.2622251348832,12.610340479192939,0.914850735947316,0.2,0.2,0.12,11.53657926793589,5,0.3333333333333333,0.3,555000.0,365,0.0,0.041666666666666664,0.1875,0.09712230215827339,0.24820143884892087,1,0
18229,2024-09-07,1900.0,0,29.0,6318,255,7,2,0.40384615384615385,0.7307692307692307,0.7329254079254078,13.01495665591842,13.58695652173913,0.8868411293083052,0.4,0.6,0.62,12.049471865601973,13,0.6666666666666666,0.3,24690000.0,365,0.0,0.3704414587332054,0.6698656429942419,0.4198473282442748,0.7582697201017812,15,1
18229,2024-09-07,1900.0,0,29.0,6300,2049,6,2,0.24444444444444444,0.6666666666666666,0.6341782908449575,12.997073269791462,13.531799729364005,0.8542319979485754,0.0,0.0,0.18888888888888888,11.559296318654606,1,0.0,0.4,12288352.0,365,0.0,0.22085889570552147,0.5153374233128835,0.1891891891891892,0.5315315315315315,1,0
18229,2024-09-07,1900.0,0,29.0,6470,522,5,2,0.21428571428571427,0.6071428571428571,0.5472222222222223,12.629369335650203,13.404825737265417,0.8953346462595186,0.4,0.8,0.6083333333333334,12.001804909645024,15,0.6666666666666666,0.2,10775000.0,365,0.0,0.3137254901960784,0.6372549019607843,0.11175337186897881,0.394990366088632,0,0
18229,2024-09-07,1900.0,0,29.0,6954,5,5,0,0.4166666666666667,0.5,0.5938988095238095,13.116351473364016,13.531799729364005,0.963734577608923,0.8,0.8,0.8,13.041063296467158,20,0.6666666666666666,0.2,11060180.0,365,0.0,0.2174045336984634,0.46325878594249204,0.23796033994334279,0.49575070821529743,8,0
18229,2024-09-07,1900.0,0,29.0,7156,110,7,2,0.2,0.3,0.29444444444444445,13.31764409540377,14.104372355430183,0.9656950302198837,0.2,0.4,0.4,13.620522288009642,8,0.6666666666666666,0.0,18037762.0,365,0.0,0.16519774011299435,0.4131073446327684,0.14358974358974358,0.38461538461538464,0,0
18229,2024-09-07,1900.0,0,29.0,5906,28,8,1,0.1951219512195122,0.6341463414634146,0.6851230070742266,12.669043252804801,13.386880856760374,0.8710076069205591,0.0,0.4,0.6,11.660075059177498,6,0.6666666666666666,0.0,9388440.0,365,0.0,0.14348422496570645,0.3991769547325103,0.11175337186897881,0.394990366088632,19,0
18228,2024-09-07,1800.0,0,29.0,6731,255,5,1,0.7222222222222222,0.8888888888888888,0.8544973544973545,12.80057857574545,13.315579227696405,0.9360686025657868,0.8,1.0,0.9428571428571428,12.464295640023794,22,1.0,0.2,3425000.0,365,100.0,0.3704414587332054,0.6698656429942419,0.4198473282442748,0.7582697201017812,18,1
18228,2024-09-07,1800.0,0,29.0,6827,522,5,1,0.3333333333333333,0.4166666666666667,0.5462962962962963,12.709929516544886,13.550135501355014,0.9033069853294506,0.4,0.4,0.5333333333333334,12.239932050534561,10,0.3333333333333333,0.2,6564215.0,365,100.0,0.3137254901960784,0.6372549019607843,0.38596491228070173,0.7543859649122807,0,0
18228,2024-09-07,1800.0,0,29.0,7207,483,6,1,0.3333333333333333,0.5,0.6296296296296297,13.216242924683357,13.440860215053762,0.9807493811671358,0.4,0.4,0.5777777777777777,13.182115338267954,10,0.3333333333333333,0.0,5092239.0,126,100.0,0.25416666666666665,0.5,0.0,0.14285714285714285,0,0
18228,2024-09-07,1800.0,0,29.0,6864,148,6,0,0.15789473684210525,0.7105263157894737,0.6879908103592315,12.907986289130955,13.280212483399735,0.9705219939011022,0.2,0.4,0.3555555555555555,12.888738298819419,7,0.3333333333333333,0.2,4048600.0,365,100.0,0.12713387241689128,0.40071877807726863,0.11627906976744186,0.3905038759689923,12,0
18228,2024-09-07,1800.0,0,29.0,6780,1509,4,0,0.2631578947368421,0.5263157894736842,0.6101465785676311,12.634585566733497,13.333333333333334,0.8953040709077938,0.4,0.6,0.49000000000000005,11.937387612103919,12,0.3333333333333333,0.1,7206000.0,365,100.0,0.15992970123022848,0.45342706502636204,0.17661691542288557,0.48258706467661694,11,0
18228,2024-09-07,1800.0,0,29.0,6121,1401,7,1,0.0958904109589041,0.410958904109589,0.5507857439364289,12.545988260963549,13.315579227696405,0.8855479226589896,0.0,0.4,0.6,11.791583524087745,6,0.3333333333333333,0.0,7145400.0,365,100.0,0.2315653298835705,0.5549805950840879,0.19973190348525469,0.5281501340482574,5,0
