race_id,date,start,race_name,horse_id,horse_name,program_num,rank,market_odds,is_win
18622,2025-09-06,18:04,KINCSEM+ TUTI - MARSCHALL JÓZSEF EMLÉKVERSENY (HUN Gr. III.),7217,Uccellone,1,IV.,1.4,0
18622,2025-09-06,18:04,KINCSEM+ TUTI - MARSCHALL JÓZSEF EMLÉKVERSENY (HUN Gr. III.),7433,Hello Sport,5,V.,15.4,0
18622,2025-09-06,18:04,KINCSEM+ TUTI - MARSCHALL JÓZSEF EMLÉKVERSENY (HUN Gr. III.),6433,Digital Races,2,6.,38.9,0
18622,2025-09-06,18:04,KINCSEM+ TUTI - MARSCHALL JÓZSEF EMLÉKVERSENY (HUN Gr. III.),6318,Bonaparte Boss,3,7.,37.6,0
18622,2025-09-06,18:04,KINCSEM+ TUTI - MARSCHALL JÓZSEF EMLÉKVERSENY (HUN Gr. III.),7428,Pure Muscle,6,8.,24.1,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,6698,Easy Bet,3,I.,2.8,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,5625,Vanderle,4,II.,48.0,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,5288,Usain,7,III.,7.2,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,6003,Ambrosia Gielle,5,IV.,10.2,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,6343,Chicago,10,V.,4.8,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,5904,Australian Gold,2,6.,8.0,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,6696,Édes K,11,7.,20.5,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,5247,Universal Boy,6,8.,12.0,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,6518,Lolly Pop,12,9.,20.5,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,6153,Bing Crosby AT,9,10.,28.8,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,5955,Atom Maki,8,11.,4.5,0
18630,2025-09-06,18:41,CALORINA HENDIKEP,6982,Farkasfog,1,12.,10.2,0
18609,2025-08-23,12:30,PRÓBAFUTAM,6355,Coach Degli Dei,2,1.,,1
18609,2025-08-23,12:30,PRÓBAFUTAM,7010,Blanka BBM,1,2.,,0
18608,2025-08-23,12:00,Q22 KVALIFIKÁCIÓ,7415,Hugo CD,4,1.,,1
18608,2025-08-23,12:00,Q22 KVALIFIKÁCIÓ,7429,Hippy Glory K,2,2.,,0
18608,2025-08-23,12:00,Q22 KVALIFIKÁCIÓ,7421,Hórusz Szeme,1,3.,,0
18608,2025-08-23,12:00,Q22 KVALIFIKÁCIÓ,7353,Hipervándor,3,4.,,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7116,Golden Girl,7,I.,5.6,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7079,Griff Grand Laser,8,II.,7.7,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7325,Great Fille,1,III.,101.3,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7125,Florenza,6,IV.,5.6,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7338,Glory Grant K,2,V.,4.4,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7064,Ganybody,5,6.,101.3,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7059,Gatto,4,7.,101.3,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7088,Faella BD,9,8táv.,,0
18612,2025-08-23,13:00,NYERETLENEK VERSENYE,7345,Esperanto,3,gal.,1.3,0
18614,2025-08-23,13:31,BORUTKA DÍJ,6731,Daytona Spav,1,I.,1.5,0
18614,2025-08-23,13:31,BORUTKA DÍJ,6855,Eternity Bar,3,II.,5.9,0
18614,2025-08-23,13:31,BORUTKA DÍJ,6954,Palace Bo,7,III.,7.8,0
18614,2025-08-23,13:31,BORUTKA DÍJ,5906,Anybody,6,IV.,20.8,0
18614,2025-08-23,13:31,BORUTKA DÍJ,5570,Villeneuve,4,V.,3.5,0
18614,2025-08-23,13:31,BORUTKA DÍJ,7253,Baria TRGF Risaia,2,6.,13.9,0
18614,2025-08-23,13:31,BORUTKA DÍJ,6023,Acélos Fiú,5,7.,7.8,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,5795,Zara Mia,5,I.,13.3,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,7081,Fancy,4,II.,6.1,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,4788,Szilvás,7,III.,7.9,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,6360,Chip Chip Chip,10,IV.,12.2,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,5228,Uptown Boy M,11,V.,4.4,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,5610,Winoc SB,2,6.,,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,6330,Che Comandante,8,7.,14.5,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,6690,Enterprise,1,8.,11.4,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,6328,Credit Card,12,9.,6.3,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,6995,Fany,3,10.,3.2,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,6153,Bing Crosby AT,6,11.,13.3,0
18619,2025-08-23,14:05,MEDITERRANEAN CUP HENDIKEP,7053,Fabio,9,12.,9.4,0
18620,2025-08-23,14:45,VARGA LAJOS EMLÉKVERSENY - AMATŐRVERSENY DÍJ,6514,El Valle Sagrado,6,I.,1.3,0
18620,2025-08-23,14:45,VARGA LAJOS EMLÉKVERSENY - AMATŐRVERSENY DÍJ,6864,In Love Danover,4,II.,2.8,0
18620,2025-08-23,14:45,VARGA LAJOS EMLÉKVERSENY - AMATŐRVERSENY DÍJ,6308,Csábító R.,5,III.,5.0,0
18620,2025-08-23,14:45,VARGA LAJOS EMLÉKVERSENY - AMATŐRVERSENY DÍJ,6899,Eunike T Boko,2,IV.,7.7,0
18620,2025-08-23,14:45,VARGA LAJOS EMLÉKVERSENY - AMATŐRVERSENY DÍJ,6342,Carlos Fox,3,tü.,13.7,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,6692,Excellence,10,I.,3.8,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,6003,Ambrosia Gielle,8,II.,6.0,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,5247,Universal Boy,11,III.,,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,6507,Despasito,12,IV.,5.6,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,6927,Fast Track,5,V.,9.4,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,6380,Cukrom,7,6.,6.5,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,6345,Berna Queen M,4,7.,21.2,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,5925,Anikó,9,8.,12.1,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,7329,Exclusive Adri,3,9.,5.0,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,5695,Vinifera M,6,10.,4.2,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,5730,Magic Bucks,2,11.,85.0,0
18615,2025-08-23,15:25,DÖME LAJOS ÉS DÖME LÁSZLÓ EMLÉKVERSENY HENDIKEP,5990,Aranyérem M,1,gal.,28.3,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7406,Hermes History,2,I.,2.1,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7354,Have a dream,6,II.,7.4,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7266,Hercegnő K,5,III.,33.6,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7310,Hamidu,3,IV.,6.7,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7257,Happy Holiday,1,V.,2.1,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7366,Hermosa,8,6.,13.4,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7256,Hélium Boy,4,gal.,6.1,0
18610,2025-08-23,16:03,SZALAY JÁNOS EMLÉKVERSENY,7355,Hermész,7,gal.,,0
18611,2025-08-23,16:37,INARCHI DÍJ,6944,Euphoria,7,I.,1.2,0
18611,2025-08-23,16:37,INARCHI DÍJ,7136,First Home,3,II.,6.6,0
18611,2025-08-23,16:37,INARCHI DÍJ,7034,Formula,4,III.,9.2,0
18611,2025-08-23,16:37,INARCHI DÍJ,7105,Gomez de Boko,6,IV.,15.4,0
18611,2025-08-23,16:37,INARCHI DÍJ,7186,Gina Fling,8,V.,92.4,0
18611,2025-08-23,16:37,INARCHI DÍJ,6920,Fliegauf,9,6.,7.1,0
18611,2025-08-23,16:37,INARCHI DÍJ,6936,Aaron LV,5,7.,4.8,0
18611,2025-08-23,16:37,INARCHI DÍJ,6999,First Lady KJ,2,8.,,0
18611,2025-08-23,16:37,INARCHI DÍJ,7330,Emilia Adri,1,gal.,,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,6307,Csípkedd Magad!,12,I.,,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,5955,Atom Maki,2,II.,3.5,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,6854,Elegáns Hölgy,8,III.,2.2,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,5531,Very Nice Photo,9,IV.,14.2,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,4968,Titus Livius,1,V.,21.4,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,6506,Charlie's World,6,6.,21.4,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,6696,Édes K,7,7.,21.4,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,7110,Guinevere,5,8.,5.3,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,5288,Usain,4,9.,21.4,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,7104,Florentin,10,10.,42.8,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,6518,Lolly Pop,3,gal.,14.2,0
18617,2025-08-23,17:10,LALI KIRÁLY HENDIKEP,7124,Fess Fiú,11,gal.,4.7,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7185,Győztes Szív,6,I.,3.0,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7065,Greenback,4,II.,2.0,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7099,Fizető,10,III.,13.3,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7190,Gucci,9,IV.,10.0,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7269,Gloria Estefan A.T.,8,V.,4.4,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,6982,Farkasfog,5,6.,13.3,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7370,Another Star,11,7.,13.3,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7193,Grazia,2,8.,40.1,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7106,Gentleman Jack,7,9.,13.3,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7240,Gana Ris,1,10.,,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,7199,Gingerly KJ,12,11táv.,,0
18616,2025-08-23,17:45,PIKOLÓ DÍJ,6966,Eagle GG,3,gal.,,0
18613,2025-08-23,18:23,SZENT ISTVÁN DÍJ,6783,Enjoy,7,I.,1.8,0
18613,2025-08-23,18:23,SZENT ISTVÁN DÍJ,7130,Giovanni Fling,3,II.,1.9,0
18613,2025-08-23,18:23,SZENT ISTVÁN DÍJ,7003,Friday Night,6,III.,2.8,0
18613,2025-08-23,18:23,SZENT ISTVÁN DÍJ,6929,Fendi,4,IV.,,0
18613,2025-08-23,18:23,SZENT ISTVÁN DÍJ,7109,Gaya T Boko,1,V.,25.8,0
18613,2025-08-23,18:23,SZENT ISTVÁN DÍJ,7001,Fárosz,5,6.,25.8,0
18613,2025-08-23,18:23,SZENT ISTVÁN DÍJ,7187,Genesis,2,gal.,,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,6441,Diána Gull,4,I.,5.0,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,7171,Peter Piper,8,II.,6.5,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,6340,Cunami,5,III.,16.3,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,5564,Valentino,3,IV.,3.6,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,6934,Zaira LV,2,V.,1.8,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,6770,Top of Climb,1,6.,13.0,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,6350,Grand Illusion,6,7.,32.6,0
18618,2025-08-23,17:04,SÁRKÖZY MÁRIA EMLÉKVERSENY HENDIKEP,6727,Västerbo No Edge,7,gal.,8.1,0
18599,2025-08-09,13:30,PRÓBAFUTAM,6018,Bonus RG,1,1.,,1
18600,2025-08-09,13:15,Q21 KVALIFIKÁCIÓ,7267,Habi K,1,1.,,1
18600,2025-08-09,13:15,Q21 KVALIFIKÁCIÓ,7420,Héliosz R,2,2.,,0
18600,2025-08-09,13:15,Q21 KVALIFIKÁCIÓ,7421,Hórusz Szeme,3,gal.,,0
18598,2025-08-09,14:00,SORS HENDIKEP,6163,Bombay,4,I.,2.2,0
18598,2025-08-09,14:00,SORS HENDIKEP,5962,Zénó Boko,5,II.,2.2,0
18598,2025-08-09,14:00,SORS HENDIKEP,6350,Grand Illusion,1,III.,8.8,0
18598,2025-08-09,14:00,SORS HENDIKEP,7171,Peter Piper,7,IV.,4.4,0
18598,2025-08-09,14:00,SORS HENDIKEP,6068,Balerina R.,3,V.,8.8,0
18598,2025-08-09,14:00,SORS HENDIKEP,6899,Eunike T Boko,6,6.,,0
18598,2025-08-09,14:00,SORS HENDIKEP,5228,Uptown Boy M,8,7.,8.8,0
18598,2025-08-09,14:00,SORS HENDIKEP,6340,Cunami,2,gal.,,0
18603,2025-08-09,14:30,JEGY HENDIKEP,5725,Zente,10,I.,4.8,0
18603,2025-08-09,14:30,JEGY HENDIKEP,6021,Anna,4,II.,14.5,0
18603,2025-08-09,14:30,JEGY HENDIKEP,5831,King's Call,5,III.,12.1,0
18603,2025-08-09,14:30,JEGY HENDIKEP,7034,Formula,3,IV.,8.0,0
18603,2025-08-09,14:30,JEGY HENDIKEP,6920,Fliegauf,8,V.,6.0,0
18603,2025-08-09,14:30,JEGY HENDIKEP,6328,Credit Card,7,6.,14.5,0
18603,2025-08-09,14:30,JEGY HENDIKEP,6360,Chip Chip Chip,6,7.,4.2,0
18603,2025-08-09,14:30,JEGY HENDIKEP,6934,Zaira LV,9,8.,4.0,0
18603,2025-08-09,14:30,JEGY HENDIKEP,6153,Bing Crosby AT,2,9.,9.0,0
18603,2025-08-09,14:30,JEGY HENDIKEP,6786,Enrico Fling,1,10.,6.0,0
18607,2025-08-09,15:00,PENÉSZVIRÁG DÍJ,6973,Edoardo Ama,6,I.,1.5,0
18607,2025-08-09,15:00,PENÉSZVIRÁG DÍJ,6704,Emerald,4,II.,15.8,0
18607,2025-08-09,15:00,PENÉSZVIRÁG DÍJ,6987,Fabrice,2,III.,2.1,0
18607,2025-08-09,15:00,PENÉSZVIRÁG DÍJ,7394,Furio Ferm,3,IV.,6.8,0
18607,2025-08-09,15:00,PENÉSZVIRÁG DÍJ,7186,Gina Fling,1,V.,,0
18607,2025-08-09,15:00,PENÉSZVIRÁG DÍJ,6303,CR-Seven,7,6.,6.8,0
18607,2025-08-09,15:00,PENÉSZVIRÁG DÍJ,7396,Fiamma Sn,5,7.,47.6,0
18605,2025-08-09,15:30,KAROLING DÍJ,7065,Greenback,12,I.,4.6,0
18605,2025-08-09,15:30,KAROLING DÍJ,7403,Baiyoke Sky,3,II.,2.1,0
18605,2025-08-09,15:30,KAROLING DÍJ,7329,Exclusive Adri,5,III.,7.0,0
18605,2025-08-09,15:30,KAROLING DÍJ,6057,Bitangjó,10,IV.,35.0,0
18605,2025-08-09,15:30,KAROLING DÍJ,7193,Grazia,11,V.,17.5,0
18605,2025-08-09,15:30,KAROLING DÍJ,7055,Feeling Great BD,8,6.,35.0,0
18605,2025-08-09,15:30,KAROLING DÍJ,7189,Galatea,4,7.,,0
18605,2025-08-09,15:30,KAROLING DÍJ,7330,Emilia Adri,7,8.,17.5,0
18605,2025-08-09,15:30,KAROLING DÍJ,7188,Győcike,9,9.,5.0,0
18605,2025-08-09,15:30,KAROLING DÍJ,7200,Icibell BD,1,10.,,0
18605,2025-08-09,15:30,KAROLING DÍJ,7309,Goldina Amok,6,11táv.,70.0,0
18605,2025-08-09,15:30,KAROLING DÍJ,7358,Fiona May,2,gal.,3.8,0
18602,2025-08-09,16:01,HIPPOLÓGUS HENDIKEP,6702,Ezigen,5,I.,2.1,0
18602,2025-08-09,16:01,HIPPOLÓGUS HENDIKEP,6782,Downtown Girl M,2,II.,8.0,0
18602,2025-08-09,16:01,HIPPOLÓGUS HENDIKEP,4788,Szilvás,6,III.,2.5,0
18602,2025-08-09,16:01,HIPPOLÓGUS HENDIKEP,7124,Fess Fiú,4,IV.,3.2,0
18602,2025-08-09,16:01,HIPPOLÓGUS HENDIKEP,6262,Bronz Boy,7,V.,15.0,0
18602,2025-08-09,16:01,HIPPOLÓGUS HENDIKEP,6003,Ambrosia Gielle,1,6.,,0
18602,2025-08-09,16:01,HIPPOLÓGUS HENDIKEP,5531,Very Nice Photo,3,7.,10.0,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,7187,Genesis,5,I.,3.9,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,7097,Fortuna Ville,6,II.,9.7,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,6918,Front of the Line,4,III.,3.4,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,6983,Fondorlat,11,IV.,2.8,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,7103,Grace Kelly,10,V.,17.0,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,6995,Fany,9,6.,17.0,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,7099,Fizető,3,7.,19.5,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,7110,Guinevere,2,8.,22.7,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,7168,God save the Queen,8,9.,10.5,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,7118,Ferrari,7,10.,6.5,0
18606,2025-08-09,16:30,JÁTSZI DÍJ,6999,First Lady KJ,1,11.,136.6,0
18604,2025-08-09,17:01,SVECZ ISTVÁN EMLÉKVERSENY,6023,Acélos Fiú,5,I.,5.5,0
18604,2025-08-09,17:01,SVECZ ISTVÁN EMLÉKVERSENY,7003,Friday Night,4,II.,1.5,0
18604,2025-08-09,17:01,SVECZ ISTVÁN EMLÉKVERSENY,7001,Fárosz,1,III.,3.4,0
18604,2025-08-09,17:01,SVECZ ISTVÁN EMLÉKVERSENY,5906,Anybody,6,IV.,4.6,0
18604,2025-08-09,17:01,SVECZ ISTVÁN EMLÉKVERSENY,6459,Diamond Ville,2,V.,25.6,0
18604,2025-08-09,17:01,SVECZ ISTVÁN EMLÉKVERSENY,5564,Valentino,3,6.,8.9,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,6698,Easy Bet,2,I.,9.5,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,5721,Zippy Boy,6,II.,15.8,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,6435,Ducks,3,III.,11.9,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,6690,Enterprise,1,IV.,15.8,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,5904,Australian Gold,7,V.,15.8,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,5925,Anikó,5,6.,23.8,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,6507,Despasito,4,gal.,2.0,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,6305,Csikós,9,gal.,3.4,0
18601,2025-08-09,17:30,2025. ÉVI AMATŐR KUPA IV. FUTAMA HENDIKEP,7081,Fancy,8,disq.,3.6,0
18586,2025-08-02,12:30,PRÓBAFUTAM,7190,Gucci,1,1.,,1
18586,2025-08-02,12:30,PRÓBAFUTAM,7425,Vikens Lagunitas,2,2.,,0
18586,2025-08-02,12:30,PRÓBAFUTAM,6470,Devoted,3,tü.,,0
18584,2025-08-02,12:00,Q19 KVALIFIKÁCIÓ,7310,Hamidu,4,1.,,1
18584,2025-08-02,12:00,Q19 KVALIFIKÁCIÓ,7257,Happy Holiday,6,2.,,0
18584,2025-08-02,12:00,Q19 KVALIFIKÁCIÓ,7256,Hélium Boy,2,3.,,0
18584,2025-08-02,12:00,Q19 KVALIFIKÁCIÓ,7266,Hercegnő K,1,4.,,0
18584,2025-08-02,12:00,Q19 KVALIFIKÁCIÓ,7259,Hollywood Boy,3,5.,,0
18584,2025-08-02,12:00,Q19 KVALIFIKÁCIÓ,7261,Hell Energy,5,6.,,0
18584,2025-08-02,12:00,Q19 KVALIFIKÁCIÓ,7420,Héliosz R,7,7.,,0
18585,2025-08-02,12:16,Q20 KVALIFIKÁCIÓ,6945,Fabergé F,1,1.,,1
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,6343,Chicago,8,I.,7.7,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,5907,Always Winner,3,II.,7.7,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,5925,Anikó,7,III.,20.6,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,6690,Enterprise,2,IV.,15.4,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,6992,Finiselj!,11,V.,4.7,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,6927,Fast Track,5,6.,10.3,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,6999,First Lady KJ,1,7.,20.6,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,6003,Ambrosia Gielle,9,8.,7.7,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,6345,Berna Queen M,4,9.,20.6,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,4611,Pálinka,10,10.,15.4,0
18597,2025-08-02,13:04,ZENIT CHARME HENDIKEP,7094,Full Speed,6,gal.,1.9,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,6068,Balerina R.,8,I.,6.3,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,6703,Etalon N,5,II.,3.0,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,6778,Dancing Lady,6,III.,5.2,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,6305,Csikós,4,IV.,29.4,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,6021,Anna,7,V.,4.4,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,6692,Excellence,1,6.,22.1,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,4968,Titus Livius,2,7.,88.4,0
18595,2025-08-02,13:37,2025. ÉVI SEGÉDHAJTÓ KUPA IV. FUTAMA HENDIKEP,6995,Fany,3,gal.,2.1,0
18593,2025-08-02,14:14,KONTA DEZSŐ EMLÉKVERSENY,6202,Maugli,2,I.,1.2,0
18593,2025-08-02,14:14,KONTA DEZSŐ EMLÉKVERSENY,6433,Digital Races,1,II.,8.8,0
18593,2025-08-02,14:14,KONTA DEZSŐ EMLÉKVERSENY,6318,Bonaparte Boss,6,III.,3.1,0
18593,2025-08-02,14:14,KONTA DEZSŐ EMLÉKVERSENY,6954,Palace Bo,3,IV.,10.6,0
18593,2025-08-02,14:14,KONTA DEZSŐ EMLÉKVERSENY,7163,Zacapa U.S.,7,V.,11.1,0
18593,2025-08-02,14:14,KONTA DEZSŐ EMLÉKVERSENY,7253,Baria TRGF Risaia,5,6.,36.5,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,7081,Fancy,1,I.,51.0,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,7124,Fess Fiú,5,II.,10.2,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,6709,Eccelenza,2,III.,3.2,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,6854,Elegáns Hölgy,10,IV.,5.1,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,5795,Zara Mia,7,V.,6.8,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,6506,Charlie's World,6,6.,34.0,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,5531,Very Nice Photo,12,7.,20.4,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,6153,Bing Crosby AT,9,8.,2.8,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,6442,Dulcinea del Toboso,8,9.,,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,6080,Boszi,11,10.,51.0,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,5288,Usain,4,11.,11.3,0
18594,2025-08-02,14:45,BROWN LADY HENDIKEP,6518,Lolly Pop,3,gal.,6.0,0
18591,2025-08-02,15:27,ÚRILÁNY R. DÍJ,7185,Győztes Szív,1,I.,2.1,0
18591,2025-08-02,15:27,ÚRILÁNY R. DÍJ,7269,Gloria Estefan A.T.,4,II.,8.4,0
18591,2025-08-02,15:27,ÚRILÁNY R. DÍJ,7118,Ferrari,8,III.,3.8,0
18591,2025-08-02,15:27,ÚRILÁNY R. DÍJ,7370,Another Star,6,IV.,14.1,0
18591,2025-08-02,15:27,ÚRILÁNY R. DÍJ,7149,Füge M,7,V.,31.7,0
18591,2025-08-02,15:27,ÚRILÁNY R. DÍJ,6982,Farkasfog,5,6.,12.7,0
