race_id,date,distance,track_quality,temperature,horse_id,driver_id,h_win_rate,h_top_3_rate,h_avg_percentile,h_avg_speed,h_best_speed,h_speed_ratio,h_points_l5,h_top3_l3,h_total_prize,h_days_since,h_win_rate_l5,h_top_3_rate_l5,h_avg_percentile_l5,h_avg_speed_l5,d_win_rate,d_top_3_rate,hd_pair_runs,win
18681,2025-10-11,1800.0,0,17.0,7414,69,0.25,0.5,0.5217532467532467,11.931359627968355,12.285012285012284,0.9712126737166242,7,0.3333333333333333,60000.0,191,0.25,0.5,0.5217532467532467,11.931359627968355,0.07293986636971046,0.2561247216035635,2,0
18681,2025-10-11,1800.0,0,17.0,7242,148,0.0,0.5714285714285714,0.5952174809317666,12.28330818092575,12.853470437017995,0.9496476747567041,8,0.6666666666666666,235000.0,365,0.0,0.6,0.5726984126984127,12.206268313068176,0.12954048140043764,0.4026258205689278,3,0
18681,2025-10-11,1800.0,0,17.0,7192,32,0.25,0.375,0.3125,11.655692848841353,12.195121951219512,0.9121426406082765,8,0.6666666666666666,0.0,365,0.2,0.4,0.3,11.123690739125324,0.06336511842509997,0.28083666564134113,4,0
18681,2025-10-11,1800.0,0,17.0,7345,860,0.0,0.5,0.25,12.160787313715595,12.239902080783354,0.9935363235305641,5,0.6666666666666666,60000.0,119,0.0,0.5,0.25,12.160787313715595,0.16,0.42045454545454547,6,0
18681,2025-10-11,1800.0,0,17.0,7349,1492,0.0,0.3333333333333333,0.12727272727272723,11.862674419521857,11.933174224343675,0.9940921163559316,3,0.3333333333333333,0.0,98,0.0,0.3333333333333333,0.12727272727272723,11.862674419521857,0.0946372239747634,0.35646687697160884,4,0
18681,2025-10-11,1800.0,0,17.0,7064,23,0.0,0.2222222222222222,0.29290123456790124,11.627541388469119,12.106537530266344,0.9435280329991792,5,0.6666666666666666,75000.0,365,0.0,0.4,0.32222222222222224,11.422857542362944,0.08224755700325732,0.31840390879478825,5,0
18681,2025-10-11,1800.0,0,17.0,7194,33,0.0,0.2222222222222222,0.38905723905723905,11.967362430043543,12.31527093596059,0.9630616909649524,6,0.0,225000.0,365,0.0,0.2,0.2416666666666667,11.86036565227774,0.10419847328244275,0.33759541984732827,6,0
18681,2025-10-11,1800.0,0,17.0,7371,91,1.0,1.0,0.5,11.574074074074073,11.574074074074073,1.0,5,1.0,0.0,21,1.0,1.0,0.5,11.574074074074073,0.09448818897637795,0.3228346456692913,5,0
18681,2025-10-11,1800.0,0,17.0,7200,1854,0.0,0.07692307692307693,0.26913364413364416,11.95586295981571,12.285012285012284,0.9513941892802876,4,0.3333333333333333,96000.0,365,0.0,0.2,0.19777777777777777,11.687889303197636,0.036231884057971016,0.15217391304347827,0,0
18685,2025-10-11,1900.0,0,18.0,6854,1076,0.08888888888888889,0.4222222222222222,0.554057239057239,12.48224440445322,13.003901170351105,0.9332263565290698,9,1.0,2575000.0,365,0.2,0.6,0.6666666666666667,12.135583309870869,0.11397058823529412,0.37316176470588236,1,1
18685,2025-10-11,1900.0,0,18.0,6709,5,0.025,0.3,0.5081376262626263,12.291050984125755,12.970168612191959,0.9137672613233945,3,0.3333333333333333,1660000.0,365,0.0,0.2,0.4444444444444445,11.851715451665298,0.2188013749813182,0.4652518308175161,1,0
18685,2025-10-11,1900.0,0,18.0,7085,1509,0.13333333333333333,0.5333333333333333,0.6859163059163059,12.491431818043212,12.87001287001287,0.9433124942783632,14,0.6666666666666666,1000000.0,365,0.2,0.8,0.8414141414141414,12.140443941806476,0.1588785046728972,0.46261682242990654,3,0
18685,2025-10-11,1900.0,0,18.0,6330,860,0.07272727272727272,0.4727272727272727,0.6153541912632822,12.565193108521713,13.020833333333334,0.905217393616989,13,0.6666666666666666,4888000.0,365,0.2,0.8,0.8222222222222222,11.786684812721212,0.16,0.42045454545454547,3,0
18685,2025-10-11,1900.0,0,18.0,6262,27,0.07042253521126761,0.18309859154929578,0.41847854805601287,12.315622851301192,12.936610608020699,0.8956212030899304,3,0.0,2783000.0,365,0.0,0.2,0.2888888888888889,11.586302756661455,0.062140992167101824,0.23237597911227154,0,0
18685,2025-10-11,1900.0,0,18.0,5288,33,0.16279069767441862,0.3875968992248062,0.5463209056232312,12.474376319060166,12.987012987012987,0.8527131782945737,1,0.0,8084500.0,365,0.0,0.0,0.13333333333333336,11.07419712070875,0.10419847328244275,0.33759541984732827,0,0
18685,2025-10-11,1900.0,0,18.0,6378,1492,0.09302325581395349,0.2558139534883721,0.39805698177791204,12.362038414402873,12.78772378516624,0.9291069580626344,5,0.3333333333333333,1600000.0,365,0.2,0.2,0.3111111111111111,11.881163146581002,0.0946372239747634,0.35646687697160884,3,0
18684,2025-10-11,1800.0,0,18.0,5955,503,0.05825242718446602,0.2912621359223301,0.4918008097619748,12.475788301565432,12.987012987012987,0.9246423565700653,13,0.6666666666666666,4462000.0,365,0.2,0.8,0.8,12.008342293117732,0.08333333333333333,0.3541666666666667,1,1
18684,2025-10-11,1800.0,0,18.0,7370,138,0.0,0.16666666666666666,0.523819544652878,12.629275953922404,12.970168612191959,0.974231280111626,7,0.3333333333333333,943669.0,365,0.0,0.2,0.7111111111111111,12.635943970319403,0.12866318747490968,0.376756322761943,3,0
18684,2025-10-11,1800.0,0,18.0,6995,148,0.0,0.21621621621621623,0.4613119613119613,12.181741366573933,12.836970474967906,0.9023155107638124,6,0.3333333333333333,1036000.0,365,0.0,0.4,0.4666666666666666,11.582997570780647,0.12954048140043764,0.4026258205689278,3,0
18684,2025-10-11,1800.0,0,18.0,6770,1640,0.32142857142857145,0.35714285714285715,0.5610041743970315,12.418536940060745,12.919896640826872,0.9452122954404151,19,0.6666666666666666,1818000.0,365,0.6,0.8,0.9111111111111111,12.212045160728875,0.07851239669421488,0.2603305785123967,0,0
18684,2025-10-11,1800.0,0,18.0,5990,2277,0.04918032786885246,0.2459016393442623,0.426253755352116,12.340641442175258,12.755102040816325,0.946390525340854,3,0.3333333333333333,2096000.0,365,0.0,0.2,0.4222222222222222,12.071307721184361,0.075,0.2375,3,0
18684,2025-10-11,1800.0,0,18.0,6695,1492,0.030303030303030304,0.36363636363636365,0.47341269841269845,12.410791883383656,12.755102040816325,0.9411978052976736,11,1.0,1533000.0,365,0.2,0.6,0.7777777777777778,12.005074047164204,0.0946372239747634,0.35646687697160884,0,0
18684,2025-10-11,1800.0,0,18.0,6674,2125,0.03225806451612903,0.0967741935483871,0.35941092957221993,12.354495185759545,12.919896640826872,0.9117367662189972,7,0.3333333333333333,1012323.0,365,0.2,0.4,0.5555555555555556,11.779544783191177,0.023668639053254437,0.14201183431952663,4,0
18684,2025-10-11,1800.0,0,18.0,6919,1854,0.13043478260869565,0.30434782608695654,0.49815860468034384,12.418024030204121,12.755102040816325,0.9625855158983747,15,1.0,1110000.0,365,0.4,0.8,0.775,12.277876478295594,0.036231884057971016,0.15217391304347827,4,0
18679,2025-10-11,1980.0,0,18.0,6433,2225,0.36585365853658536,0.5609756097560976,0.6213317847464189,13.339355609465823,13.908205841446453,0.9400753869747229,17,0.6666666666666666,21584000.0,365,0.4,0.8,0.888888888888889,13.074761988521876,0.1111111111111111,0.48148148148148145,0,1
18679,2025-10-11,1980.0,0,18.0,6954,5,0.2857142857142857,0.5,0.6233182161753591,13.093681273546975,13.531799729364005,0.963734577608923,20,0.6666666666666666,13683180.0,365,0.8,0.8,0.8,13.041063296467158,0.2188013749813182,0.4652518308175161,1,0
18679,2025-10-11,1980.0,0,18.0,6943,255,0.3333333333333333,0.5416666666666666,0.5982954545454545,12.559980020721573,13.003901170351105,0.9054277181531575,10,0.3333333333333333,2738000.0,365,0.4,0.4,0.43636363636363634,11.774092563760174,0.375,0.6758578431372549,3,0
18679,2025-10-11,1980.0,0,18.0,7394,1076,0.07692307692307693,0.3076923076923077,0.41559829059829057,12.94641737672928,13.26259946949602,0.9784340398569273,10,0.6666666666666666,2911890.0,365,0.2,0.6,0.5777777777777777,12.976578777943333,0.11397058823529412,0.37316176470588236,5,0
18679,2025-10-11,1980.0,0,18.0,7336,1791,0.3157894736842105,0.42105263157894735,0.6044277360066834,13.037600781362952,13.513513513513514,0.9673509906078795,10,0.6666666666666666,6580724.0,365,0.4,0.4,0.48888888888888893,13.072310683890265,0.17032967032967034,0.38461538461538464,0,0
18679,2025-10-11,1980.0,0,18.0,6855,110,0.18181818181818182,0.4772727272727273,0.493786075036075,12.891596813735834,13.368983957219251,0.9355187120597562,11,0.6666666666666666,15030000.0,365,0.4,0.4,0.5333333333333334,12.506934653205297,0.16380449141347425,0.41259357111404665,0,0
18686,2025-10-11,2500.0,0,18.0,6727,635,0.08695652173913043,0.32608695652173914,0.4163302277432712,12.414556055275328,13.071895424836601,0.8795989564936579,4,0.3333333333333333,2245000.0,365,0.0,0.2,0.3111111111111111,11.498025575080495,0.2030986864264062,0.453014482990906,4,1
18686,2025-10-11,2500.0,0,18.0,6328,175,0.058823529411764705,0.3058823529411765,0.5152062643239114,12.450351084981286,13.106159895150721,0.8991880580411022,14,0.6666666666666666,3475000.0,365,0.4,0.6,0.711111111111111,11.784902464496753,0.08208955223880597,0.2671641791044776,1,0
18686,2025-10-11,2500.0,0,18.0,6899,1408,0.3333333333333333,0.6666666666666666,0.7174603174603175,12.726404404079277,13.192612137203167,0.9176666869686325,18,1.0,3835000.0,365,0.4,1.0,0.9111111111111111,12.106420672409401,0.12903225806451613,0.39631336405529954,1,0
18686,2025-10-11,2500.0,0,18.0,6983,2271,0.19047619047619047,0.3333333333333333,0.46742252456538175,12.35844440266137,12.903225806451612,0.9374537260589999,11,0.6666666666666666,1325000.0,365,0.4,0.4,0.553968253968254,12.096177110438708,0.22282608695652173,0.47282608695652173,3,0
18686,2025-10-11,2500.0,0,18.0,4788,33,0.17177914110429449,0.49079754601226994,0.6111544896820971,12.53259334055658,13.14060446780552,0.8871785724942964,2,0.3333333333333333,12028000.0,365,0.0,0.2,0.24444444444444446,11.658062713459875,0.10419847328244275,0.33759541984732827,4,0
18686,2025-10-11,2500.0,0,18.0,5531,23,0.12903225806451613,0.43548387096774194,0.5951415072382814,12.667432974474986,13.227513227513228,0.8965304900166179,5,0.3333333333333333,8816000.0,365,0.2,0.2,0.24444444444444446,11.858868915563729,0.08224755700325732,0.31840390879478825,2,0
18686,2025-10-11,2500.0,0,18.0,6703,28,0.125,0.325,0.45003156565656566,12.530453888954467,13.054830287206267,0.9000945560003086,6,0.0,2505000.0,365,0.2,0.2,0.33333333333333337,11.750581671022307,0.1415905427189683,0.39629231595916176,1,0
18683,2025-10-11,1800.0,0,18.0,6898,32,0.20512820512820512,0.5641025641025641,0.6822973322973324,12.591427425774821,13.368983957219251,0.8944282060126223,12,0.6666666666666666,4749000.0,365,0.4,0.6,0.6222222222222222,11.957596337067143,0.06336511842509997,0.28083666564134113,5,1
18683,2025-10-11,1800.0,0,18.0,6973,1791,0.3225806451612903,0.5806451612903226,0.6290450588837686,12.663494011894064,13.280212483399735,0.9184432736883748,11,0.3333333333333333,3838000.0,365,0.2,0.6,0.6666666666666667,12.197121828530873,0.17032967032967034,0.38461538461538464,0,0
18683,2025-10-11,1800.0,0,18.0,7363,2271,0.0,0.4,0.5744444444444444,13.111805402593781,13.333333333333334,0.9834583626960003,3,0.3333333333333333,278000.0,365,0.0,0.2,0.48888888888888893,13.112778169280004,0.22282608695652173,0.47282608695652173,0,0
18683,2025-10-11,1800.0,0,18.0,6929,148,0.15384615384615385,0.5384615384615384,0.6349220224220224,12.7258662007852,13.351134846461948,0.9344824373520721,14,1.0,3605000.0,365,0.2,0.8,0.8444444444444444,12.476401032737945,0.12954048140043764,0.4026258205689278,3,0
18683,2025-10-11,1800.0,0,18.0,6987,615,0.16,0.56,0.5888946608946609,12.73916222586715,13.106159895150721,0.9576527545245677,12,1.0,2975000.0,365,0.4,0.6,0.5955555555555556,12.551150124830507,0.112,0.361,1,0
18683,2025-10-11,1800.0,0,18.0,7105,1408,0.14285714285714285,0.35714285714285715,0.5085034013605442,12.468239534865312,12.953367875647668,0.9245270734639991,15,1.0,1788000.0,365,0.4,0.8,0.5666666666666667,11.975739293575117,0.12903225806451613,0.39631336405529954,0,0
18683,2025-10-11,1800.0,0,18.0,7396,110,0.0,0.25,0.4351851851851852,12.830212700195654,13.280212483399735,0.9685001484172625,6,0.6666666666666666,3247736.0,365,0.0,0.4,0.5777777777777777,12.861887761185425,0.16380449141347425,0.41259357111404665,2,0
18682,2025-10-11,1900.0,0,18.0,7193,32,0.05555555555555555,0.3888888888888889,0.5181096681096682,12.318948626131466,12.804097311139566,0.9354217409484499,12,0.6666666666666666,545000.0,365,0.2,0.8,0.5873015873015873,11.97723099805954,0.06336511842509997,0.28083666564134113,3,1
18682,2025-10-11,1900.0,0,18.0,7109,635,0.08333333333333333,0.3333333333333333,0.49090608465608465,12.414087959369766,12.953367875647668,0.9458044775003263,6,0.6666666666666666,972000.0,245,0.0,0.4,0.5416666666666667,12.251353335496454,0.2030986864264062,0.453014482990906,1,0
18682,2025-10-11,1900.0,0,18.0,7065,148,0.42857142857142855,0.7142857142857143,0.6854256854256854,12.736121074252527,12.88659793814433,0.9856144677353061,13,0.3333333333333333,925000.0,251,0.4,0.6,0.5777777777777777,12.701217367723018,0.12954048140043764,0.4026258205689278,3,0
18682,2025-10-11,1900.0,0,18.0,7269,2450,0.2,0.5,0.6626839826839828,12.412394641509065,12.820512820512821,0.9512642389775814,14,0.6666666666666666,904000.0,336,0.4,0.6,0.72,12.195695371507455,0.36231884057971014,0.6666666666666666,0,0
18682,2025-10-11,1900.0,0,18.0,7106,1076,0.0,0.2857142857142857,0.5959930942073799,12.376942126552771,12.804097311139566,0.9496504323293523,5,0.0,795000.0,365,0.0,0.2,0.5276190476190477,12.159416547110787,0.11397058823529412,0.37316176470588236,4,0
18682,2025-10-11,1900.0,0,18.0,6918,1509,0.3333333333333333,0.75,0.5824074074074074,12.446037054036545,12.87001287001287,0.9229214548684572,15,0.6666666666666666,960000.0,365,0.6,0.6,0.5,11.878011002168046,0.1588785046728972,0.46261682242990654,1,0
18682,2025-10-11,1900.0,0,18.0,7110,1791,0.06666666666666667,0.3333333333333333,0.38046176046176045,12.132717782126536,12.755102040816325,0.9319211798329218,12,0.6666666666666666,748000.0,365,0.2,0.8,0.5333333333333334,11.886749742766858,0.17032967032967034,0.38461538461538464,1,0
18682,2025-10-11,1900.0,0,18.0,7099,587,0.05555555555555555,0.3888888888888889,0.49467893217893216,12.370433343082915,12.836970474967906,0.9278963247019726,5,0.3333333333333333,825000.0,365,0.0,0.2,0.35545454545454547,11.911377724030455,0.10802469135802469,0.345679012345679,1,0
18682,2025-10-11,1900.0,0,18.0,6966,2125,0.043478260869565216,0.2608695652173913,0.4319530710835059,12.267408622895532,12.626262626262626,0.948114991804312,3,0.3333333333333333,638632.0,365,0.0,0.2,0.2888888888888889,11.971148886418082,0.023668639053254437,0.14201183431952663,3,0
18682,2025-10-11,1900.0,0,18.0,7086,1854,0.07407407407407407,0.18518518518518517,0.2716583827694939,11.996902342186814,12.674271229404308,0.9142526071842412,5,0.3333333333333333,570000.0,365,0.2,0.2,0.2,11.587485515643106,0.036231884057971016,0.15217391304347827,1,0
18682,2025-10-11,1900.0,0,18.0,7189,33,0.05555555555555555,0.3888888888888889,0.42016394099727433,12.088206231100354,12.77139208173691,0.9045727922501549,3,0.3333333333333333,742000.0,365,0.0,0.2,0.13333333333333333,11.552653796298275,0.10419847328244275,0.33759541984732827,1,0
18687,2025-10-11,1900.0,0,18.0,6441,1408,0.12962962962962962,0.35185185185185186,0.48612447223558336,12.652324338756602,13.054830287206267,0.9073133897625992,7,0.3333333333333333,6918000.0,365,0.2,0.4,0.3555555555555555,11.844822320660565,0.12903225806451613,0.39631336405529954,0,1
18687,2025-10-11,1900.0,0,18.0,6331,635,0.1896551724137931,0.5,0.6094622331691297,12.826598609499566,13.368983957219251,0.9304052920446599,15,0.6666666666666666,7156400.0,365,0.4,0.8,0.8222222222222222,12.438573423056951,0.2030986864264062,0.453014482990906,2,0
18687,2025-10-11,1900.0,0,18.0,7034,32,0.06060606060606061,0.42424242424242425,0.5201112860203769,12.30472976349735,13.020833333333334,0.8539252716947234,5,0.6666666666666666,1692000.0,365,0.0,0.4,0.37777777777777777,11.118818641858379,0.06336511842509997,0.28083666564134113,3,0
18687,2025-10-11,1900.0,0,18.0,5905,28,0.1717171717171717,0.48484848484848486,0.6369328202661536,12.71204741467965,13.26259946949602,0.9015243416546748,8,0.3333333333333333,9072500.0,365,0.0,0.6,0.6666666666666666,11.956556255367039,0.1415905427189683,0.39629231595916176,2,0
18687,2025-10-11,1900.0,0,18.0,6704,23,0.046511627906976744,0.3953488372093023,0.5104743447766704,12.611072622076536,13.03780964797914,0.9279059752321729,11,1.0,3300000.0,365,0.2,0.6,0.7555555555555555,12.097861476299517,0.08224755700325732,0.31840390879478825,5,0
18687,2025-10-11,1900.0,0,18.0,6310,615,0.3235294117647059,0.6470588235294118,0.6707516339869282,12.514265685147077,13.03780964797914,0.9201989774646764,9,0.3333333333333333,3373000.0,365,0.2,0.4,0.6888888888888889,11.997379106449497,0.112,0.361,4,0
18687,2025-10-11,1900.0,0,18.0,6163,33,0.12941176470588237,0.3764705882352941,0.5200280112044818,12.656366377274013,13.227513227513228,0.8867931688804555,2,0.3333333333333333,5991000.0,365,0.0,0.2,0.3111111111111111,11.730068371434596,0.10419847328244275,0.33759541984732827,1,0
18670,2025-10-04,1900.0,0,13.0,6310,615,0.30303030303030304,0.6363636363636364,0.6759259259259259,12.523909912141793,13.03780964797914,0.9201989774646764,9,0.3333333333333333,3373000.0,365,0.2,0.4,0.6888888888888889,11.997379106449497,0.11122244488977956,0.35971943887775554,5,1
18668,2025-10-04,1800.0,0,13.0,7422,33,0.5,0.5,0.5,10.88139281828074,10.88139281828074,1.0,5,0.5,0.0,28,0.5,0.5,0.5,10.88139281828074,0.1038961038961039,0.3372803666921314,1,1
18668,2025-10-04,1800.0,0,13.0,7430,32,0.0,0.0,0.0,12.384114774190897,12.870977597996303,1.0,0,0.0,0.0,7,0.0,0.0,0.0,11.96595838101353,0.0634431783184478,0.280874653526332,0,0
18669,2025-10-04,1980.0,0,14.0,7189,33,0.0,0.35294117647058826,0.3860559375265258,12.079505804035222,12.77139208173691,0.9045727922501549,3,0.3333333333333333,492000.0,365,0.0,0.2,0.13333333333333333,11.552653796298275,0.1038961038961039,0.3372803666921314,2,1
18669,2025-10-04,1980.0,0,14.0,7055,138,0.0,0.36363636363636365,0.5743572084481176,12.274714019901177,12.594458438287154,0.9585263708932152,3,0.3333333333333333,450000.0,365,0.0,0.2,0.5022727272727273,12.072120540216817,0.1287407109861418,0.37658164290018076,0,0
18669,2025-10-04,1980.0,0,14.0,7199,615,0.0,0.21428571428571427,0.322005772005772,11.903652307722725,12.547051442910915,0.9117988923120857,6,0.6666666666666666,520000.0,365,0.0,0.4,0.3977777777777778,11.440387607428928,0.11122244488977956,0.35971943887775554,0,0
18669,2025-10-04,1980.0,0,14.0,6966,2125,0.045454545454545456,0.2727272727272727,0.4185294503476322,12.26723995440145,12.626262626262626,0.948114991804312,3,0.3333333333333333,598632.0,365,0.0,0.2,0.2888888888888889,11.971148886418082,0.023809523809523808,0.14285714285714285,4,0
18669,2025-10-04,1980.0,0,14.0,7425,2133,0.0,0.14285714285714285,0.2734487734487735,12.559433103945185,12.722646310432571,0.9916980272293082,0,0.0,570863.0,365,0.0,0.0,0.15555555555555559,12.617023247192218,0.0,0.08333333333333333,2,0
18669,2025-10-04,1980.0,0,14.0,7244,635,0.0,0.4,0.270995670995671,11.663420273832756,12.004801920768308,0.9715629088102685,5,0.6666666666666666,0.0,364,0.0,0.4,0.270995670995671,11.663420273832756,0.2028985507246377,0.4529828109201213,3,0
18669,2025-10-04,1980.0,0,14.0,7200,1854,0.0,0.08333333333333333,0.2536826599326599,11.952722531266145,12.285012285012284,0.9513941892802876,4,0.3333333333333333,96000.0,365,0.0,0.2,0.19777777777777777,11.687889303197636,0.036275695284159616,0.1523579201934704,1,0
18669,2025-10-04,1980.0,0,14.0,7125,2139,0.0,0.2222222222222222,0.33761022927689593,12.03139945072735,12.31527093596059,0.972746583104245,4,0.6666666666666666,150000.0,224,0.0,0.4,0.2611111111111111,11.979637722958682,0.06030150753768844,0.22613065326633167,4,0
18669,2025-10-04,1980.0,0,14.0,7193,32,0.058823529411764705,0.4117647058823529,0.5325439266615737,12.340379921252705,12.804097311139566,0.9354217409484499,12,0.6666666666666666,545000.0,365,0.2,0.8,0.5873015873015873,11.97723099805954,0.0634431783184478,0.280874653526332,4,0
18669,2025-10-04,1980.0,0,14.0,7079,23,0.07692307692307693,0.46153846153846156,0.4032051282051282,11.960119372312704,12.531328320802006,0.8417721518987341,3,0.3333333333333333,435000.0,336,0.0,0.2,0.2,10.548523206751055,0.08231458842705787,0.3186634066829666,5,0
18669,2025-10-04,1980.0,0,14.0,7175,620,0.2222222222222222,0.2222222222222222,0.2469135802469136,11.932561806221555,12.360939431396785,0.9938574938574939,5,0.3333333333333333,250000.0,365,0.2,0.2,0.2,12.285012285012284,0.14084507042253522,0.44366197183098594,1,0
18669,2025-10-04,1980.0,0,14.0,7358,1791,0.5,0.75,0.7704545454545455,12.541823570651923,12.56281407035176,0.9983291562238931,13,0.6666666666666666,375000.0,91,0.5,0.75,0.7704545454545455,12.541823570651923,0.17318435754189945,0.39106145251396646,1,0
18675,2025-10-04,1900.0,0,14.0,6899,582,0.3076923076923077,0.6538461538461539,0.7065934065934065,12.730256010918378,13.192612137203167,0.9176666869686325,18,1.0,3585000.0,365,0.4,1.0,0.9111111111111111,12.106420672409401,0.07580174927113703,0.21282798833819241,0,1
18675,2025-10-04,1900.0,0,14.0,5625,2130,0.10091743119266056,0.3853211009174312,0.5077978341739809,12.410140489593571,13.003901170351105,0.8409371362835787,8,0.3333333333333333,5421000.0,365,0.2,0.4,0.4444444444444445,10.935463410709735,0.07692307692307693,0.38461538461538464,0,0
18675,2025-10-04,1900.0,0,14.0,6328,1677,0.05952380952380952,0.2976190476190476,0.5124111008039579,12.448479560912379,13.106159895150721,0.8991880580411022,14,0.6666666666666666,3415000.0,365,0.4,0.6,0.711111111111111,11.784902464496753,0.0,0.16666666666666666,0,0
18675,2025-10-04,1900.0,0,14.0,5721,2561,0.06593406593406594,0.3516483516483517,0.55075123289409,12.437713968026703,12.903225806451612,0.9334754569776736,8,0.6666666666666666,4269000.0,365,0.2,0.4,0.5777777777777777,12.04484460616353,0.05,0.15,0,0
18675,2025-10-04,1900.0,0,14.0,6350,237,0.14705882352941177,0.47058823529411764,0.5891806722689076,12.791582886679103,13.66120218579235,0.9847390890239938,11,0.3333333333333333,10978100.0,365,0.2,0.6,0.6666666666666666,13.45271979540975,0.0,0.16666666666666666,0,0
18675,2025-10-04,1900.0,0,14.0,6343,1121,0.08196721311475409,0.39344262295081966,0.5918328483902254,12.509172560553049,12.936610608020699,0.9242660594569757,16,1.0,3074000.0,365,0.4,0.8,0.8666666666666666,11.956870109404601,0.08333333333333333,0.3333333333333333,0,0
18675,2025-10-04,1900.0,0,14.0,6692,708,0.125,0.3125,0.5295950577200578,12.328882036293328,13.003901170351105,0.8909366164426543,3,0.3333333333333333,1837000.0,365,0.0,0.2,0.4666666666666666,11.585651709267285,0.15789473684210525,0.3684210526315789,0,0
18675,2025-10-04,1900.0,0,14.0,6709,2256,0.02564102564102564,0.3076923076923077,0.517961667961668,12.28718894693983,12.970168612191959,0.9137672613233945,3,0.3333333333333333,1660000.0,365,0.0,0.2,0.4444444444444445,11.851715451665298,0.3333333333333333,0.3333333333333333,0,0
18675,2025-10-04,1900.0,0,14.0,6703,2263,0.1282051282051282,0.3333333333333333,0.4615708365708366,12.536507976724383,13.054830287206267,0.9000945560003086,6,0.0,2505000.0,365,0.2,0.2,0.33333333333333337,11.750581671022307,0.0,0.25,0,0
18673,2025-10-04,1900.0,0,14.0,7081,1463,0.17391304347826086,0.34782608695652173,0.5145507873768743,12.41932359417055,13.071895424836601,0.8963226749252461,7,0.3333333333333333,1431000.0,365,0.2,0.4,0.6206349206349207,11.716636273532629,0.14640198511166252,0.42431761786600497,1,1
18673,2025-10-04,1900.0,0,14.0,5907,2260,0.07368421052631578,0.28421052631578947,0.45459671907040333,12.304530899503568,12.836970474967906,0.8666481041481042,10,0.3333333333333333,3526000.0,365,0.4,0.4,0.4,11.125136125136125,0.27450980392156865,0.6078431372549019,1,0
18673,2025-10-04,1900.0,0,14.0,6435,2223,0.0784313725490196,0.39215686274509803,0.49512208923973633,12.537695667716473,12.936610608020699,0.9401278145315197,7,0.3333333333333333,2832000.0,365,0.2,0.4,0.4444444444444445,12.162067458363774,0.07142857142857142,0.42857142857142855,3,0
18673,2025-10-04,1900.0,0,14.0,5904,1563,0.09375,0.3645833333333333,0.5481056848244349,12.52279199350368,13.003901170351105,0.907123451930019,6,0.3333333333333333,5377000.0,365,0.2,0.2,0.33333333333333337,11.796143718205707,0.08921933085501858,0.4349442379182156,1,0
18673,2025-10-04,1900.0,0,14.0,6799,2401,0.02127659574468085,0.14893617021276595,0.4024853397193823,12.271435699792455,12.77139208173691,0.9146996761213073,3,0.3333333333333333,1310000.0,365,0.0,0.2,0.2888888888888889,11.68198820078298,0.16666666666666666,0.3333333333333333,0,0
18673,2025-10-04,1900.0,0,14.0,7035,449,0.08695652173913043,0.21739130434782608,0.3612036514210427,12.006416189920518,12.43781094527363,0.9220517523664541,5,0.3333333333333333,605000.0,365,0.2,0.2,0.5505050505050505,11.468305377692214,0.18825561312607944,0.5025906735751295,0,0
18671,2025-10-04,1800.0,0,15.0,7127,255,0.35714285714285715,0.7857142857142857,0.7755952380952381,12.655838839355162,13.14060446780552,0.950106291790746,16,1.0,2040000.0,365,0.2,1.0,0.843888888888889,12.484970982795613,0.3746167995095034,0.6756591048436542,2,1
18671,2025-10-04,1800.0,0,15.0,7034,32,0.0625,0.40625,0.5113647637085137,12.281564116634838,13.020833333333334,0.8539252716947234,5,0.6666666666666666,1542000.0,365,0.0,0.4,0.37777777777777777,11.118818641858379,0.0634431783184478,0.280874653526332,4,0
18671,2025-10-04,1800.0,0,15.0,6936,138,0.12,0.44,0.5196190476190476,12.304458049675851,12.87001287001287,0.9202206480028957,4,0.3333333333333333,1730000.0,365,0.0,0.4,0.44825396825396824,11.84325158304885,0.1287407109861418,0.37658164290018076,2,0
18671,2025-10-04,1800.0,0,15.0,6934,91,0.2916666666666667,0.4583333333333333,0.6023178210678211,12.424746703047672,12.903225806451612,0.9180979313089942,12,0.3333333333333333,2061000.0,365,0.4,0.6,0.6222222222222222,11.846424920116053,0.09456656988801328,0.3231024471173787,0,0
18671,2025-10-04,1800.0,0,15.0,7105,69,0.15384615384615385,0.38461538461538464,0.5322344322344322,12.43888342772802,12.953367875647668,0.9245270734639991,15,1.0,1758000.0,365,0.4,0.8,0.5666666666666667,11.975739293575117,0.07302118171683389,0.2564102564102564,0,0
18671,2025-10-04,1800.0,0,15.0,7314,1791,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.345848365546853,12.391573729863692,0.996309963099631,10,0.6666666666666666,0.0,224,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.345848365546853,0.17318435754189945,0.39106145251396646,0,0
18672,2025-10-04,1900.0,0,15.0,6514,1463,0.32558139534883723,0.627906976744186,0.6777282794724655,12.793860568340854,13.26259946949602,0.9265668956718481,13,0.6666666666666666,7157000.0,365,0.4,0.6,0.5777777777777777,12.288685618990028,0.14640198511166252,0.42431761786600497,0,1
