name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,averageX,averageY,pointsCount,team
Jérémy Doku,,,jeremy-doku,J. Doku,M,11,68596,M,Dokss,934386,"{'nameTranslation': {'ar': 'جيريمي دوكو', 'hi': 'जेरेमी डोकू', 'bn': 'জেরেমি ডকু'}, 'shortNameTranslation': {'ar': 'ج. دوكو', 'hi': 'जे. डोकू', 'bn': 'জে. ডকু'}}",79.051041666667,70.611458333333,96,home
Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,335100,M,KDB,70996,"{'nameTranslation': {'ar': 'كيفن دي بروين', 'hi': 'केविन डी ब्रूने', 'bn': 'কেভিন ডি ব্রুইন'}, 'shortNameTranslation': {'ar': 'ك. دي بروين', 'hi': 'के. डी ब्रूने', 'bn': 'কে. ডি ব্রুইন'}}",71.390588235294,50.274117647059,85,home
Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,228751,M,LaAraña,944656,"{'nameTranslation': {'ar': 'جوليان ألفاريز', 'hi': 'जूलियन अल्वारेज़', 'bn': 'জুলিয়ান আলভারেজ'}, 'shortNameTranslation': {'ar': 'ج. ألفاريز', 'hi': 'जे. अल्वारेज़', 'bn': 'জে. আলভারেজ'}}",73.30202020202,36.00303030303,99,home
Cauley Woodrow,,,cauley-woodrow,C. Woodrow,F,12,116,M,,140487,"{'nameTranslation': {'ar': 'كاولي وودرو', 'hi': 'काउली वुडरो', 'bn': 'কাউলি উড্রো'}, 'shortNameTranslation': {'ar': 'ك. وودرو', 'hi': 'सी. वुडरो', 'bn': 'সি. উড্রো'}}",50.135,24.5,20,away
Andros Townsend,,,andros-townsend,A. Townsend,F,30,609,M,,47992,"{'nameTranslation': {'ar': 'أندروس تاونسيند', 'hi': 'एंड्रोस टाउनसेंड', 'bn': 'অ্যান্ড্রোস টাউনসেন্ড'}, 'shortNameTranslation': {'ar': 'أ. تاونسيند', 'hi': 'ए. टाउनसेंड', 'bn': 'এ. টাউনসেন্ড'}}",39.08,30.672,25,away
Zack Nelson,Zack Nelson,,zack-nelson,Z. Nelson,M,37,81,M,,1394950,"{'nameTranslation': {'ar': 'زاك نيلسون', 'hi': 'जैक नेल्सन', 'bn': 'জ্যাক নেলসন'}, 'shortNameTranslation': {'ar': 'ز. نيلسون', 'hi': 'जे. नेल्सन', 'bn': 'জেড. নেলসন'}}",38.05,49.55,4,away
Joseph Johnson,,,joseph-johnson,J. Johnson,D,38,84,M,,825550,"{'nameTranslation': {'ar': 'جوزيف جونسون', 'hi': 'जोसेफ जॉनसन', 'bn': 'জোসেফ জনসন'}, 'shortNameTranslation': {'ar': 'ج. جونسون', 'hi': 'जे. जॉनसन', 'bn': 'জে. জনসন'}}",35.625,94.325,4,away
Daiki Hashioka,,,daiki-hashioka,D. Hashioka,D,8,1034,M,,897334,"{'nameTranslation': {'ar': 'دايكي هاشيوكا', 'hi': 'दाइकी हाशिओका', 'bn': 'ডাইকি হাশিওকা'}, 'shortNameTranslation': {'ar': 'د. هاشيوكا', 'hi': 'डी. हाशिओका', 'bn': 'ডি. হাশিওকা'}}",21.788636363636,32.05,44,away
Pelly Ruddock Mpanzu,,,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,296,M,,387116,"{'nameTranslation': {'ar': 'بيلي رودوك مبانزو', 'hi': 'पेली रुडॉक मपांज़ू', 'bn': 'পেলি রাডক এমপানজু'}, 'shortNameTranslation': {'ar': 'ب. رودوك مبانزو', 'hi': 'पीआर रुडॉक', 'bn': 'পি. আর. এমপানজু'}}",47.416666666667,39.875,12,away
Luke Berry,,,luke-berry,L. Berry,M,8,67,M,,97465,"{'nameTranslation': {'ar': 'لوك بيري', 'hi': 'ल्यूक बेरी', 'bn': 'লুক বেরি'}, 'shortNameTranslation': {'ar': 'ل. بيري', 'hi': 'एल. बेरी', 'bn': 'এল. বেরি'}}",34.614705882353,48.482352941176,34,away
Fred Onyedinma,,,fred-onyedinma,F. Onyedinma,M,44,115,M,,370932,"{'nameTranslation': {'ar': 'فريد أونيادينما'}, 'shortNameTranslation': {'ar': 'ف. أونيادينما'}}",33.68431372549,16.264705882353,51,away
Reece Burke,,,reece-burke,R. Burke,D,32,101,M,,372342,"{'nameTranslation': {'ar': 'ريس بيرك', 'hi': 'रीस बर्क', 'bn': 'রিস বার্ক'}, 'shortNameTranslation': {'ar': 'ر. بيرك', 'hi': 'आर. बर्क', 'bn': 'আর. বার্ক'}}",20.358536585366,53.463414634146,41,away
Tahith Chong,,,tahith-chong,T. Chong,M,24,1675,M,,825845,"{'nameTranslation': {'ar': 'تايث تشونغ', 'hi': 'ताहित चोंग', 'bn': 'তাহিথ চং'}, 'shortNameTranslation': {'ar': 'ت. تشونغ', 'hi': 'टी. चोंग', 'bn': 'টি. চং'}}",34.816666666667,81.302380952381,42,away
Jordan Clark,,,jordan-clark,J. Clark,M,18,124,M,,150477,"{'nameTranslation': {'ar': 'جوردان كلارك', 'hi': 'जॉर्डन क्लार्क', 'bn': 'জর্ডান ক্লার্ক'}, 'shortNameTranslation': {'ar': 'ج. كلارك', 'hi': 'जे. क्लार्क', 'bn': 'জে. ক্লার্ক'}}",37.465853658537,68.019512195122,41,away
Carlton Morris,,,carlton-morris,C. Morris,F,9,1084,M,,358222,"{'nameTranslation': {'ar': 'كارلتون موريس', 'hi': 'कार्लटन मॉरिस', 'bn': 'কার্লটন মরিস'}, 'shortNameTranslation': {'ar': 'ك. موريس', 'hi': 'सी. मॉरिस', 'bn': 'সি. মরিস'}}",41.064705882353,59.401960784314,51,away
Thomas Kaminski,,,thomas-kaminski,T. Kaminski,G,1,558,M,,45959,"{'nameTranslation': {'ar': 'توماس كامينسكي', 'hi': 'थॉमस कामिन्स्की', 'bn': 'টমাস কামিনস্কি'}, 'shortNameTranslation': {'ar': 'ت. كامينسكي', 'hi': 'टी. कामिन्स्की', 'bn': 'টি. কামিনস্কি'}}",8.1202898550725,51.050724637681,69,away
Alfie Doughty,,,alfie-doughty,A. Doughty,M,14,576,M,,945792,"{'nameTranslation': {'ar': 'ألفي دوتي', 'hi': 'अल्फी डौटी', 'bn': 'আলফি ডাউটি'}, 'shortNameTranslation': {'ar': 'أ. دوتي', 'hi': 'ए. डौटी', 'bn': 'এ. ডাউটি'}}",30.838461538462,65.367692307692,65,away
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2380,M,,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",40.185915492958,60.330985915493,71,away
