id,match_id,map,home_team_score,away_team_score,has_statistics,has_rounds,has_lineups
138380,98651,,,,False,False,False
138518,98740,,,,False,False,False
138519,98740,,,,False,False,False
138520,98740,,,,False,False,False
138525,98743,,,,False,False,False
138526,98743,,,,False,False,False
138658,98815,,,,False,False,False
138659,98815,,,,False,False,False
138648,98816,,,,False,False,False
138649,98816,,,,False,False,False
138651,98816,,,,False,False,False
138799,98902,,,,False,False,False
138802,98902,,,,False,False,False
138804,98902,,,,False,False,False
138797,98903,,,,False,False,False
138798,98903,,,,False,False,False
138925,98977,,,,False,False,False
138926,98977,,,,False,False,False
138927,98978,,,,False,False,False
138928,98978,,,,False,False,False
138929,98978,,,,False,False,False
139074,99069,,,,False,False,False
139076,99069,,,,False,False,False
139078,99069,,,,False,False,False
139075,99070,,,,False,False,False
139077,99070,,,,False,False,False
30599,35559,Mirage,16,1,False,True,True
30600,35559,Nuke,16,11,False,True,True
30602,35560,Ancient,16,10,False,True,True
30604,35560,Mirage,16,11,False,True,True
30605,35565,Inferno,8,16,False,True,True
30606,35565,Nuke,16,7,False,True,True
30607,35565,Mirage,16,12,False,True,True
30618,35572,Mirage,13,16,False,True,True
30619,35575,Inferno,16,12,False,True,True
186702,142026,Ancient,13,4,False,True,True
186703,142026,Overpass,16,13,False,True,True
186698,142027,Anubis,13,8,False,True,True
186699,142027,Overpass,13,6,False,True,True
186696,142028,Overpass,13,3,False,True,True
186697,142028,Ancient,16,14,False,True,True
186579,142029,Ancient,10,13,False,True,True
186580,142029,Vertigo,11,13,False,True,True
186522,144218,Mirage,1,13,False,True,True
186523,144218,Ancient,7,13,False,True,True
186508,144237,Anubis,13,16,False,True,True
186510,144237,Inferno,13,11,False,True,True
186512,144237,Nuke,5,4,False,True,True
186530,144242,Inferno,7,13,False,True,True
186532,144242,Nuke,13,10,False,True,True
186533,144242,Anubis,16,13,False,True,True
187234,144244,Mirage,11,13,False,True,True
187236,144244,Overpass,11,13,False,True,True
186581,144450,Nuke,7,13,False,True,True
186582,144450,Mirage,5,13,False,True,True
186583,144451,Anubis,11,13,False,True,True
186584,144451,Inferno,8,13,False,True,True
186595,144452,Anubis,4,13,False,True,True
186596,144452,Ancient,13,11,False,True,True
186597,144452,Nuke,11,13,False,True,True
187265,145293,Anubis,5,13,False,True,True
187266,145293,Inferno,9,13,False,True,True
187191,145582,Inferno,5,13,False,True,True
187193,145582,Nuke,7,13,False,True,True
2001,5269,Ancient,13,16,False,True,True
2002,5269,Anubis,12,16,False,True,True
2043,5367,Anubis,16,9,False,True,True
2050,5367,Ancient,16,9,False,True,True
2046,5367,Inferno,13,16,False,True,True
2121,5529,Ancient,16,9,False,True,True
2122,5529,Anubis,16,10,False,True,True
2197,5778,Ancient,16,11,False,True,True
2199,5778,Inferno,16,7,False,True,True
2202,5780,Mirage,16,11,False,True,True
2203,5780,Ancient,13,16,False,True,True
2204,5780,Inferno,16,7,False,True,True
2305,6048,Ancient,16,13,False,True,True
2309,6048,Vertigo,16,6,False,True,True
2310,6054,Ancient,6,16,False,True,True
2312,6054,Vertigo,10,16,False,False,True
29765,34922,Ancient,16,12,False,True,True
29766,34922,Mirage,16,7,False,True,True
29968,35066,Inferno,16,9,False,True,True
29970,35066,Ancient,16,10,False,True,True
29975,35068,Inferno,14,16,False,True,True
29976,35068,Mirage,16,5,False,True,True
29977,35068,Nuke,16,5,False,True,True
30181,35187,Nuke,17,19,False,True,True
30182,35189,Anubis,16,8,False,True,True
30184,35191,Ancient,16,1,False,True,True
30187,35193,Ancient,16,11,False,True,True
30186,35194,Nuke,16,9,False,True,True
30193,35198,Overpass,16,6,False,True,True
30196,35200,Ancient,16,13,False,True,True
30198,35200,Nuke,8,16,False,True,True
30199,35200,Anubis,16,9,False,True,True
30194,35201,Mirage,12,16,False,True,True
30195,35201,Inferno,16,11,False,True,True
30197,35201,Nuke,7,16,False,True,True
30217,35210,Nuke,16,4,False,True,True
30218,35210,Inferno,16,1,False,True,True
30219,35211,Inferno,11,16,False,True,True
30220,35211,Ancient,8,16,False,True,True
28439,34105,Overpass,16,7,False,True,True
28443,34105,Anubis,16,12,False,True,True
28617,34195,Vertigo,16.0,3.0,False,True,True
28618,34195,Ancient,,,False,False,False
28619,34196,Vertigo,16,9,False,True,True
28620,34196,Inferno,16,13,False,True,True
28623,34197,Ancient,16.0,9.0,False,True,True
28624,34197,Inferno,,,False,False,False
28621,34198,Overpass,10,16,False,True,True
28622,34198,Inferno,14,16,False,True,True
28813,34306,Mirage,16,10,False,True,True
28810,34307,Mirage,0,16,False,True,True
28814,34309,Ancient,19,17,False,True,True
28815,34310,Inferno,10,16,False,True,True
28816,34311,Mirage,16,9,False,True,True
28817,34311,Inferno,16,12,False,True,True
186991,139309,Mirage,16,13,False,True,True
186992,139309,Nuke,9,13,False,True,True
186993,139309,Inferno,13,11,False,True,True
186994,139334,Anubis,13,10,False,True,True
186995,139334,Nuke,5,13,False,True,True
186996,139334,Ancient,13,7,False,True,True
185083,140249,Vertigo,13,3,False,True,True
185085,140249,Nuke,13,11,False,True,True
209794,210631,Nuke,1,2,False,True,True
209801,210631,Dust2,1,2,False,False,True
209807,210632,Inferno,2,0,False,True,True
209835,210632,Dust2,2,1,False,True,True
209860,210632,Anubis,0,2,False,False,True
209884,210633,Ancient,1,3,False,True,True
209896,210633,Dust2,0,2,False,True,True
209906,210633,Anubis,0,0,False,False,True
209770,210634,Ancient,1,2,False,True,True
209784,210634,Inferno,0,0,False,False,True
209994,212036,Dust2,0,2,False,True,True
210001,212036,Nuke,1,1,False,True,True
210010,212036,Mirage,0,0,False,False,True
209974,212037,Dust2,1,0,False,True,True
209983,212037,Inferno,0,1,False,False,True
210084,212049,,,,False,True,True
210097,212049,,,,False,False,False
210027,212052,Inferno,0,2,False,True,True
210040,212052,Anubis,1,1,False,True,True
210066,212052,Mirage,1,0,False,False,True
210210,212089,Inferno,1,1,False,True,True
210220,212089,Dust2,1,3,False,True,True
210231,212089,Mirage,0,1,False,False,True
210273,212097,Inferno,3,0,False,True,True
210290,212097,Dust2,1,1,False,False,True
210412,212145,Mirage,0,3,False,True,True
210426,212145,Dust2,0,4,False,True,True
210438,212145,Anubis,1,0,False,False,True
210459,212160,Anubis,2,0,False,True,True
210467,212160,Mirage,2,0,False,False,True
210575,212213,Ancient,2,0,False,True,True
210579,212213,Dust2,1,1,False,True,True
210588,212213,Mirage,0,2,False,True,True
210597,212213,Nuke,0,2,False,False,True
234512,226645,,,,False,True,True
234519,226645,,,,False,False,False
234475,226646,Ancient,0,3,False,True,True
234484,226646,Dust2,3,0,False,True,True
234492,226646,Anubis,0,0,False,False,True
234499,226647,Nuke,2,2,False,True,True
234507,226647,Ancient,1,0,False,False,True
234567,226648,Inferno,0,0,False,True,True
234581,226648,Mirage,1,0,False,False,True
234450,226649,Nuke,0,1,False,True,True
234463,226649,Anubis,1,0,False,False,True
234631,226651,Mirage,3,0,False,True,True
234643,226651,Dust2,1,1,False,False,True
234737,226654,Dust2,0,0,False,True,True
234751,226654,Train,0,1,False,False,True
234593,226656,Ancient,0,3,False,True,True
234599,226656,Nuke,0,1,False,False,True
234609,226658,Train,0,2,False,True,True
234623,226658,Dust2,2,0,False,False,True
234892,226660,Inferno,1,1,False,True,True
234903,226660,Mirage,3,0,False,True,True
234908,226660,Nuke,0,1,False,False,True
234774,226665,Ancient,3,0,False,True,True
234782,226665,Inferno,0,1,False,True,True
234790,226665,Dust2,3,1,False,False,True
234759,226667,Mirage,0,0,False,True,True
234769,226667,Dust2,0,2,False,False,True
234801,226668,Ancient,1,0,False,True,True
234812,226668,Mirage,4,1,False,False,True
234918,226669,Anubis,0,0,False,True,True
234926,226669,Mirage,1,0,False,True,True
234935,226669,Inferno,0,2,False,False,True
234960,226672,Ancient,2,3,False,True,True
234966,226672,Inferno,0,0,False,True,True
234968,226672,Inferno,0,2,False,False,True
234941,226680,Dust2,2,0,False,True,True
234952,226680,Nuke,0,0,False,True,True
234956,226680,Mirage,0,1,False,False,True
235191,227230,Ancient,0,4,False,True,True
235197,227230,Dust2,0,1,False,False,True
235203,227230,Dust2,2,0,False,False,True
235127,227231,Inferno,1,0,False,True,True
235139,227231,Nuke,1,2,False,False,True
235150,227232,Dust2,0,0,False,True,True
235159,227232,Mirage,0,1,False,True,True
235166,227232,Anubis,1,1,False,False,True
235027,227233,Mirage,0,1,False,True,True
235044,227233,Anubis,0,1,False,True,True
235056,227233,Ancient,0,3,False,False,True
235066,227234,Dust2,1.0,0.0,False,True,True
235072,227234,Inferno,,,False,False,False
235087,227243,Anubis,13,3,False,False,False
235091,227243,Dust2,1,0,False,False,False
235177,227287,Train,2,0,False,True,True
235184,227287,Inferno,1,0,False,False,True
189560,155051,Overpass,16,14,False,True,True
189564,155051,Anubis,13,8,False,True,True
189558,155052,Vertigo,13,8,False,True,True
189562,155052,Ancient,13,3,False,True,True
189545,155053,Mirage,13,0,False,True,True
189550,155053,Inferno,13,7,False,True,True
189530,155055,Vertigo,0,1,False,True,True
189536,155055,Anubis,1,0,False,False,True
189752,155057,Overpass,0,0,False,True,True
189757,155057,Ancient,1,0,False,False,True
189784,155059,Overpass,2,0,False,True,True
189793,155059,Vertigo,2,0,False,False,True
189760,155060,Nuke,0,1,False,True,True
189762,155060,Anubis,0,2,False,True,True
189772,155060,Ancient,1,0,False,False,True
189814,155065,Mirage,0,2,False,True,True
189823,155065,Anubis,1,0,False,False,True
189659,157757,Vertigo,0,0,False,True,True
189665,157757,Ancient,2,0,False,False,True
189672,157759,Mirage,1,1,False,True,True
189683,157759,Vertigo,0,0,False,True,True
189693,157759,Overpass,0,2,False,False,True
189645,157768,Overpass,0,1,False,True,True
189653,157768,Inferno,1,0,False,True,True
189655,157768,Anubis,0,1,False,False,True
189704,158167,Ancient,0,4,False,True,True
189712,158167,Vertigo,0,1,False,False,True
190076,158348,Vertigo,2,1,False,True,True
190086,158348,Anubis,0,0,False,False,True
190044,158353,Nuke,0,2,False,True,True
190062,158353,Vertigo,0,2,False,True,True
190068,158353,Anubis,0,1,False,False,True
189908,158759,Overpass,1,0,False,True,True
189915,158759,Mirage,0,2,False,False,True
189921,158760,Anubis,1,0,False,True,True
189924,158760,Nuke,0,1,False,False,True
189930,158878,,,,False,True,True
189936,158878,,,,False,True,True
189946,158878,,,,False,False,True
189961,158883,Vertigo,0,0,False,True,True
189979,158883,Nuke,1,0,False,True,True
189987,158883,Anubis,0,2,False,False,True
190133,159272,,,,False,True,True
190140,159272,Anubis,0.0,3.0,False,False,True
190097,159274,Ancient,0,0,False,True,True
190105,159274,Overpass,0,0,False,True,True
190122,159274,Inferno,0,2,False,False,True
190193,159611,Inferno,1,0,False,True,True
190204,159611,Mirage,0,1,False,True,True
190214,159611,Nuke,0,1,False,False,True
190222,159643,Inferno,1,0,False,True,True
190229,159643,Mirage,0,1,False,False,True
190253,159798,Overpass,0,0,False,True,True
190264,159798,Anubis,2,0,False,False,True
190237,159799,Nuke,1,0,False,True,True
190244,159799,Mirage,1,0,False,False,True
190353,160112,Vertigo,2,0,False,True,True
190360,160112,Overpass,1,0,False,True,True
190370,160112,Aztec,0,3,False,False,True
190385,160117,Overpass,2,0,False,True,True
190397,160117,Anubis,2,0,False,False,True
29971,35067,Vertigo,8,16,False,True,True
29972,35067,Mirage,7,16,False,True,True
30201,35203,Vertigo,16,6,False,True,True
30202,35203,Overpass,16,8,False,True,True
30207,35206,Vertigo,16,8,False,True,True
30208,35206,Overpass,9,16,False,True,True
30209,35206,Inferno,8,16,False,True,True
30210,35207,Nuke,19,16,False,True,True
30211,35207,Inferno,16,10,False,True,True
30228,35218,Inferno,16,8,False,True,True
30229,35218,Vertigo,16,6,False,True,True
30402,35415,Inferno,16,10,False,True,True
30406,35417,Vertigo,9,16,False,True,True
30403,35418,Vertigo,19,17,False,True,True
30404,35419,Nuke,16,6,False,True,True
30407,35420,Nuke,16,11,False,True,True
30405,35421,Inferno,7,16,False,True,True
30408,35422,Inferno,17,19,False,True,True
30409,35422,Anubis,14,16,False,True,True
30410,35423,Mirage,6,16,False,True,True
30411,35423,Inferno,8,16,False,True,True
66790,57463,Vertigo,20,22,False,True,True
66791,57463,Inferno,8,16,False,True,True
66904,57521,Overpass,16,7,False,True,True
66905,57521,Nuke,16,11,False,True,True
66906,57523,Vertigo,10,16,False,True,True
66907,57523,Dust2,9,16,False,True,True
67009,57581,Dust2,9,16,False,True,True
67010,57581,Inferno,10,16,False,True,True
67013,57582,Vertigo,9,16,False,True,True
67014,57582,Ancient,16,13,False,True,True
67015,57582,Overpass,17,19,False,True,True
67130,57640,Inferno,16,8,False,True,True
67131,57640,Vertigo,16,1,False,True,True
67244,57702,Overpass,16,8,False,True,True
67245,57702,Mirage,16,11,False,True,False
82094,66545,Nuke,12,16,False,True,True
82095,66545,Dust2,5,16,False,True,True
82104,66548,Mirage,16,11,False,True,True
82105,66548,Ancient,11,16,False,True,True
82106,66548,Inferno,6,16,False,True,True
82212,66611,Vertigo,16,13,False,True,True
82213,66611,Dust2,19,17,False,True,True
82214,66612,Dust2,16,10,False,True,True
82215,66612,Inferno,16,11,False,True,True
82318,66678,Nuke,16,14,False,True,True
82320,66678,Inferno,19,22,False,True,True
82321,66678,Mirage,16,4,False,True,True
82317,66679,Dust2,9,16,False,True,True
82319,66679,Mirage,13,16,False,True,True
82437,66741,Inferno,8,16,False,True,True
82438,66741,Mirage,16,14,False,True,True
82439,66741,Nuke,16,19,False,True,True
82443,66742,Nuke,10,16,False,True,True
82444,66742,Mirage,13,16,False,True,True
82440,66744,Inferno,14,16,False,True,True
82441,66744,Vertigo,16,13,False,True,True
82442,66744,Overpass,2,16,False,True,True
82544,66794,Nuke,11,16,False,True,True
82545,66794,Dust2,16,11,False,True,True
82546,66794,Inferno,16,14,False,True,True
82542,66795,Nuke,16,4,False,True,True
82543,66795,Mirage,16,6,False,True,True
82540,66796,Mirage,16,6,False,True,True
82541,66796,Nuke,19,15,False,True,True
82651,66845,Inferno,16,11,False,True,True
82652,66845,Vertigo,16,10,False,True,True
30557,35531,Overpass,,,False,False,False
30555,35532,Inferno,,,False,False,False
30559,35533,Vertigo,,,False,False,False
30558,35534,Mirage,,,False,False,False
30561,35535,Anubis,,,False,False,False
30560,35536,Inferno,,,False,False,False
30562,35537,Inferno,,,False,False,False
30565,35538,Anubis,,,False,False,False
30566,35539,Mirage,,,False,False,False
30563,35540,Mirage,,,False,False,False
30564,35541,Ancient,,,False,False,False
30567,35542,Ancient,,,False,False,False
30568,35543,Vertigo,,,False,False,False
30569,35544,Anubis,,,False,False,False
30570,35545,Anubis,,,False,False,False
30571,35546,Mirage,,,False,False,False
30572,35547,Inferno,16,11,False,True,True
30573,35547,Nuke,15,19,False,True,True
30574,35547,Anubis,10,16,False,True,True
30575,35548,Ancient,16,13,False,True,True
30576,35548,Mirage,19,17,False,True,True
30577,35549,Anubis,16,14,False,True,True
30578,35549,Overpass,6,16,False,True,True
30579,35549,Nuke,16,7,False,True,True
30580,35550,Ancient,15,19,False,True,True
30581,35550,Vertigo,9,16,False,True,True
30582,35551,Inferno,16,7,False,True,True
30583,35551,Vertigo,16,14,False,True,True
30584,35552,Inferno,13,16,False,True,True
30585,35552,Overpass,16,4,False,True,True
30587,35552,Anubis,19,17,False,True,True
30586,35553,Inferno,16,11,False,True,True
30588,35553,Nuke,8,16,False,True,True
30589,35553,Ancient,16,9,False,True,True
30590,35555,Inferno,19,17,False,True,True
30593,35555,Mirage,16,8,False,True,True
30596,35557,Ancient,1,16,False,True,True
30609,35561,Overpass,16,9,False,True,True
30603,35562,Nuke,16,9,False,True,True
30601,35563,Inferno,4,16,False,True,True
30614,35568,Nuke,19,16,False,True,True
30615,35569,Anubis,7,16,False,True,True
30616,35570,Anubis,15,19,False,True,True
30617,35571,Anubis,8,16,False,True,True
30799,35691,Inferno,,,False,False,False
30798,35693,Inferno,,,False,False,False
30797,35694,Inferno,,,False,False,False
30800,35695,Inferno,,,False,False,False
30801,35696,Overpass,,,False,False,False
30802,35697,Overpass,,,False,False,False
30803,35698,Vertigo,,,False,False,False
30805,35699,Anubis,,,False,False,False
30804,35700,Ancient,,,False,False,False
30806,35701,Overpass,,,False,False,False
30809,35702,Inferno,,,False,False,False
30807,35703,Anubis,,,False,False,False
30808,35704,Anubis,,,False,False,False
30810,35705,Overpass,,,False,False,False
30811,35706,Vertigo,,,False,False,False
30812,35707,Inferno,,,False,False,False
30813,35708,Nuke,,,False,False,False
30814,35709,Nuke,,,False,False,False
43381,44048,Ancient,20,22,False,True,True
43382,44048,Nuke,10,16,False,True,True
43467,44086,Vertigo,11,16,False,True,True
43468,44086,Inferno,11,16,False,True,True
43561,44129,Nuke,16,12,False,True,True
43562,44129,Dust2,9,16,False,True,True
43563,44129,Inferno,8,16,False,True,True
43637,44163,Dust2,16,11,False,True,True
43638,44163,Inferno,9,16,False,True,True
43639,44163,Vertigo,16,19,False,True,True
43640,44164,Vertigo,14,16,False,True,True
43641,44164,Inferno,9,16,False,True,True
43751,44232,Inferno,16,12,False,True,True
43752,44232,Dust2,16,10,False,True,True
43753,44234,Dust2,14,16,False,True,True
43754,44234,Overpass,16,11,False,True,True
43755,44234,Nuke,20,22,False,True,True
157686,109470,,,,False,False,False
157687,109470,,,,False,False,False
160021,110833,,,,False,False,False
160022,110833,,,,False,False,False
160023,110833,,,,False,False,False
157685,109468,,,,False,False,False
157696,109469,,,,False,False,False
157692,109473,,,,False,False,False
157695,109474,,,,False,False,False
157697,109475,,,,False,False,False
157698,109476,,,,False,False,False
157700,109477,,,,False,False,False
157699,109478,,,,False,False,False
157704,109481,,,,False,False,False
157752,109504,,,,False,False,False
157753,109505,,,,False,False,False
157754,109506,,,,False,False,False
157756,109507,,,,False,False,False
157755,109508,,,,False,False,False
157757,109510,,,,False,False,False
160029,110837,,,,False,False,False
160030,110838,,,,False,False,False
160031,110839,,,,False,False,False
160039,110843,,,,False,False,False
160044,110844,,,,False,False,False
160050,110846,,,,False,False,False
160051,110848,,,,False,False,False
160052,110850,,,,False,False,False
160053,110851,,,,False,False,False
160054,110852,,,,False,False,False
160055,110853,,,,False,False,False
160066,110855,,,,False,False,False
160057,110856,,,,False,False,False
160056,110857,,,,False,False,False
160065,110860,,,,False,False,False
162397,112116,,,,False,False,False
162396,112119,,,,False,False,False
162399,112120,,,,False,False,False
162398,112121,,,,False,False,False
162404,112122,,,,False,False,False
162400,112123,,,,False,False,False
162401,112124,,,,False,False,False
162402,112125,,,,False,False,False
162403,112126,,,,False,False,False
162407,112127,,,,False,False,False
162405,112128,,,,False,False,False
