Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,newestTeamId,newestTeam,newestTeamColor,newestLeagueId,newestLeague,optaPersonId,firstName,lastName,Position,GM,Min,Age,Shot,Goal,GoalOP,GoalSetPly,xG,xGOT,SGA,OpnPlySOT,SOT,OFF,ShotExcBlk,Blkd,OnTarget%,ShotConv,MinPerGoal,%ShotHead,%ShotInBox,%ShtOutBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra,optaTeamId,teamId,Team
572,4gq1u1mqg0qzekh1u5djleeax,209998,Dani Olmo,Dani Olmo,Left Midfielder,118,Spain,Spain,ESP,eh7yt2x2wck51oixw8012ux5j,Spain,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,179370,Dani,Olmo,Left Midfielder,1,9,28,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,ESP vs CPV,true,false,false,true,false,2026-06-15,66cem7lh6o8ckkfxp4tao7o5w,1iq69zi4oze3oh0cis0s5wb7o,1529,1529,Spain,Cabo Verde,CPV,0,0,Played,T 0-0,2608255,ESP vs CPV (2026-06-15),118,eh7yt2x2wck51oixw8012ux5j,Spain
572,7kyxr0ntcthtbohvozw93v52i,680608,Haissem Hassan,Haissem Hassan,,1225,Egypt,Egypt,EGY,3669sbeijslw88073qlw1cbcp,Egypt,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,458310,Haissem Yousry Fouad,Hassan,,0,0,24,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,false,true,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,pfvmhackqyhhk02majd2tb8l,360,360,Egypt,Belgium,BEL,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),1225,3669sbeijslw88073qlw1cbcp,Egypt
572,85gmjxvy1g5aj1lcizegwuaui,291008,J. Doku,Jérémy Doku,Left Attacking Midfielder,360,Belgium,Belgium,BEL,pfvmhackqyhhk02majd2tb8l,Belgium,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,248875,Jérémy,Doku,Left Attacking Midfielder,1,86,24,1,0,0,0,0.17,0.00,-0.17,0,0,1,1,0,0.0%,0.0%,0.0,0.0%,100.0%,0.0%,1,BEL vs EGY,true,false,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,3669sbeijslw88073qlw1cbcp,1225,1225,Belgium,Egypt,EGY,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),360,pfvmhackqyhhk02majd2tb8l,Belgium
572,aq8pym2fuweqbkxbbu7hqn0x6,732374,Saud Abdulhamid,Saud Abdulhamid,Right Back,1264,Saudi Arabia,Saudi Arabia,KSA,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia,#008000,70excpe1synn9kadnbppahdn7,FIFA World Cup,468266,Saud bin Abdullah bin Salem,Abdulhamid,Right Back,1,89,26,1,0,0,0,0.04,0.00,-0.04,0,0,1,1,0,0.0%,0.0%,0.0,0.0%,100.0%,0.0%,1,KSA vs URU,true,false,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l06impjllgop0gte8fldb4zo,837,837,Saudi Arabia,Uruguay,URU,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),1264,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia
572,a5gwygx6o26icnzomktm2vn55,708289,A. Dahmen,Aymen Dahmen,,1224,Tunisia,Tunisia,TUN,ctp7ovvf34m7fzshua9ogbr6i,Tunisia,#ed001a,70excpe1synn9kadnbppahdn7,FIFA World Cup,422428,Aymen,Dahmen,,0,0,29,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,SWE vs TUN,false,true,false,false,true,2026-06-15,4v4v3ge0g7tm1w9uzpoehmzh0,4w1ktgu1nbbgqfe3ssbb4fg5v,361,361,Tunisia,Sweden,SWE,1,5,Played,L 1-5,2608252,SWE vs TUN (2026-06-15),1224,ctp7ovvf34m7fzshua9ogbr6i,Tunisia
572,eb1988spb5nq8i4fb8fa6hnu1,532638,Hamdi Fathy,Hamdi Fathy,Left Centre Back,1225,Egypt,Egypt,EGY,3669sbeijslw88073qlw1cbcp,Egypt,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,475030,Hamdi Fathy Abdelhalim,Abdel Fattah,Left Centre Back,1,88,31,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,false,true,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,pfvmhackqyhhk02majd2tb8l,360,360,Egypt,Belgium,BEL,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),1225,3669sbeijslw88073qlw1cbcp,Egypt
572,398isvyux7zpjiwa2hzsxyc16,505726,S. Lammens,Senne Lammens,,360,Belgium,Belgium,BEL,pfvmhackqyhhk02majd2tb8l,Belgium,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,465247,Senne,Lammens,,0,0,23,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,true,false,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,3669sbeijslw88073qlw1cbcp,1225,1225,Belgium,Egypt,EGY,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),360,pfvmhackqyhhk02majd2tb8l,Belgium
572,92qhzmz7bik9yiyhpt9fcvqzu,732369,Khalid Al Ghannam,Khalid Al Ghannam,,1264,Saudi Arabia,Saudi Arabia,KSA,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia,#008000,70excpe1synn9kadnbppahdn7,FIFA World Cup,250792,Khalid bin Essa bin Mohammed,Al Ghannam,,0,0,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,true,false,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l06impjllgop0gte8fldb4zo,837,837,Saudi Arabia,Uruguay,URU,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),1264,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia
572,euha4w0awkqy0zo5rktvje57t,499613,B. Rodríguez,Brian Rodríguez,Left Attacking Midfielder,837,Uruguay,Uruguay,URU,9l06impjllgop0gte8fldb4zo,Uruguay,#3399FF,70excpe1synn9kadnbppahdn7,FIFA World Cup,447202,Brian,Rodríguez,Left Attacking Midfielder,1,9,26,2,0,0,0,0.04,0.04,-0.00,1,1,1,2,0,50.0%,0.0%,0.0,0.0%,0.0%,100.0%,1,KSA vs URU,false,true,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l4imoomrnyceg5u3kdxf5l5r,1264,1264,Uruguay,Saudi Arabia,KSA,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),837,9l06impjllgop0gte8fldb4zo,Uruguay
572,80aqmv4ht6rs1812qrr5j8kix,281576,Martín Zubimendi,Martín Zubimendi,,118,Spain,Spain,ESP,eh7yt2x2wck51oixw8012ux5j,Spain,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,481655,Martín,Zubimendi,,0,0,27,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,ESP vs CPV,true,false,false,true,false,2026-06-15,66cem7lh6o8ckkfxp4tao7o5w,1iq69zi4oze3oh0cis0s5wb7o,1529,1529,Spain,Cabo Verde,CPV,0,0,Played,T 0-0,2608255,ESP vs CPV (2026-06-15),118,eh7yt2x2wck51oixw8012ux5j,Spain
572,1wzbok5h048nfbmusztsc3joq,656290,M. Araújo,Maxi Araújo,Left Attacking Midfielder,837,Uruguay,Uruguay,URU,9l06impjllgop0gte8fldb4zo,Uruguay,#3399FF,70excpe1synn9kadnbppahdn7,FIFA World Cup,473215,Maxi,Araújo,Left Attacking Midfielder,1,81,26,2,1,1,0,0.24,0.34,0.10,2,2,0,2,0,100.0%,50.0%,81.0,0.0%,50.0%,50.0%,1,KSA vs URU,false,true,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l4imoomrnyceg5u3kdxf5l5r,1264,1264,Uruguay,Saudi Arabia,KSA,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),837,9l06impjllgop0gte8fldb4zo,Uruguay
572,6snvu5k397hm5i8dv5ixvyhyi,615553,Nabil Emad Dunga,Nabil Emad Dunga,,1225,Egypt,Egypt,EGY,3669sbeijslw88073qlw1cbcp,Egypt,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,480840,Nabil Emad,Aly El Mahdy,,0,0,30,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,false,true,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,pfvmhackqyhhk02majd2tb8l,360,360,Egypt,Belgium,BEL,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),1225,3669sbeijslw88073qlw1cbcp,Egypt
572,6oq2axbijb2qrhw86l7erxmcq,329560,F. Pellistri,Facundo Pellistri,,837,Uruguay,Uruguay,URU,9l06impjllgop0gte8fldb4zo,Uruguay,#3399FF,70excpe1synn9kadnbppahdn7,FIFA World Cup,488404,Facundo,Pellistri,,0,0,24,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,false,true,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l4imoomrnyceg5u3kdxf5l5r,1264,1264,Uruguay,Saudi Arabia,KSA,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),837,9l06impjllgop0gte8fldb4zo,Uruguay
572,do3duah478rhz9cg2icde4h9m,539692,A. Onana,Amadou Onana,Defensive Midfielder,360,Belgium,Belgium,BEL,pfvmhackqyhhk02majd2tb8l,Belgium,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,449871,Amadou,Onana,Defensive Midfielder,1,56,24,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,true,false,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,3669sbeijslw88073qlw1cbcp,1225,1225,Belgium,Egypt,EGY,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),360,pfvmhackqyhhk02majd2tb8l,Belgium
572,d42wfpzen6mx8db93itndix2h,529193,H. Ekdal,Hjalmar Ekdal,,361,Sweden,Sweden,SWE,4w1ktgu1nbbgqfe3ssbb4fg5v,Sweden,#FFFF00,70excpe1synn9kadnbppahdn7,FIFA World Cup,478969,Hjalmar,Ekdal,,0,0,27,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,SWE vs TUN,true,false,true,false,false,2026-06-15,4v4v3ge0g7tm1w9uzpoehmzh0,ctp7ovvf34m7fzshua9ogbr6i,1224,1224,Sweden,Tunisia,TUN,5,1,Played,W 5-1,2608252,SWE vs TUN (2026-06-15),361,4w1ktgu1nbbgqfe3ssbb4fg5v,Sweden
572,4ftlhtels58lyzfluwofzwxuy,633296,Pedri,Pedri,Central Midfielder,118,Spain,Spain,ESP,eh7yt2x2wck51oixw8012ux5j,Spain,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,490541,Pedro,González López,Central Midfielder,1,90,23,2,0,0,0,0.10,0.02,-0.07,1,1,0,1,1,50.0%,0.0%,0.0,0.0%,0.0%,100.0%,1,ESP vs CPV,true,false,false,true,false,2026-06-15,66cem7lh6o8ckkfxp4tao7o5w,1iq69zi4oze3oh0cis0s5wb7o,1529,1529,Spain,Cabo Verde,CPV,0,0,Played,T 0-0,2608255,ESP vs CPV (2026-06-15),118,eh7yt2x2wck51oixw8012ux5j,Spain
572,6nr7ekkfr3n9tr44z6fowj5gq,669523,F. Viñas,Federico Viñas,Centre Attacking Midfielder,837,Uruguay,Uruguay,URU,9l06impjllgop0gte8fldb4zo,Uruguay,#3399FF,70excpe1synn9kadnbppahdn7,FIFA World Cup,492872,Federico,Viñas,Centre Attacking Midfielder,1,89,28,5,0,0,0,0.50,0.95,0.45,2,3,1,4,1,60.0%,0.0%,0.0,100.0%,100.0%,0.0%,1,KSA vs URU,false,true,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l4imoomrnyceg5u3kdxf5l5r,1264,1264,Uruguay,Saudi Arabia,KSA,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),837,9l06impjllgop0gte8fldb4zo,Uruguay
572,artzh7xur73vi2kaso97fl756,,H. Mejbri,Hannibal Mejbri,Central Midfielder,1224,Tunisia,Tunisia,TUN,ctp7ovvf34m7fzshua9ogbr6i,Tunisia,#ed001a,70excpe1synn9kadnbppahdn7,FIFA World Cup,465527,Hannibal,Mejbri,Central Midfielder,1,90,23,1,0,0,0,0.03,0.00,-0.03,0,0,1,1,0,0.0%,0.0%,0.0,0.0%,0.0%,100.0%,1,SWE vs TUN,false,true,false,false,true,2026-06-15,4v4v3ge0g7tm1w9uzpoehmzh0,4w1ktgu1nbbgqfe3ssbb4fg5v,361,361,Tunisia,Sweden,SWE,1,5,Played,L 1-5,2608252,SWE vs TUN (2026-06-15),1224,ctp7ovvf34m7fzshua9ogbr6i,Tunisia
572,8wxgeu7xdeuvvuhn5ga0vu4q2,273726,Aiman Yahya,Aiman Yahya,,1264,Saudi Arabia,Saudi Arabia,KSA,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia,#008000,70excpe1synn9kadnbppahdn7,FIFA World Cup,493659,Aiman bin Yahya bin Yahya,Salem Ahmed,,0,0,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,true,false,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l06impjllgop0gte8fldb4zo,837,837,Saudi Arabia,Uruguay,URU,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),1264,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia
572,7ox43isyywsnrfcd56nm65be,296047,C. De Ketelaere,Charles De Ketelaere,Centre Forward,360,Belgium,Belgium,BEL,pfvmhackqyhhk02majd2tb8l,Belgium,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,465716,Charles,De Ketelaere,Centre Forward,1,66,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,true,false,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,3669sbeijslw88073qlw1cbcp,1225,1225,Belgium,Egypt,EGY,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),360,pfvmhackqyhhk02majd2tb8l,Belgium
572,85oc68xls37jerkaimzc1lv8q,823956,Nawaf Bu Washl,Nawaf Bu Washl,Right Back,1264,Saudi Arabia,Saudi Arabia,KSA,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia,#008000,70excpe1synn9kadnbppahdn7,FIFA World Cup,486024,Nawaf bin Meshari bin Mohammed,Bu Washl,Right Back,1,9,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,true,false,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l06impjllgop0gte8fldb4zo,837,837,Saudi Arabia,Uruguay,URU,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),1264,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia
572,ebpbo82i3h1lmgvx0zop6akx6,731697,Emam Ashour,Emam Ashour,Left Attacking Midfielder,1225,Egypt,Egypt,EGY,3669sbeijslw88073qlw1cbcp,Egypt,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,481449,Emam Ashour Metwally,Abdel Ghany,Left Attacking Midfielder,1,71,28,2,1,1,0,0.22,0.17,-0.05,1,1,1,2,0,50.0%,50.0%,71.0,0.0%,50.0%,50.0%,1,BEL vs EGY,false,true,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,pfvmhackqyhhk02majd2tb8l,360,360,Egypt,Belgium,BEL,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),1225,3669sbeijslw88073qlw1cbcp,Egypt
572,5f8kjgsaabn2li5r7bvpebbsa,526032,Joan García,Joan García,,118,Spain,Spain,ESP,eh7yt2x2wck51oixw8012ux5j,Spain,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,449928,Joan,García,,0,0,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,ESP vs CPV,true,false,false,true,false,2026-06-15,66cem7lh6o8ckkfxp4tao7o5w,1iq69zi4oze3oh0cis0s5wb7o,1529,1529,Spain,Cabo Verde,CPV,0,0,Played,T 0-0,2608255,ESP vs CPV (2026-06-15),118,eh7yt2x2wck51oixw8012ux5j,Spain
572,5zoz3mjooujpv0wdcphyrztd6,294900,Álex Baena,Álex Baena,,118,Spain,Spain,ESP,eh7yt2x2wck51oixw8012ux5j,Spain,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,248501,Álex,Baena,,0,0,24,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,ESP vs CPV,true,false,false,true,false,2026-06-15,66cem7lh6o8ckkfxp4tao7o5w,1iq69zi4oze3oh0cis0s5wb7o,1529,1529,Spain,Cabo Verde,CPV,0,0,Played,T 0-0,2608255,ESP vs CPV (2026-06-15),118,eh7yt2x2wck51oixw8012ux5j,Spain
572,92mpk5ev1xz0pcw6bp24xjhwq,834806,Nawaf Al Aqidi,Nawaf Al Aqidi,,1264,Saudi Arabia,Saudi Arabia,KSA,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia,#008000,70excpe1synn9kadnbppahdn7,FIFA World Cup,501709,Nawaf bin Dhahi bin Faisal Al Shuweiti,Al Aqidi,,0,0,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,true,false,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l06impjllgop0gte8fldb4zo,837,837,Saudi Arabia,Uruguay,URU,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),1264,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia
572,bjhjz96omjukrg6tj3mny39t6,245347,M. De Cuyper,Maxim De Cuyper,Left Back,360,Belgium,Belgium,BEL,pfvmhackqyhhk02majd2tb8l,Belgium,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,465730,Maxim,De Cuyper,Left Back,1,34,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,true,false,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,3669sbeijslw88073qlw1cbcp,1225,1225,Belgium,Egypt,EGY,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),360,pfvmhackqyhhk02majd2tb8l,Belgium
572,8jfjglichcg0py57hhri5v0fd,531124,M. Ugarte,Manuel Ugarte,Defensive Midfielder,837,Uruguay,Uruguay,URU,9l06impjllgop0gte8fldb4zo,Uruguay,#3399FF,70excpe1synn9kadnbppahdn7,FIFA World Cup,232112,Manuel,Ugarte,Defensive Midfielder,1,72,25,2,0,0,0,0.03,0.16,0.13,1,1,1,2,0,50.0%,0.0%,0.0,0.0%,0.0%,100.0%,1,KSA vs URU,false,true,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l4imoomrnyceg5u3kdxf5l5r,1264,1264,Uruguay,Saudi Arabia,KSA,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),837,9l06impjllgop0gte8fldb4zo,Uruguay
572,1ylzr03ex5mu3gs6mu8jjbvca,769762,Ibrahim Adel,Ibrahim Adel,Left Attacking Midfielder,1225,Egypt,Egypt,EGY,3669sbeijslw88073qlw1cbcp,Egypt,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,498276,Ibrahim Adel Ali Mohamed,Hassan,Left Attacking Midfielder,1,2,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,BEL vs EGY,false,true,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,pfvmhackqyhhk02majd2tb8l,360,360,Egypt,Belgium,BEL,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),1225,3669sbeijslw88073qlw1cbcp,Egypt
572,avz7hqincfut6nexqmiic2six,523777,M. Ben Hmida,Mohamed Amine Ben Hmida,Left Centre Back,1224,Tunisia,Tunisia,TUN,ctp7ovvf34m7fzshua9ogbr6i,Tunisia,#ed001a,70excpe1synn9kadnbppahdn7,FIFA World Cup,494374,Mohamed Amine,Ben Hmida,Left Centre Back,1,90,30,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,SWE vs TUN,false,true,false,false,true,2026-06-15,4v4v3ge0g7tm1w9uzpoehmzh0,4w1ktgu1nbbgqfe3ssbb4fg5v,361,361,Tunisia,Sweden,SWE,1,5,Played,L 1-5,2608252,SWE vs TUN (2026-06-15),1224,ctp7ovvf34m7fzshua9ogbr6i,Tunisia
572,3gh8lw1g9jwt2oljg3l7uihd6,768738,H. Mahmoud,Hadj Mahmoud,Right Back,1224,Tunisia,Tunisia,TUN,ctp7ovvf34m7fzshua9ogbr6i,Tunisia,#ed001a,70excpe1synn9kadnbppahdn7,FIFA World Cup,498512,Hadj,Mahmoud,Right Back,1,18,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,SWE vs TUN,false,true,false,false,true,2026-06-15,4v4v3ge0g7tm1w9uzpoehmzh0,4w1ktgu1nbbgqfe3ssbb4fg5v,361,361,Tunisia,Sweden,SWE,1,5,Played,L 1-5,2608252,SWE vs TUN (2026-06-15),1224,ctp7ovvf34m7fzshua9ogbr6i,Tunisia
572,61mthil4f8vk7oo4uigi4uxre,499043,A. Ben Slimane,Anis Ben Slimane,Centre Forward,1224,Tunisia,Tunisia,TUN,ctp7ovvf34m7fzshua9ogbr6i,Tunisia,#ed001a,70excpe1synn9kadnbppahdn7,FIFA World Cup,504198,Anis,Ben Slimane,Centre Forward,1,84,25,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,SWE vs TUN,false,true,false,false,true,2026-06-15,4v4v3ge0g7tm1w9uzpoehmzh0,4w1ktgu1nbbgqfe3ssbb4fg5v,361,361,Tunisia,Sweden,SWE,1,5,Played,L 1-5,2608252,SWE vs TUN (2026-06-15),1224,ctp7ovvf34m7fzshua9ogbr6i,Tunisia
572,eb3ci3a120om80v80mobsus8a,877630,Gavi,Gavi,Left Winger,118,Spain,Spain,ESP,eh7yt2x2wck51oixw8012ux5j,Spain,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,500046,Pablo,Páez Gavira,Left Winger,1,71,21,1,0,0,0,0.05,0.00,-0.05,0,0,0,0,1,0.0%,0.0%,0.0,0.0%,100.0%,0.0%,1,ESP vs CPV,true,false,false,true,false,2026-06-15,66cem7lh6o8ckkfxp4tao7o5w,1iq69zi4oze3oh0cis0s5wb7o,1529,1529,Spain,Cabo Verde,CPV,0,0,Played,T 0-0,2608255,ESP vs CPV (2026-06-15),118,eh7yt2x2wck51oixw8012ux5j,Spain
572,b8if5dg0k9prjik99aiutewh5,532918,Omar Marmoush,Omar Marmoush,Centre Forward,1225,Egypt,Egypt,EGY,3669sbeijslw88073qlw1cbcp,Egypt,#FF0000,70excpe1synn9kadnbppahdn7,FIFA World Cup,438234,Omar Khaled Mohamed Abdelsalam,Marmoush,Centre Forward,1,90,27,5,0,0,0,0.49,0.00,-0.49,0,0,2,2,3,0.0%,0.0%,0.0,0.0%,100.0%,0.0%,1,BEL vs EGY,false,true,false,true,false,2026-06-15,aw4mhrfav7b5r7d4lc6dwz1g4,pfvmhackqyhhk02majd2tb8l,360,360,Egypt,Belgium,BEL,1,1,Played,T 1-1,2608253,BEL vs EGY (2026-06-15),1225,3669sbeijslw88073qlw1cbcp,Egypt
572,2evokue4swxl64cxjuc21u2qy,842683,Moteb Al Harbi,Moteb Al Harbi,Left Back,1264,Saudi Arabia,Saudi Arabia,KSA,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia,#008000,70excpe1synn9kadnbppahdn7,FIFA World Cup,505480,Moteb bin Saad bin Salim Al Naqi,Al Harbi,Left Back,1,89,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,true,false,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l06impjllgop0gte8fldb4zo,837,837,Saudi Arabia,Uruguay,URU,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),1264,9l4imoomrnyceg5u3kdxf5l5r,Saudi Arabia
572,arhoud4vfjvmjaf2pkbm6s48a,329320,E. Martínez,Emiliano Martínez,,837,Uruguay,Uruguay,URU,9l06impjllgop0gte8fldb4zo,Uruguay,#3399FF,70excpe1synn9kadnbppahdn7,FIFA World Cup,474838,Emiliano,Martínez,,0,0,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,false,true,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l4imoomrnyceg5u3kdxf5l5r,1264,1264,Uruguay,Saudi Arabia,KSA,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),837,9l06impjllgop0gte8fldb4zo,Uruguay
572,bax0ggbhejk7kpcezkyg3hai2,523903,R. Zalazar,Rodrigo Zalazar,,837,Uruguay,Uruguay,URU,9l06impjllgop0gte8fldb4zo,Uruguay,#3399FF,70excpe1synn9kadnbppahdn7,FIFA World Cup,473218,Rodrigo,Zalazar,,0,0,26,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,KSA vs URU,false,true,false,true,false,2026-06-15,6zuh8kndp7mz2j33tqajmos2c,9l4imoomrnyceg5u3kdxf5l5r,1264,1264,Uruguay,Saudi Arabia,KSA,1,1,Played,T 1-1,2608256,KSA vs URU (2026-06-15),837,9l06impjllgop0gte8fldb4zo,Uruguay
572,83uml6n0wlgtirmi30sa2ihd6,596320,S. Tounekti,Sebastian Tounekti,Left Attacking Midfielder,1224,Tunisia,Tunisia,TUN,ctp7ovvf34m7fzshua9ogbr6i,Tunisia,#ed001a,70excpe1synn9kadnbppahdn7,FIFA World Cup,497956,Sebastian,Tounekti,Left Attacking Midfielder,1,18,23,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,-,-,0.0,-,-,-,1,SWE vs TUN,false,true,false,false,true,2026-06-15,4v4v3ge0g7tm1w9uzpoehmzh0,4w1ktgu1nbbgqfe3ssbb4fg5v,361,361,Tunisia,Sweden,SWE,1,5,Played,L 1-5,2608252,SWE vs TUN (2026-06-15),1224,ctp7ovvf34m7fzshua9ogbr6i,Tunisia
