tournament_name,match_id,match_name,team1,team1_score,team2,team2_score,total_games,week,patch,date,url
LPL Spring 2024,55101,IG vs BLG,Invictus Gaming,2,Bilibili Gaming,0,2,WEEK4,14.2,2024-02-20,https://gol.gg/game/stats/55101/page-summary/
LPL Spring 2024,55098,FPX vs LNG Esports,Funplus Phoenix,2,LNG Esports,1,3,WEEK4,14.2,2024-02-20,https://gol.gg/game/stats/55098/page-summary/
LPL Spring 2024,55095,EDG vs Team WE,Edward Gaming,0,Team WE,2,2,WEEK4,14.2,2024-02-19,https://gol.gg/game/stats/55095/page-summary/
LPL Spring 2024,55092,JD Gaming vs LGD Gaming,JD Gaming,2,LGD Gaming,1,3,WEEK4,14.2,2024-02-19,https://gol.gg/game/stats/55092/page-summary/
LPL Spring 2024,55089,TT vs Rare Atom,TT,1,Rare Atom,2,3,WEEK4,14.2,2024-02-18,https://gol.gg/game/stats/55089/page-summary/
LPL Spring 2024,55086,AL vs OMG,Anyone s Legend,2,OMG,1,3,WEEK4,14.2,2024-02-18,https://gol.gg/game/stats/55086/page-summary/
LPL Spring 2024,55083,NIP vs Ultra Prime,Ninjas in Pyjamas,2,Ultra Prime,1,3,WEEK4,14.2,2024-02-18,https://gol.gg/game/stats/55083/page-summary/
LPL Spring 2024,55000,WBG vs Top Esports,Weibo Gaming,0,Top Esports,2,2,WEEK3,14.2,2024-02-07,https://gol.gg/game/stats/55000/page-summary/
LPL Spring 2024,54997,IG vs RNG,Invictus Gaming,2,Royal Never Give Up,1,3,WEEK3,14.2,2024-02-07,https://gol.gg/game/stats/54997/page-summary/
LPL Spring 2024,54994,LNG Esports vs BLG,LNG Esports,0,Bilibili Gaming,2,2,WEEK3,14.2,2024-02-06,https://gol.gg/game/stats/54994/page-summary/
LPL Spring 2024,54991,EDG vs FPX,Edward Gaming,1,Funplus Phoenix,2,3,WEEK3,14.2,2024-02-06,https://gol.gg/game/stats/54991/page-summary/
LPL Spring 2024,54988,Ultra Prime vs AL,Ultra Prime,1,Anyone s Legend,2,3,WEEK3,14.2,2024-02-05,https://gol.gg/game/stats/54988/page-summary/
LPL Spring 2024,54985,Team WE vs LGD Gaming,Team WE,2,LGD Gaming,1,3,WEEK3,14.2,2024-02-05,https://gol.gg/game/stats/54985/page-summary/
LPL Spring 2024,54626,RNG vs WBG,Royal Never Give Up,0,Weibo Gaming,2,2,WEEK2,14.1,2024-02-04,https://gol.gg/game/stats/54626/page-summary/
LPL Spring 2024,54623,JD Gaming vs LNG Esports,JD Gaming,2,LNG Esports,1,3,WEEK2,14.1,2024-02-04,https://gol.gg/game/stats/54623/page-summary/
LPL Spring 2024,54620,OMG vs NIP,OMG,0,Ninjas in Pyjamas,2,2,WEEK2,14.1,2024-02-04,https://gol.gg/game/stats/54620/page-summary/
LPL Spring 2024,54617,BLG vs EDG,Bilibili Gaming,2,Edward Gaming,0,2,WEEK2,14.1,2024-02-03,https://gol.gg/game/stats/54617/page-summary/
LPL Spring 2024,54614,IG vs TT,Invictus Gaming,2,TT,1,3,WEEK2,14.1,2024-02-03,https://gol.gg/game/stats/54614/page-summary/
LPL Spring 2024,54611,Top Esports vs Rare Atom,Top Esports,2,Rare Atom,0,2,WEEK2,14.1,2024-02-03,https://gol.gg/game/stats/54611/page-summary/
LPL Spring 2024,54608,AL vs LGD Gaming,Anyone s Legend,2,LGD Gaming,1,3,WEEK2,14.1,2024-02-02,https://gol.gg/game/stats/54608/page-summary/
LPL Spring 2024,54605,Ultra Prime vs FPX,Ultra Prime,2,Funplus Phoenix,1,3,WEEK2,14.1,2024-02-02,https://gol.gg/game/stats/54605/page-summary/
LPL Spring 2024,54602,NIP vs Team WE,Ninjas in Pyjamas,2,Team WE,1,3,WEEK2,14.1,2024-02-02,https://gol.gg/game/stats/54602/page-summary/
LPL Spring 2024,54599,LNG Esports vs WBG,LNG Esports,2,Weibo Gaming,1,3,WEEK2,14.1,2024-02-01,https://gol.gg/game/stats/54599/page-summary/
LPL Spring 2024,54596,TT vs OMG,TT,0,OMG,2,2,WEEK2,14.1,2024-02-01,https://gol.gg/game/stats/54596/page-summary/
LPL Spring 2024,54593,NIP vs JD Gaming,Ninjas in Pyjamas,0,JD Gaming,2,2,WEEK2,14.1,2024-01-31,https://gol.gg/game/stats/54593/page-summary/
LPL Spring 2024,54590,Rare Atom vs IG,Rare Atom,0,Invictus Gaming,2,2,WEEK2,14.1,2024-01-31,https://gol.gg/game/stats/54590/page-summary/
LPL Spring 2024,54587,LGD Gaming vs EDG,LGD Gaming,2,Edward Gaming,0,2,WEEK2,14.1,2024-01-30,https://gol.gg/game/stats/54587/page-summary/
LPL Spring 2024,54584,RNG vs Ultra Prime,Royal Never Give Up,2,Ultra Prime,0,2,WEEK2,14.1,2024-01-30,https://gol.gg/game/stats/54584/page-summary/
LPL Spring 2024,54581,BLG vs AL,Bilibili Gaming,2,Anyone s Legend,0,2,WEEK2,14.1,2024-01-29,https://gol.gg/game/stats/54581/page-summary/
LPL Spring 2024,54578,FPX vs Team WE,Funplus Phoenix,1,Team WE,2,3,WEEK2,14.1,2024-01-29,https://gol.gg/game/stats/54578/page-summary/
LPL Spring 2024,54211,OMG vs LNG Esports,OMG,0,LNG Esports,2,2,WEEK1,14.1,2024-01-28,https://gol.gg/game/stats/54211/page-summary/
LPL Spring 2024,54208,Rare Atom vs JD Gaming,Rare Atom,0,JD Gaming,2,2,WEEK1,14.1,2024-01-28,https://gol.gg/game/stats/54208/page-summary/
LPL Spring 2024,54205,TT vs WBG,TT,0,Weibo Gaming,2,2,WEEK1,14.1,2024-01-28,https://gol.gg/game/stats/54205/page-summary/
LPL Spring 2024,54202,Top Esports vs EDG,Top Esports,2,Edward Gaming,0,2,WEEK1,14.1,2024-01-27,https://gol.gg/game/stats/54202/page-summary/
LPL Spring 2024,54199,LGD Gaming vs Ultra Prime,Ultra Prime,1,LGD Gaming,2,3,WEEK1,14.1,2024-01-27,https://gol.gg/game/stats/54199/page-summary/
LPL Spring 2024,54196,IG vs NIP,Invictus Gaming,0,Ninjas in Pyjamas,2,2,WEEK1,14.1,2024-01-27,https://gol.gg/game/stats/54196/page-summary/
LPL Spring 2024,54193,BLG vs RNG,Bilibili Gaming,2,Royal Never Give Up,0,2,WEEK1,14.1,2024-01-26,https://gol.gg/game/stats/54193/page-summary/
LPL Spring 2024,54190,OMG vs FPX,OMG,0,Funplus Phoenix,2,2,WEEK1,14.1,2024-01-26,https://gol.gg/game/stats/54190/page-summary/
LPL Spring 2024,54187,AL vs Team WE,Anyone s Legend,0,Team WE,2,2,WEEK1,14.1,2024-01-26,https://gol.gg/game/stats/54187/page-summary/
LPL Spring 2024,54184,LNG Esports vs TT,LNG Esports,1,TT,2,3,WEEK1,14.1,2024-01-25,https://gol.gg/game/stats/54184/page-summary/
LPL Spring 2024,54181,WBG vs Rare Atom,Weibo Gaming,2,Rare Atom,0,2,WEEK1,14.1,2024-01-25,https://gol.gg/game/stats/54181/page-summary/
LPL Spring 2024,54178,Ultra Prime vs IG,Ultra Prime,0,Invictus Gaming,2,2,WEEK1,14.1,2024-01-24,https://gol.gg/game/stats/54178/page-summary/
LPL Spring 2024,54175,NIP vs LGD Gaming,Ninjas in Pyjamas,2,LGD Gaming,0,2,WEEK1,14.1,2024-01-24,https://gol.gg/game/stats/54175/page-summary/
LPL Spring 2024,54172,AL vs FPX,Anyone s Legend,2,Funplus Phoenix,0,2,WEEK1,14.1,2024-01-23,https://gol.gg/game/stats/54172/page-summary/
LPL Spring 2024,54169,OMG vs Team WE,OMG,2,Team WE,0,2,WEEK1,14.1,2024-01-23,https://gol.gg/game/stats/54169/page-summary/
LPL Spring 2024,53781,RNG vs EDG,Royal Never Give Up,2,Edward Gaming,1,3,WEEK1,14.1,2024-01-22,https://gol.gg/game/stats/53781/page-summary/
LPL Spring 2024,53778,BLG vs Top Esports,Bilibili Gaming,2,Top Esports,1,3,WEEK1,14.1,2024-01-22,https://gol.gg/game/stats/53778/page-summary/
LEC Spring Season 2024,57447,Rogue vs SK Gaming,Rogue,0,SK Gaming,1,1,TIEBREAKERS,14.5,2024-03-25,https://gol.gg/game/stats/57447/page-game/
LEC Spring Season 2024,57280,KC vs Team BDS,Karmine Corp,0,Team BDS,1,1,WEEK3,14.5,2024-03-25,https://gol.gg/game/stats/57280/page-game/
LEC Spring Season 2024,57279,G2 Esports vs VIT,G2 Esports,0,Team Vitality,1,1,WEEK3,14.5,2024-03-25,https://gol.gg/game/stats/57279/page-game/
LEC Spring Season 2024,57278,Fnatic vs MDK,Fnatic,0,MAD Lions KOI,1,1,WEEK3,14.5,2024-03-25,https://gol.gg/game/stats/57278/page-game/
LEC Spring Season 2024,57277,Rogue vs SK Gaming,Rogue,1,SK Gaming,0,1,WEEK3,14.5,2024-03-25,https://gol.gg/game/stats/57277/page-game/
LEC Spring Season 2024,57276,TH vs GIANTX,Team Heretics,0,GIANTX,1,1,WEEK3,14.5,2024-03-25,https://gol.gg/game/stats/57276/page-game/
LEC Spring Season 2024,57275,KC vs TH,Karmine Corp,0,Team Heretics,1,1,WEEK3,14.5,2024-03-23,https://gol.gg/game/stats/57275/page-game/
LEC Spring Season 2024,57274,Rogue vs G2 Esports,Rogue,1,G2 Esports,0,1,WEEK3,14.5,2024-03-23,https://gol.gg/game/stats/57274/page-game/
LEC Spring Season 2024,57273,Team BDS vs MDK,Team BDS,0,MAD Lions KOI,1,1,WEEK3,14.5,2024-03-23,https://gol.gg/game/stats/57273/page-game/
LEC Spring Season 2024,57272,VIT vs GIANTX,Team Vitality,0,GIANTX,1,1,WEEK3,14.5,2024-03-23,https://gol.gg/game/stats/57272/page-game/
LEC Spring Season 2024,57271,SK Gaming vs Fnatic,SK Gaming,0,Fnatic,1,1,WEEK3,14.5,2024-03-23,https://gol.gg/game/stats/57271/page-game/
LEC Spring Season 2024,57270,VIT vs KC,Team Vitality,1,Karmine Corp,0,1,WEEK3,14.5,2024-03-22,https://gol.gg/game/stats/57270/page-game/
LEC Spring Season 2024,57269,MDK vs TH,MAD Lions KOI,0,Team Heretics,1,1,WEEK3,14.5,2024-03-22,https://gol.gg/game/stats/57269/page-game/
LEC Spring Season 2024,57268,G2 Esports vs SK Gaming,G2 Esports,1,SK Gaming,0,1,WEEK3,14.5,2024-03-22,https://gol.gg/game/stats/57268/page-game/
LEC Spring Season 2024,57267,Team BDS vs Fnatic,Team BDS,1,Fnatic,0,1,WEEK3,14.5,2024-03-22,https://gol.gg/game/stats/57267/page-game/
LEC Spring Season 2024,57266,GIANTX vs Rogue,GIANTX,1,Rogue,0,1,WEEK3,14.5,2024-03-22,https://gol.gg/game/stats/57266/page-game/
LEC Spring Season 2024,56858,SK Gaming vs KC,SK Gaming,1,Karmine Corp,0,1,WEEK2,14.5,2024-03-18,https://gol.gg/game/stats/56858/page-game/
LEC Spring Season 2024,56857,Rogue vs MDK,Rogue,0,MAD Lions KOI,1,1,WEEK2,14.5,2024-03-18,https://gol.gg/game/stats/56857/page-game/
LEC Spring Season 2024,56856,G2 Esports vs GIANTX,G2 Esports,1,GIANTX,0,1,WEEK2,14.5,2024-03-18,https://gol.gg/game/stats/56856/page-game/
LEC Spring Season 2024,56855,VIT vs Fnatic,Team Vitality,0,Fnatic,1,1,WEEK2,14.5,2024-03-18,https://gol.gg/game/stats/56855/page-game/
LEC Spring Season 2024,56854,Team BDS vs TH,Team BDS,0,Team Heretics,1,1,WEEK2,14.5,2024-03-18,https://gol.gg/game/stats/56854/page-game/
LEC Spring Season 2024,56853,Fnatic vs G2 Esports,Fnatic,1,G2 Esports,0,1,WEEK2,14.5,2024-03-17,https://gol.gg/game/stats/56853/page-game/
LEC Spring Season 2024,56852,TH vs SK Gaming,Team Heretics,1,SK Gaming,0,1,WEEK2,14.5,2024-03-17,https://gol.gg/game/stats/56852/page-game/
LEC Spring Season 2024,56851,MDK vs KC,MAD Lions KOI,0,Karmine Corp,1,1,WEEK2,14.5,2024-03-17,https://gol.gg/game/stats/56851/page-game/
LEC Spring Season 2024,56850,Rogue vs VIT,Rogue,0,Team Vitality,1,1,WEEK2,14.5,2024-03-17,https://gol.gg/game/stats/56850/page-game/
LEC Spring Season 2024,56849,GIANTX vs Team BDS,GIANTX,0,Team BDS,1,1,WEEK2,14.5,2024-03-17,https://gol.gg/game/stats/56849/page-game/
LEC Spring Season 2024,56848,KC vs Rogue,Karmine Corp,0,Rogue,1,1,WEEK2,14.5,2024-03-16,https://gol.gg/game/stats/56848/page-game/
LEC Spring Season 2024,56847,MDK vs VIT,MAD Lions KOI,0,Team Vitality,1,1,WEEK2,14.5,2024-03-16,https://gol.gg/game/stats/56847/page-game/
LEC Spring Season 2024,56846,G2 Esports vs TH,G2 Esports,1,Team Heretics,0,1,WEEK2,14.5,2024-03-16,https://gol.gg/game/stats/56846/page-game/
LEC Spring Season 2024,56845,GIANTX vs Fnatic,GIANTX,0,Fnatic,1,1,WEEK2,14.5,2024-03-16,https://gol.gg/game/stats/56845/page-game/
LEC Spring Season 2024,56844,SK Gaming vs Team BDS,SK Gaming,0,Team BDS,1,1,WEEK2,14.5,2024-03-16,https://gol.gg/game/stats/56844/page-game/
LEC Spring Season 2024,56167,G2 Esports vs KC,G2 Esports,1,Karmine Corp,0,1,WEEK1,14.5,2024-03-11,https://gol.gg/game/stats/56167/page-game/
LEC Spring Season 2024,56166,TH vs Fnatic,Team Heretics,1,Fnatic,0,1,WEEK1,14.5,2024-03-11,https://gol.gg/game/stats/56166/page-game/
LEC Spring Season 2024,56165,GIANTX vs MDK,GIANTX,1,MAD Lions KOI,0,1,WEEK1,14.5,2024-03-11,https://gol.gg/game/stats/56165/page-game/
LEC Spring Season 2024,56164,SK Gaming vs VIT,SK Gaming,1,Team Vitality,0,1,WEEK1,14.5,2024-03-11,https://gol.gg/game/stats/56164/page-game/
LEC Spring Season 2024,56163,Rogue vs Team BDS,Rogue,0,Team BDS,1,1,WEEK1,14.5,2024-03-11,https://gol.gg/game/stats/56163/page-game/
LEC Spring Season 2024,56162,MDK vs G2 Esports,MAD Lions KOI,0,G2 Esports,1,1,WEEK1,14.5,2024-03-10,https://gol.gg/game/stats/56162/page-game/
LEC Spring Season 2024,56161,GIANTX vs SK Gaming,GIANTX,0,SK Gaming,1,1,WEEK1,14.5,2024-03-10,https://gol.gg/game/stats/56161/page-game/
LEC Spring Season 2024,56160,Fnatic vs KC,Fnatic,1,Karmine Corp,0,1,WEEK1,14.5,2024-03-10,https://gol.gg/game/stats/56160/page-game/
LEC Spring Season 2024,56159,TH vs Rogue,Team Heretics,1,Rogue,0,1,WEEK1,14.5,2024-03-10,https://gol.gg/game/stats/56159/page-game/
LEC Spring Season 2024,56158,VIT vs Team BDS,Team Vitality,1,Team BDS,0,1,WEEK1,14.5,2024-03-10,https://gol.gg/game/stats/56158/page-game/
LEC Spring Season 2024,56157,MDK vs SK Gaming,MAD Lions KOI,1,SK Gaming,0,1,WEEK1,14.5,2024-03-09,https://gol.gg/game/stats/56157/page-game/
LEC Spring Season 2024,56156,KC vs GIANTX,Karmine Corp,1,GIANTX,0,1,WEEK1,14.5,2024-03-09,https://gol.gg/game/stats/56156/page-game/
LEC Spring Season 2024,56155,Team BDS vs G2 Esports,Team BDS,0,G2 Esports,1,1,WEEK1,14.5,2024-03-09,https://gol.gg/game/stats/56155/page-game/
LEC Spring Season 2024,56154,Fnatic vs Rogue,Fnatic,1,Rogue,0,1,WEEK1,14.5,2024-03-09,https://gol.gg/game/stats/56154/page-game/
LEC Spring Season 2024,56153,VIT vs TH,Team Vitality,1,Team Heretics,0,1,WEEK1,14.5,2024-03-09,https://gol.gg/game/stats/56153/page-game/
LEC Spring Playoffs 2024,57862,G2 Esports vs Fnatic,G2 Esports,3,Fnatic,1,4,FINALS,14.6,2024-04-14,https://gol.gg/game/stats/57862/page-summary/
LEC Spring Playoffs 2024,57814,Team BDS vs Fnatic,Team BDS,2,Fnatic,3,5,ROUND4,14.6,2024-04-13,https://gol.gg/game/stats/57814/page-summary/
LEC Spring Playoffs 2024,57789,Fnatic vs VIT,Fnatic,3,Team Vitality,1,4,ROUND3,14.6,2024-04-08,https://gol.gg/game/stats/57789/page-summary/
LEC Spring Playoffs 2024,57673,G2 Esports vs Team BDS,G2 Esports,3,Team BDS,1,4,ROUND4,14.6,2024-04-07,https://gol.gg/game/stats/57673/page-summary/
LEC Spring Playoffs 2024,57786,VIT vs MDK,Team Vitality,2,MAD Lions KOI,0,2,ROUND2,14.6,2024-04-06,https://gol.gg/game/stats/57786/page-summary/
LEC Spring Playoffs 2024,57783,Fnatic vs TH,Fnatic,2,Team Heretics,1,3,ROUND2,14.6,2024-04-06,https://gol.gg/game/stats/57783/page-summary/
LEC Spring Playoffs 2024,57639,GIANTX vs MDK,GIANTX,1,MAD Lions KOI,2,3,ROUND1,14.6,2024-04-02,https://gol.gg/game/stats/57639/page-summary/
LEC Spring Playoffs 2024,57636,SK Gaming vs TH,Team Heretics,2,SK Gaming,1,3,ROUND1,14.6,2024-04-02,https://gol.gg/game/stats/57636/page-summary/
LEC Spring Playoffs 2024,57660,Fnatic vs G2 Esports,Fnatic,0,G2 Esports,2,2,ROUND2,14.6,2024-04-01,https://gol.gg/game/stats/57660/page-summary/
LEC Spring Playoffs 2024,57657,VIT vs Team BDS,Team Vitality,1,Team BDS,2,3,ROUND2,14.6,2024-04-01,https://gol.gg/game/stats/57657/page-summary/
LEC Spring Playoffs 2024,57457,G2 Esports vs MDK,G2 Esports,2,MAD Lions KOI,0,2,ROUND1,14.6,2024-03-31,https://gol.gg/game/stats/57457/page-summary/
LEC Spring Playoffs 2024,57454,TH vs Team BDS,Team Heretics,0,Team BDS,2,2,ROUND1,14.6,2024-03-31,https://gol.gg/game/stats/57454/page-summary/
LEC Spring Playoffs 2024,57451,Fnatic vs GIANTX,Fnatic,2,GIANTX,0,2,ROUND1,14.6,2024-03-30,https://gol.gg/game/stats/57451/page-summary/
LEC Spring Playoffs 2024,57448,VIT vs SK Gaming,Team Vitality,2,SK Gaming,1,3,ROUND1,14.6,2024-03-30,https://gol.gg/game/stats/57448/page-summary/
LPL Spring Playoffs 2024,57867,BLG vs Top Esports,Bilibili Gaming,3,Top Esports,1,4,FINALS,14.6,2024-04-20,https://gol.gg/game/stats/57867/page-summary/
LPL Spring Playoffs 2024,57844,Top Esports vs JD Gaming,Top Esports,3,JD Gaming,1,4,SEMIFINALS,14.6,2024-04-14,https://gol.gg/game/stats/57844/page-summary/
LPL Spring Playoffs 2024,57804,BLG vs Top Esports,Bilibili Gaming,3,Top Esports,2,5,SEMIFINALS,14.6,2024-04-11,https://gol.gg/game/stats/57804/page-summary/
LPL Spring Playoffs 2024,57799,NIP vs JD Gaming,JD Gaming,3,Ninjas in Pyjamas,2,5,ROUND4,14.6,2024-04-10,https://gol.gg/game/stats/57799/page-summary/
LPL Spring Playoffs 2024,57763,Top Esports vs JD Gaming,Top Esports,3,JD Gaming,0,3,ROUND4,14.6,2024-04-07,https://gol.gg/game/stats/57763/page-summary/
LPL Spring Playoffs 2024,57758,BLG vs NIP,Bilibili Gaming,3,Ninjas in Pyjamas,1,4,ROUND4,14.6,2024-04-06,https://gol.gg/game/stats/57758/page-summary/
LPL Spring Playoffs 2024,57708,JD Gaming vs WBG,Weibo Gaming,0,JD Gaming,3,3,ROUND3,14.6,2024-04-05,https://gol.gg/game/stats/57708/page-summary/
LPL Spring Playoffs 2024,57703,FPX vs NIP,Ninjas in Pyjamas,3,Funplus Phoenix,1,4,ROUND3,14.6,2024-04-04,https://gol.gg/game/stats/57703/page-summary/
LPL Spring Playoffs 2024,57663,LNG Esports vs WBG,LNG Esports,2,Weibo Gaming,3,5,ROUND2,14.6,2024-04-03,https://gol.gg/game/stats/57663/page-summary/
LPL Spring Playoffs 2024,57631,NIP vs Team WE,Ninjas in Pyjamas,3,Team WE,2,5,ROUND2,14.6,2024-04-02,https://gol.gg/game/stats/57631/page-summary/
LPL Spring Playoffs 2024,57520,WBG vs IG,Weibo Gaming,3,Invictus Gaming,2,5,ROUND1,14.6,2024-04-01,https://gol.gg/game/stats/57520/page-summary/
LPL Spring Playoffs 2024,57515,OMG vs Team WE,OMG,1,Team WE,3,4,ROUND1,14.6,2024-03-31,https://gol.gg/game/stats/57515/page-summary/
LCS Spring 2024,56818,NRG vs Dignitas,NRG,0,Dignitas,1,1,TIEBREAKERS,14.5,2024-03-10,https://gol.gg/game/stats/56818/page-game/
LCS Spring 2024,56463,FlyQuest vs Dignitas,FlyQuest,1,Dignitas,0,1,WEEK6,14.5,2024-03-10,https://gol.gg/game/stats/56463/page-game/
LCS Spring 2024,56462,Cloud9 vs SR,Cloud9,1,Shopify Rebellion,0,1,WEEK6,14.5,2024-03-10,https://gol.gg/game/stats/56462/page-game/
LCS Spring 2024,56461,NRG vs 100 Thieves,NRG,0,100 Thieves,1,1,WEEK6,14.5,2024-03-10,https://gol.gg/game/stats/56461/page-game/
LCS Spring 2024,56460,Team Liquid vs Immortals,Immortals,0,Team Liquid,1,1,WEEK6,14.5,2024-03-10,https://gol.gg/game/stats/56460/page-game/
LCS Spring 2024,56459,100 Thieves vs SR,Shopify Rebellion,0,100 Thieves,1,1,WEEK6,14.5,2024-03-09,https://gol.gg/game/stats/56459/page-game/
LCS Spring 2024,56458,Team Liquid vs Dignitas,Team Liquid,0,Dignitas,1,1,WEEK6,14.5,2024-03-09,https://gol.gg/game/stats/56458/page-game/
LCS Spring 2024,56457,NRG vs FlyQuest,FlyQuest,1,NRG,0,1,WEEK6,14.5,2024-03-09,https://gol.gg/game/stats/56457/page-game/
LCS Spring 2024,56456,Immortals vs Cloud9,Immortals,1,Cloud9,0,1,WEEK6,14.5,2024-03-09,https://gol.gg/game/stats/56456/page-game/
LCS Spring 2024,56455,NRG vs SR,NRG,0,Shopify Rebellion,1,1,WEEK6,14.5,2024-03-08,https://gol.gg/game/stats/56455/page-game/
LCS Spring 2024,56454,Immortals vs 100 Thieves,100 Thieves,1,Immortals,0,1,WEEK6,14.5,2024-03-08,https://gol.gg/game/stats/56454/page-game/
LCS Spring 2024,56453,Team Liquid vs FlyQuest,Team Liquid,1,FlyQuest,0,1,WEEK6,14.5,2024-03-08,https://gol.gg/game/stats/56453/page-game/
LCS Spring 2024,56452,Dignitas vs Cloud9,Dignitas,0,Cloud9,1,1,WEEK6,14.5,2024-03-08,https://gol.gg/game/stats/56452/page-game/
LCS Spring 2024,55315,Dignitas vs SR,Dignitas,1,Shopify Rebellion,0,1,WEEK5,14.4,2024-03-03,https://gol.gg/game/stats/55315/page-game/
LCS Spring 2024,55314,Team Liquid vs Cloud9,Team Liquid,0,Cloud9,1,1,WEEK5,14.4,2024-03-03,https://gol.gg/game/stats/55314/page-game/
LCS Spring 2024,55313,NRG vs Immortals,Immortals,0,NRG,1,1,WEEK5,14.4,2024-03-03,https://gol.gg/game/stats/55313/page-game/
LCS Spring 2024,55312,FlyQuest vs 100 Thieves,FlyQuest,1,100 Thieves,0,1,WEEK5,14.4,2024-03-03,https://gol.gg/game/stats/55312/page-game/
LCS Spring 2024,55311,Immortals vs SR,Shopify Rebellion,1,Immortals,0,1,WEEK5,14.4,2024-03-02,https://gol.gg/game/stats/55311/page-game/
LCS Spring 2024,55310,Team Liquid vs NRG,NRG,1,Team Liquid,0,1,WEEK5,14.4,2024-03-02,https://gol.gg/game/stats/55310/page-game/
LCS Spring 2024,55309,Dignitas vs 100 Thieves,100 Thieves,1,Dignitas,0,1,WEEK5,14.4,2024-03-02,https://gol.gg/game/stats/55309/page-game/
LCS Spring 2024,55308,FlyQuest vs Cloud9,Cloud9,1,FlyQuest,0,1,WEEK5,14.4,2024-03-02,https://gol.gg/game/stats/55308/page-game/
LCS Spring 2024,55010,NRG vs Dignitas,Dignitas,1,NRG,0,1,WEEK4,14.3,2024-02-11,https://gol.gg/game/stats/55010/page-game/
LCS Spring 2024,55009,Cloud9 vs 100 Thieves,100 Thieves,1,Cloud9,0,1,WEEK4,14.3,2024-02-11,https://gol.gg/game/stats/55009/page-game/
LCS Spring 2024,55008,Immortals vs FlyQuest,FlyQuest,1,Immortals,0,1,WEEK4,14.3,2024-02-11,https://gol.gg/game/stats/55008/page-game/
LCS Spring 2024,55007,Team Liquid vs SR,Team Liquid,1,Shopify Rebellion,0,1,WEEK4,14.3,2024-02-11,https://gol.gg/game/stats/55007/page-game/
LCS Spring 2024,55006,Immortals vs Dignitas,Immortals,0,Dignitas,1,1,WEEK4,14.3,2024-02-10,https://gol.gg/game/stats/55006/page-game/
LCS Spring 2024,55005,NRG vs Cloud9,NRG,0,Cloud9,1,1,WEEK4,14.3,2024-02-10,https://gol.gg/game/stats/55005/page-game/
LCS Spring 2024,55004,Team Liquid vs 100 Thieves,100 Thieves,1,Team Liquid,0,1,WEEK4,14.3,2024-02-10,https://gol.gg/game/stats/55004/page-game/
LCS Spring 2024,55003,FlyQuest vs SR,Shopify Rebellion,1,FlyQuest,0,1,WEEK4,14.3,2024-02-10,https://gol.gg/game/stats/55003/page-game/
LCS Spring 2024,54692,NRG vs Immortals,NRG,0,Immortals,1,1,WEEK3,14.2,2024-02-04,https://gol.gg/game/stats/54692/page-game/
LCS Spring 2024,54691,100 Thieves vs SR,Shopify Rebellion,0,100 Thieves,1,1,WEEK3,14.2,2024-02-04,https://gol.gg/game/stats/54691/page-game/
LCS Spring 2024,54690,Team Liquid vs Cloud9,Team Liquid,1,Cloud9,0,1,WEEK3,14.2,2024-02-04,https://gol.gg/game/stats/54690/page-game/
LCS Spring 2024,54689,FlyQuest vs Dignitas,Dignitas,0,FlyQuest,1,1,WEEK3,14.2,2024-02-04,https://gol.gg/game/stats/54689/page-game/
LCS Spring 2024,54688,NRG vs SR,NRG,0,Shopify Rebellion,1,1,WEEK3,14.2,2024-02-03,https://gol.gg/game/stats/54688/page-game/
LCS Spring 2024,54687,Immortals vs 100 Thieves,Immortals,0,100 Thieves,1,1,WEEK3,14.2,2024-02-03,https://gol.gg/game/stats/54687/page-game/
LCS Spring 2024,54686,FlyQuest vs Cloud9,FlyQuest,1,Cloud9,0,1,WEEK3,14.2,2024-02-03,https://gol.gg/game/stats/54686/page-game/
LCS Spring 2024,54685,Team Liquid vs Dignitas,Dignitas,0,Team Liquid,1,1,WEEK3,14.2,2024-02-03,https://gol.gg/game/stats/54685/page-game/
LCS Spring 2024,54684,FlyQuest vs 100 Thieves,100 Thieves,0,FlyQuest,1,1,WEEK3,14.2,2024-02-02,https://gol.gg/game/stats/54684/page-game/
LCS Spring 2024,54683,Dignitas vs SR,Shopify Rebellion,0,Dignitas,1,1,WEEK3,14.2,2024-02-02,https://gol.gg/game/stats/54683/page-game/
LCS Spring 2024,54682,Team Liquid vs NRG,Team Liquid,0,NRG,1,1,WEEK3,14.2,2024-02-02,https://gol.gg/game/stats/54682/page-game/
LCS Spring 2024,54681,Immortals vs Cloud9,Cloud9,0,Immortals,1,1,WEEK3,14.2,2024-02-02,https://gol.gg/game/stats/54681/page-game/
LCS Spring 2024,54158,Team Liquid vs Immortals,Team Liquid,1,Immortals,0,1,WEEK2,14.2,2024-01-28,https://gol.gg/game/stats/54158/page-game/
LCS Spring 2024,54157,NRG vs FlyQuest,NRG,1,FlyQuest,0,1,WEEK2,14.2,2024-01-28,https://gol.gg/game/stats/54157/page-game/
LCS Spring 2024,54156,Cloud9 vs SR,Shopify Rebellion,1,Cloud9,0,1,WEEK2,14.2,2024-01-28,https://gol.gg/game/stats/54156/page-game/
LCS Spring 2024,54155,Dignitas vs 100 Thieves,Dignitas,0,100 Thieves,1,1,WEEK2,14.2,2024-01-28,https://gol.gg/game/stats/54155/page-game/
