game_id,time,side,player,action,champions,target_champion,target
44614,6:57,BLUE,,PLATE,[],,MID
44614,7:40,RED,,PLATE,[],,MID
44614,9:16,RED,Sertuss,KILL,"['Sylas', 'Sejuani', 'RenataGlasc']",Varus,Jackspektra
44614,9:21,RED,Markoon,KILL,"['Sejuani', 'Sylas', 'RenataGlasc']",Lulu,Mersa
44614,9:27,BLUE,Jankos,RIFT_HERALD,['Maokai'],,
44614,9:29,RED,,PLATE,[],,BOT
44614,9:31,BLUE,,PLATE,[],,TOP
44614,9:38,RED,,PLATE,[],,BOT
44614,9:55,RED,Markoon,DRAKE,['Sejuani'],,
44614,9:57,RED,Irrelevant,KILL,['Camille'],Maokai,Jankos
44614,9:58,BLUE,Ruby,KILL,"['Azir', 'KSante', 'Maokai']",Camille,Irrelevant
44614,10:16,BLUE,,PLATE,[],,TOP
44614,10:21,RED,,PLATE,[],,MID
44614,10:28,BLUE,,PLATE,[],,TOP
44614,11:40,RED,3XA,KILL,"['Zeri', 'Sejuani', 'Sylas', 'RenataGlasc']",Maokai,Jankos
44614,11:47,RED,3XA,KILL,"['Zeri', 'Sejuani', 'Sylas', 'RenataGlasc']",Azir,Ruby
44614,12:10,RED,,PLATE,[],,MID
44614,12:26,BLUE,,PLATE,[],,BOT
44614,12:43,BLUE,,PLATE,[],,MID
44614,12:43,BLUE,,PLATE,[],,MID
44614,13:37,BLUE,,PLATE,[],,TOP
44614,13:37,BLUE,,TOWER,[],,T1 TOP
44614,13:45,RED,Irrelevant,KILL,"['Camille', 'Sejuani', 'Zeri', 'RenataGlasc']",Varus,Jackspektra
44614,14:19,RED,Doss,KILL,"['RenataGlasc', 'Camille', 'Sylas']",Azir,Ruby
44614,15:34,RED,Markoon,CLOUD_DRAKE,['Sejuani'],,
44614,16:25,BLUE,Jankos,KILL,"['Maokai', 'KSante', 'Azir', 'Varus', 'Lulu']",RenataGlasc,Doss
44614,16:41,BLUE,Jankos,KILL,"['Maokai', 'KSante', 'Varus', 'Lulu']",Sylas,Sertuss
44614,16:54,BLUE,Evi,TOWER,['KSante'],,T1 MID
44614,17:13,BLUE,Jankos,RIFT_HERALD,['Maokai'],,
44614,17:19,RED,,TOWER,[],,T1 BOT
44614,21:06,BLUE,Jankos,HEXTECH_DRAKE,['Maokai'],,
44614,21:14,BLUE,,TOWER,[],,T2 MID
44614,21:44,RED,Doss,KILL,"['RenataGlasc', 'Sejuani', 'Sylas', 'Zeri']",Azir,Ruby
44614,21:49,BLUE,Jankos,BARON,['Maokai'],,
44614,21:57,RED,3XA,KILL,"['Zeri', 'Camille', 'Sejuani']",Maokai,Jankos
44614,22:06,BLUE,Evi,KILL,['KSante'],Sejuani,Markoon
44614,22:18,RED,3XA,TOWER,['Zeri'],,T1 TOP
44614,22:35,RED,Irrelevant,KILL,['Camille'],KSante,Evi
44614,23:02,BLUE,Jackspektra,TOWER,['Varus'],,T1 BOT
44614,23:40,RED,3XA,TOWER,['Zeri'],,T1 MID
44614,24:28,RED,3XA,KILL,"['Zeri', 'Sejuani', 'Sylas', 'RenataGlasc']",Azir,Ruby
44614,24:34,BLUE,Evi,KILL,"['KSante', 'Maokai', 'Azir', 'Varus', 'Lulu']",Camille,Irrelevant
44614,24:36,RED,3XA,KILL,"['Zeri', 'Camille', 'Sylas', 'RenataGlasc']",Maokai,Jankos
44614,24:38,RED,Sertuss,KILL,"['Sylas', 'Zeri', 'RenataGlasc']",Varus,Jackspektra
44614,26:26,BLUE,Jankos,HEXTECH_DRAKE,['Maokai'],,
44614,26:34,RED,Irrelevant,KILL,"['Camille', 'Sejuani', 'Sylas', 'Zeri', 'RenataGlasc']",Varus,Jackspektra
44614,26:35,BLUE,Ruby,KILL,"['Azir', 'KSante', 'Maokai', 'Varus', 'Lulu']",RenataGlasc,Doss
44614,26:38,RED,3XA,KILL,"['Zeri', 'Camille', 'Sejuani', 'Sylas', 'RenataGlasc']",KSante,Evi
44614,26:40,RED,Irrelevant,KILL,"['Camille', 'Sylas', 'Zeri', 'RenataGlasc']",Azir,Ruby
44614,27:13,RED,,TOWER,[],,T2 BOT
44614,27:15,RED,,TOWER,[],,T2 TOP
44614,27:24,RED,Irrelevant,KILL,['Camille'],Lulu,Mersa
44614,28:05,RED,Markoon,BARON,['Sejuani'],,
44614,28:12,BLUE,Jankos,KILL,"['Maokai', 'KSante', 'Azir', 'Varus']",Camille,Irrelevant
44614,28:21,BLUE,Ruby,KILL,"['Azir', 'KSante', 'Maokai', 'Varus']",Zeri,3XA
44614,28:48,BLUE,Jackspektra,KILL,"['Varus', 'KSante', 'Maokai', 'Azir', 'Lulu']",RenataGlasc,Doss
44614,28:53,BLUE,Jankos,TOWER,['Maokai'],,T3 MID
44614,28:57,BLUE,Mersa,INHIBITOR,['Lulu'],,INHIB MID
44614,29:23,BLUE,Evi,KILL,"['KSante', 'Maokai', 'Azir', 'Varus', 'Lulu']",Sejuani,Markoon
44614,30:49,RED,Sertuss,TOWER,['Sylas'],,T2 MID
44614,30:53,BLUE,Ruby,TOWER,['Azir'],,T2 BOT
44614,30:58,RED,Sertuss,TOWER,['Sylas'],,T3 MID
44614,31:03,RED,,INHIBITOR,[],,INHIB MID
44614,31:18,RED,Sertuss,KILL,"['Sylas', 'Camille', 'Sejuani', 'Zeri', 'RenataGlasc']",KSante,Evi
44614,31:19,RED,Markoon,KILL,"['Sejuani', 'Camille', 'Sylas', 'Zeri', 'RenataGlasc']",Azir,Ruby
44614,31:52,RED,Irrelevant,KILL,"['Camille', 'Sejuani', 'Sylas', 'Zeri', 'RenataGlasc']",Maokai,Jankos
44614,31:55,RED,Irrelevant,TOWER,['Camille'],,T1 TOP NEXUS
44614,31:59,RED,Doss,KILL,"['RenataGlasc', 'Camille', 'Sejuani', 'Sylas', 'Zeri']",Varus,Jackspektra
44614,32:00,RED,Doss,TOWER,['RenataGlasc'],,T2 BOT NEXUS
44614,32:08,RED,,NEXUS,[],,
44613,4:37,RED,Hans Sama,KILL,"['Draven', 'Viego', 'Nautilus']",Sejuani,Razork
44613,4:41,RED,Yike,KILL,"['Viego', 'Draven', 'Nautilus']",Yuumi,Rhuckz
44613,4:46,RED,Hans Sama,KILL,"['Draven', 'Viego', 'Nautilus']",Zeri,Rekkles
44613,6:24,BLUE,Razork,KILL,"['Sejuani', 'Azir']",Viego,Yike
44613,6:32,RED,Hans Sama,KILL,"['Draven', 'Viego', 'Nautilus']",Sejuani,Razork
44613,7:51,RED,,PLATE,[],,BOT
44613,8:22,RED,Yike,RIFT_HERALD,['Viego'],,
44613,9:20,RED,Yike,KILL,['Viego'],Azir,Humanoid
44613,9:26,RED,,PLATE,[],,BOT
44613,10:56,RED,,PLATE,[],,BOT
44613,11:06,RED,,PLATE,[],,BOT
44613,11:07,RED,,PLATE,[],,BOT
44613,11:07,RED,Hans Sama,TOWER,['Draven'],,T1 BOT
44613,11:16,BLUE,,PLATE,[],,MID
44613,11:17,BLUE,Humanoid,KILL,"['Azir', 'Sejuani']",Akali,Caps
44613,11:29,RED,Yike,KILL,"['Viego', 'Jax', 'Nautilus']",Azir,Humanoid
44613,11:31,RED,Hans Sama,KILL,"['Draven', 'Nautilus']",Yuumi,Rhuckz
44613,11:43,RED,,PLATE,[],,MID
44613,11:49,RED,,PLATE,[],,MID
44613,11:51,RED,Yike,KILL,['Viego'],Sejuani,Razork
44613,11:58,RED,,PLATE,[],,MID
44613,13:06,RED,Yike,HEXTECH_DRAKE,['Viego'],,
44613,14:58,RED,Yike,RIFT_HERALD,['Viego'],,
44613,15:22,RED,Yike,KILL,"['Viego', 'Jax', 'Draven', 'Nautilus']",Sejuani,Razork
44613,15:26,RED,Yike,KILL,"['Viego', 'Jax', 'Draven', 'Nautilus']",KSante,Wunder
44613,15:33,RED,Yike,TOWER,['Viego'],,T1 TOP
44613,15:48,RED,,TOWER,[],,T2 TOP
44613,16:44,RED,,TOWER,[],,T1 MID
44613,17:00,RED,Brokenblade,TOWER,['Jax'],,T2 BOT
44613,17:11,RED,Hans Sama,TOWER,['Draven'],,T2 MID
44613,18:32,RED,Yike,OCEAN_DRAKE,['Viego'],,
44613,19:06,BLUE,Rekkles,KILL,"['Zeri', 'KSante', 'Sejuani', 'Azir', 'Yuumi']",Jax,Brokenblade
44613,19:28,BLUE,Rekkles,KILL,"['Zeri', 'KSante', 'Sejuani', 'Azir', 'Yuumi']",Draven,Hans Sama
44613,20:52,RED,Brokenblade,BARON,['Jax'],,
44613,21:00,RED,Brokenblade,KILL,"['Jax', 'Viego', 'Akali', 'Draven', 'Nautilus']",KSante,Wunder
44613,21:02,RED,Yike,KILL,"['Viego', 'Akali', 'Draven', 'Nautilus']",Sejuani,Razork
44613,21:05,RED,Hans Sama,KILL,"['Draven', 'Viego', 'Akali', 'Nautilus']",Zeri,Rekkles
44613,21:07,RED,Yike,KILL,"['Viego', 'Jax', 'Akali', 'Draven', 'Nautilus']",Yuumi,Rhuckz
44613,21:27,RED,Caps,KILL,"['Akali', 'Draven', 'Nautilus']",Azir,Humanoid
44613,21:34,RED,Yike,TOWER,['Viego'],,T3 TOP
44613,21:38,RED,,INHIBITOR,[],,INHIB TOP
44613,21:43,RED,Brokenblade,TOWER,['Jax'],,T3 MID
44613,21:47,RED,Hans Sama,INHIBITOR,['Draven'],,INHIB MID
44613,22:58,RED,Hans Sama,TOWER,['Draven'],,T3 BOT
44613,23:10,RED,Brokenblade,KILL,"['Jax', 'Viego', 'Akali', 'Draven', 'Nautilus']",KSante,Wunder
44613,23:21,RED,Hans Sama,KILL,"['Draven', 'Jax', 'Nautilus']",Azir,Humanoid
44613,23:28,RED,Hans Sama,KILL,"['Draven', 'Jax', 'Viego', 'Akali', 'Nautilus']",Sejuani,Razork
44613,23:34,RED,,INHIBITOR,[],,INHIB BOT
44613,23:38,RED,Caps,TOWER,['Akali'],,T1 TOP NEXUS
44613,23:40,RED,Brokenblade,TOWER,['Jax'],,T2 BOT NEXUS
44613,23:48,BLUE,Rekkles,KILL,"['Zeri', 'Yuumi']",Jax,Brokenblade
44613,23:49,RED,Caps,KILL,"['Akali', 'Jax', 'Viego', 'Draven']",Zeri,Rekkles
44613,23:50,BLUE,Rhuckz,KILL,"['Yuumi', 'Zeri']",Akali,Caps
44613,23:55,RED,,NEXUS,[],,
44612,3:42,RED,Trymbi,KILL,"['Soraka', 'Kalista']",Lucian,Patrik
44612,3:53,RED,Trymbi,KILL,"['Soraka', 'Kalista']",Nami,Targamas
44612,6:57,RED,,PLATE,[],,BOT
44612,8:01,BLUE,,PLATE,[],,TOP
44612,8:43,BLUE,Xerxe,RIFT_HERALD,['Vi'],,
44612,8:53,RED,Malrang,HEXTECH_DRAKE,['Maokai'],,
44612,9:19,RED,,PLATE,[],,BOT
44612,9:29,RED,,PLATE,[],,BOT
44612,9:35,BLUE,,PLATE,[],,TOP
44612,9:58,RED,,PLATE,[],,MID
44612,12:13,BLUE,,PLATE,[],,MID
44612,12:21,RED,,PLATE,[],,TOP
44612,12:22,BLUE,,PLATE,[],,MID
44612,13:25,BLUE,,PLATE,[],,BOT
44612,13:55,RED,,PLATE,[],,TOP
44612,14:09,BLUE,Xerxe,CHEMTECH_DRAKE,['Vi'],,
44612,15:36,BLUE,Odoamne,TOWER,['Renekton'],,T1 BOT
44612,16:21,RED,Larssen,TOWER,['Kassadin'],,T1 TOP
44612,16:57,RED,Malrang,RIFT_HERALD,['Maokai'],,
44612,17:10,RED,Comp,KILL,"['Kalista', 'Aatrox', 'Maokai', 'Kassadin', 'Soraka']",Ahri,Vetheo
44612,17:54,BLUE,Odoamne,KILL,"['Renekton', 'Vi']",Kassadin,Larssen
44612,18:01,BLUE,Odoamne,KILL,"['Renekton', 'Vi']",Aatrox,Szygenda
44612,18:08,BLUE,Patrik,TOWER,['Lucian'],,T1 MID
44612,19:25,BLUE,Patrik,KILL,"['Lucian', 'Vi', 'Ahri', 'Nami']",Maokai,Malrang
44612,19:58,BLUE,,TOWER,[],,T1 TOP
44612,20:22,BLUE,Xerxe,CLOUD_DRAKE,['Vi'],,
44612,25:27,BLUE,Vetheo,TOWER,['Ahri'],,T2 BOT
44612,25:55,RED,Comp,KILL,"['Kalista', 'Aatrox', 'Maokai', 'Kassadin', 'Soraka']",Renekton,Odoamne
44612,25:56,BLUE,Odoamne,KILL,"['Renekton', 'Vi', 'Ahri', 'Lucian', 'Nami']",Maokai,Malrang
44612,25:56,RED,Larssen,KILL,"['Kassadin', 'Aatrox', 'Maokai', 'Kalista', 'Soraka']",Vi,Xerxe
44612,26:05,RED,Larssen,KILL,"['Kassadin', 'Maokai', 'Soraka']",Lucian,Patrik
44612,26:11,RED,Szygenda,KILL,"['Aatrox', 'Kassadin', 'Kalista', 'Soraka']",Ahri,Vetheo
44612,26:13,RED,Comp,KILL,"['Kalista', 'Aatrox', 'Soraka']",Nami,Targamas
44612,26:15,BLUE,Vetheo,KILL,"['Ahri', 'Nami']",Soraka,Trymbi
44612,26:43,RED,Comp,BARON,['Kalista'],,
44612,27:26,BLUE,Odoamne,KILL,"['Renekton', 'Vi', 'Ahri', 'Lucian', 'Nami']",Maokai,Malrang
44612,27:31,RED,Larssen,KILL,"['Kassadin', 'Aatrox', 'Soraka']",Lucian,Patrik
44612,27:39,RED,Trymbi,KILL,"['Soraka', 'Maokai', 'Kassadin', 'Kalista']",Renekton,Odoamne
44612,27:47,RED,Larssen,KILL,"['Kassadin', 'Maokai', 'Kalista', 'Soraka']",Ahri,Vetheo
44612,27:55,RED,Trymbi,TOWER,['Soraka'],,T1 BOT
44612,28:20,RED,Comp,TOWER,['Kalista'],,T2 BOT
44612,28:31,RED,Larssen,TOWER,['Kassadin'],,T1 MID
44612,30:41,RED,Malrang,CLOUD_DRAKE,['Maokai'],,
44612,32:56,BLUE,Vetheo,BARON,['Ahri'],,
44612,33:01,RED,Comp,KILL,"['Kalista', 'Maokai', 'Kassadin', 'Soraka']",Ahri,Vetheo
44612,33:09,RED,Larssen,KILL,"['Kassadin', 'Aatrox', 'Maokai', 'Kalista', 'Soraka']",Vi,Xerxe
44612,35:17,BLUE,Vetheo,KILL,"['Ahri', 'Vi', 'Lucian', 'Nami']",Soraka,Trymbi
44612,35:19,RED,Larssen,KILL,"['Kassadin', 'Aatrox', 'Soraka']",Renekton,Odoamne
44612,35:19,BLUE,Patrik,KILL,"['Lucian', 'Vi', 'Ahri', 'Nami']",Kalista,Comp
44612,35:30,BLUE,Patrik,KILL,"['Lucian', 'Vi', 'Ahri', 'Nami']",Maokai,Malrang
44612,35:38,BLUE,Patrik,KILL,"['Lucian', 'Vi', 'Ahri', 'Nami']",Kassadin,Larssen
44612,35:43,RED,Szygenda,KILL,['Aatrox'],Lucian,Patrik
44612,35:46,BLUE,Vetheo,KILL,"['Ahri', 'Lucian', 'Nami']",Aatrox,Szygenda
44612,36:46,RED,Malrang,CLOUD_DRAKE,['Maokai'],,
44612,36:49,RED,Comp,KILL,"['Kalista', 'Maokai', 'Soraka']",Renekton,Odoamne
44612,36:51,BLUE,,TOWER,[],,T2 MID
44612,39:22,BLUE,Patrik,KILL,"['Lucian', 'Ahri', 'Nami']",Soraka,Trymbi
44612,39:23,RED,Comp,KILL,"['Kalista', 'Aatrox', 'Maokai', 'Kassadin', 'Soraka']",Vi,Xerxe
44612,39:29,RED,Comp,KILL,"['Kalista', 'Aatrox', 'Maokai', 'Kassadin', 'Soraka']",Renekton,Odoamne
44612,39:33,RED,Szygenda,KILL,"['Aatrox', 'Maokai', 'Kassadin', 'Soraka']",Lucian,Patrik
44612,39:34,RED,Larssen,KILL,"['Kassadin', 'Aatrox', 'Maokai', 'Kalista', 'Soraka']",Nami,Targamas
44612,39:48,RED,Larssen,TOWER,['Kassadin'],,T2 MID
44612,40:03,RED,Larssen,KILL,"['Kassadin', 'Aatrox', 'Maokai']",Ahri,Vetheo
44612,40:04,RED,Szygenda,TOWER,['Aatrox'],,T3 MID
44612,40:08,RED,Larssen,INHIBITOR,['Kassadin'],,INHIB MID
44612,40:17,RED,Szygenda,TOWER,['Aatrox'],,T1 TOP NEXUS
44612,40:18,RED,,TOWER,[],,T2 BOT NEXUS
44612,40:26,RED,,NEXUS,[],,
44611,3:56,BLUE,Bo,KILL,"['Sejuani', 'Azir']",Kassadin,Ruby
44611,4:03,RED,Jankos,KILL,['Wukong'],Azir,Perkz
44611,4:07,RED,Mersa,KILL,"['Nautilus', 'Wukong', 'Kassadin']",Sejuani,Bo
44611,6:16,RED,Jankos,CLOUD_DRAKE,['Wukong'],,
44611,8:51,BLUE,Bo,RIFT_HERALD,['Sejuani'],,
44611,8:53,RED,,PLATE,[],,BOT
44611,9:03,RED,,PLATE,[],,BOT
44611,9:30,RED,,PLATE,[],,TOP
44611,11:27,RED,Evi,KILL,['KSante'],Jax,Photon
44611,11:35,BLUE,Perkz,KILL,"['Azir', 'Sejuani', 'Zeri', 'Braum']",Nautilus,Mersa
44611,11:36,BLUE,Neon,KILL,"['Zeri', 'Sejuani', 'Azir', 'Braum']",Kalista,Jackspektra
44611,11:39,RED,Ruby,KILL,"['Kassadin', 'Wukong', 'Kalista', 'Nautilus']",Braum,Kaiser
44611,11:42,BLUE,Neon,KILL,"['Zeri', 'Sejuani', 'Azir', 'Braum']",Kassadin,Ruby
44611,11:50,RED,,PLATE,[],,TOP
44611,12:09,BLUE,Bo,HEXTECH_DRAKE,['Sejuani'],,
44611,12:20,BLUE,,PLATE,[],,MID
44611,12:22,BLUE,,PLATE,[],,BOT
44611,13:17,BLUE,,PLATE,[],,BOT
44611,13:17,BLUE,,PLATE,[],,BOT
44611,13:24,BLUE,,PLATE,[],,BOT
44611,14:49,BLUE,Neon,TOWER,['Zeri'],,T1 BOT
44611,15:59,BLUE,Perkz,RIFT_HERALD,['Azir'],,
44611,16:00,RED,Jackspektra,TOWER,['Kalista'],,T1 BOT
44611,16:18,BLUE,Bo,TOWER,['Sejuani'],,T1 TOP
44611,17:29,RED,Jackspektra,KILL,"['Kalista', 'KSante', 'Wukong', 'Kassadin', 'Nautilus']",Jax,Photon
44611,17:35,RED,Ruby,KILL,"['Kassadin', 'KSante', 'Wukong', 'Kalista', 'Nautilus']",Zeri,Neon
44611,17:35,BLUE,Perkz,KILL,"['Azir', 'Jax', 'Sejuani', 'Zeri', 'Braum']",KSante,Evi
44611,17:45,RED,Jackspektra,KILL,"['Kalista', 'Wukong', 'Kassadin', 'Nautilus']",Braum,Kaiser
44611,17:57,BLUE,Perkz,KILL,"['Azir', 'Sejuani']",Kalista,Jackspektra
44611,18:01,RED,Jankos,KILL,"['Wukong', 'Kassadin', 'Kalista']",Azir,Perkz
44611,18:05,RED,Ruby,KILL,"['Kassadin', 'Wukong', 'Kalista', 'Nautilus']",Sejuani,Bo
44611,19:13,RED,Mersa,CHEMTECH_DRAKE,['Nautilus'],,
44611,19:18,BLUE,Photon,KILL,"['Jax', 'Sejuani', 'Azir', 'Zeri', 'Braum']",Nautilus,Mersa
44611,19:24,BLUE,Neon,KILL,"['Zeri', 'Jax', 'Sejuani', 'Azir', 'Braum']",Kalista,Jackspektra
44611,19:29,BLUE,Bo,KILL,"['Sejuani', 'Jax', 'Azir', 'Zeri', 'Braum']",Wukong,Jankos
44611,19:31,BLUE,Neon,KILL,"['Zeri', 'Jax', 'Sejuani', 'Azir', 'Braum']",KSante,Evi
44611,19:56,BLUE,Perkz,TOWER,['Azir'],,T1 MID
44611,21:11,BLUE,Neon,KILL,"['Zeri', 'Sejuani', 'Azir', 'Braum']",Nautilus,Mersa
44611,21:16,RED,Jackspektra,KILL,"['Kalista', 'Wukong', 'Kassadin']",Zeri,Neon
44611,21:20,BLUE,Perkz,KILL,"['Azir', 'Jax', 'Sejuani', 'Zeri', 'Braum']",Kalista,Jackspektra
44611,21:32,BLUE,Photon,KILL,"['Jax', 'Braum']",Kassadin,Ruby
44611,21:37,BLUE,Perkz,KILL,"['Azir', 'Jax', 'Sejuani']",KSante,Evi
44611,22:20,BLUE,Perkz,KILL,"['Azir', 'Jax', 'Sejuani', 'Braum']",Wukong,Jankos
44611,22:22,BLUE,Bo,BARON,['Sejuani'],,
44611,23:18,BLUE,Photon,KILL,"['Jax', 'Sejuani', 'Zeri', 'Braum']",Kassadin,Ruby
44611,23:47,BLUE,,TOWER,[],,T2 MID
44611,23:56,BLUE,Neon,TOWER,['Zeri'],,T2 TOP
44611,24:00,BLUE,,TOWER,[],,T3 MID
44611,24:53,BLUE,Bo,CHEMTECH_DRAKE,['Sejuani'],,
44611,24:55,RED,Ruby,TOWER,['Kassadin'],,T1 TOP
44611,25:07,BLUE,Neon,KILL,"['Zeri', 'Jax', 'Sejuani', 'Braum']",KSante,Evi
44611,25:17,BLUE,Bo,TOWER,['Sejuani'],,T2 BOT
44611,25:28,BLUE,Bo,TOWER,['Sejuani'],,T3 BOT
44611,25:30,RED,,TOWER,[],,T2 TOP
44611,25:33,BLUE,Neon,INHIBITOR,['Zeri'],,INHIB BOT
44611,25:41,BLUE,,INHIBITOR,[],,INHIB MID
44611,27:26,BLUE,Neon,KILL,"['Zeri', 'Sejuani', 'Azir', 'Braum']",Wukong,Jankos
44611,27:30,BLUE,Perkz,KILL,"['Azir', 'Jax', 'Sejuani', 'Zeri', 'Braum']",Kassadin,Ruby
44611,27:31,RED,Evi,KILL,"['KSante', 'Kassadin', 'Kalista', 'Nautilus']",Jax,Photon
44611,27:33,BLUE,Perkz,KILL,"['Azir', 'Jax', 'Sejuani', 'Zeri', 'Braum']",Kalista,Jackspektra
44611,27:34,RED,Jackspektra,KILL,"['Kalista', 'KSante', 'Wukong', 'Kassadin', 'Nautilus']",Zeri,Neon
44611,27:38,BLUE,Perkz,KILL,"['Azir', 'Zeri', 'Braum']",Nautilus,Mersa
44611,27:50,BLUE,Kaiser,KILL,"['Braum', 'Sejuani']",KSante,Evi
44611,27:59,BLUE,,TOWER,[],,T1 TOP NEXUS
44611,28:03,BLUE,,TOWER,[],,T2 BOT NEXUS
44611,28:10,BLUE,,TOWER,[],,T3 TOP
44611,28:21,BLUE,,NEXUS,[],,
44610,4:29,BLUE,Finn,KILL,['KSante'],Fiora,Chasy
44610,6:40,RED,Nisqy,KILL,"['Akali', 'Fiora', 'Sejuani', 'Thresh']",Viego,113
44610,7:58,BLUE,,PLATE,[],,TOP
44610,8:22,BLUE,113,RIFT_HERALD,['Viego'],,
44610,8:37,RED,Nisqy,KILL,"['Akali', 'Sejuani']",Syndra,Dajor
44610,9:02,RED,,PLATE,[],,MID
44610,9:13,RED,Elyoya,OCEAN_DRAKE,['Sejuani'],,
44610,9:54,BLUE,,PLATE,[],,TOP
44610,10:50,BLUE,,PLATE,[],,TOP
44610,10:58,BLUE,,PLATE,[],,TOP
44610,11:20,RED,Nisqy,KILL,"['Akali', 'Sejuani', 'Thresh']",Syndra,Dajor
44610,12:57,BLUE,Finn,TOWER,['KSante'],,T1 TOP
44610,12:57,BLUE,,PLATE,[],,TOP
44610,13:10,RED,Elyoya,KILL,"['Sejuani', 'Akali']",Syndra,Dajor
44610,13:17,RED,,PLATE,[],,MID
44610,13:20,RED,,PLATE,[],,BOT
44610,14:50,RED,Elyoya,MOUNTAIN_DRAKE,['Sejuani'],,
44610,15:16,RED,Elyoya,RIFT_HERALD,['Sejuani'],,
44610,16:28,BLUE,Finn,KILL,"['KSante', 'Viego', 'Bard']",Fiora,Chasy
44610,16:58,RED,Elyoya,TOWER,['Sejuani'],,T1 MID
44610,19:56,RED,,TOWER,[],,T1 TOP
44610,20:09,RED,Carzzy,KILL,"['Varus', 'Fiora', 'Sejuani', 'Thresh']",KSante,Finn
44610,20:10,BLUE,113,KILL,"['Viego', 'KSante', 'Syndra', 'Ezreal', 'Bard']",Akali,Nisqy
44610,20:12,RED,Carzzy,HEXTECH_DRAKE,['Varus'],,
44610,23:50,RED,Nisqy,KILL,['Akali'],KSante,Finn
44610,24:27,RED,Nisqy,TOWER,['Akali'],,T1 BOT
44610,25:36,RED,Nisqy,KILL,"['Akali', 'Fiora', 'Sejuani']",Syndra,Dajor
44610,25:39,RED,Carzzy,KILL,"['Varus', 'Fiora', 'Sejuani', 'Thresh']",Viego,113
44610,25:39,RED,Chasy,KILL,"['Fiora', 'Akali']",Bard,Execute
44610,25:40,RED,Chasy,KILL,"['Fiora', 'Sejuani', 'Akali']",Ezreal,Kobbe
44610,26:13,RED,Chasy,TOWER,['Fiora'],,T2 BOT
44610,26:16,RED,Carzzy,HEXTECH_DRAKE,['Varus'],,
44610,27:09,BLUE,Dajor,TOWER,['Syndra'],,T1 MID
44610,28:25,RED,Chasy,KILL,"['Fiora', 'Sejuani', 'Akali']",Ezreal,Kobbe
44610,28:28,RED,Nisqy,KILL,"['Akali', 'Fiora']",Bard,Execute
44610,28:35,RED,Nisqy,KILL,"['Akali', 'Fiora', 'Sejuani', 'Varus', 'Thresh']",KSante,Finn
44610,28:37,RED,Chasy,KILL,"['Fiora', 'Sejuani', 'Akali', 'Varus']",Syndra,Dajor
44610,28:47,RED,Hylissang,TOWER,['Thresh'],,T2 MID
44610,28:54,RED,Carzzy,TOWER,['Varus'],,T3 MID
44610,28:57,RED,Chasy,INHIBITOR,['Fiora'],,INHIB MID
44610,29:02,RED,Carzzy,KILL,"['Varus', 'Fiora', 'Sejuani', 'Akali', 'Thresh']",Viego,113
44610,29:04,RED,Nisqy,TOWER,['Akali'],,T1 TOP NEXUS
44610,29:07,RED,Elyoya,TOWER,['Sejuani'],,T2 BOT NEXUS
44610,29:12,BLUE,Kobbe,KILL,['Ezreal'],Thresh,Hylissang
44610,29:21,RED,,NEXUS,[],,
44609,6:05,RED,Adam,KILL,"['Aatrox', 'Sejuani']",Kindred,Markoon
44609,8:15,BLUE,Markoon,KILL,"['Kindred', 'Varus', 'Karma']",Caitlyn,Crownie
44609,9:21,BLUE,Markoon,RIFT_HERALD,['Kindred'],,
44609,9:25,RED,Sheo,CLOUD_DRAKE,['Sejuani'],,
44609,12:00,BLUE,,PLATE,[],,MID
44609,12:00,BLUE,,PLATE,[],,MID
44609,12:19,RED,,PLATE,[],,BOT
44609,13:44,RED,Crownie,KILL,"['Caitlyn', 'Sejuani', 'Thresh']",Varus,3XA
44609,14:49,BLUE,Markoon,HEXTECH_DRAKE,['Kindred'],,
44609,16:03,RED,Crownie,TOWER,['Caitlyn'],,T1 BOT
44609,16:07,BLUE,Markoon,RIFT_HERALD,['Kindred'],,
44609,17:37,BLUE,Markoon,TOWER,['Kindred'],,T1 MID
44609,17:44,BLUE,Markoon,TOWER,['Kindred'],,T2 MID
44609,18:16,RED,nuc,KILL,"['Akali', 'Sejuani', 'Caitlyn', 'Thresh']",Kindred,Markoon
44609,18:30,RED,Crownie,TOWER,['Caitlyn'],,T1 TOP
44609,19:39,RED,Crownie,KILL,"['Caitlyn', 'Sejuani', 'Thresh']",Gnar,Irrelevant
44609,19:39,BLUE,Irrelevant,KILL,['Gnar'],Thresh,Labrov
44609,19:58,BLUE,Sertuss,TOWER,['Sylas'],,T1 TOP
44609,20:09,RED,Sheo,MOUNTAIN_DRAKE,['Sejuani'],,
44609,21:49,BLUE,Sertuss,TOWER,['Sylas'],,T1 BOT
44609,25:30,BLUE,Irrelevant,KILL,"['Gnar', 'Sylas', 'Karma']",Sejuani,Sheo
44609,25:56,BLUE,Markoon,MOUNTAIN_DRAKE,['Kindred'],,
44609,27:14,RED,Adam,TOWER,['Aatrox'],,T2 BOT
44609,31:38,RED,Crownie,TOWER,['Caitlyn'],,T1 MID
44609,31:50,RED,Adam,MOUNTAIN_DRAKE,['Aatrox'],,
44609,32:28,BLUE,Sertuss,KILL,"['Sylas', 'Gnar', 'Kindred', 'Varus', 'Karma']",Aatrox,Adam
44609,33:12,RED,Sheo,BARON,['Sejuani'],,
