name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
Carlton Morris,,,carlton-morris,C. Morris,F,9,1084,M,358222,"{'nameTranslation': {'ar': 'كارلتون موريس', 'hi': 'कार्लटन मॉरिस', 'bn': 'কার্লটন মরিস'}, 'shortNameTranslation': {'ar': 'ك. موريس', 'hi': 'सी. मॉरिस', 'bn': 'সি. মরিস'}}",True,miss,set-piece,head,57,3374,674,,4.2,60.9,0,49.7,48.6,
Alfie Doughty,,,alfie-doughty,A. Doughty,M,14,576,M,945792,"{'nameTranslation': {'ar': 'ألفي دوتي', 'hi': 'अल्फी डौटी', 'bn': 'আলফি ডাউটি'}, 'shortNameTranslation': {'ar': 'أ. دوتي', 'hi': 'ए. डौटी', 'bn': 'এ. ডাউটি'}}",True,block,set-piece,left-foot,51,3002,302,,18.1,64.4,0,52.2,19.0,
Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,19613,M,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'hi': 'ओली वॉटकिंस', 'bn': 'অলি ওয়াটকিন্স'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'hi': 'ओ. वॉटकिंस', 'bn': 'ও. ওয়াটকিন্স'}}",False,save,assisted,right-foot,49,2902,202,,14.3,46.7,0,48.4,2.5,OllieWatkins
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2380,M,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",True,block,free-kick,right-foot,45,3187,487,,22.2,28.2,0,49.4,19.0,
Leon Bailey,,,leon-bailey,L. Bailey,M,31,7430,M,808590,"{'nameTranslation': {'ar': 'ليون بيلي', 'hi': 'लियोन बेली', 'bn': 'লিওন বেইলি'}, 'shortNameTranslation': {'ar': 'ل. بيلي', 'hi': 'एल. बेली', 'bn': 'এল. বেইলি'}}",False,save,assisted,left-foot,45,3058,358,,15.0,56.6,0,49.7,7.6,leonbailey
Andros Townsend,,,andros-townsend,A. Townsend,F,30,609,M,47992,"{'nameTranslation': {'ar': 'أندروس تاونسيند', 'hi': 'एंड्रोस टाउनसेंड', 'bn': 'অ্যান্ড্রোস টাউনসেন্ড'}, 'shortNameTranslation': {'ar': 'أ. تاونسيند', 'hi': 'ए. टाउनसेंड', 'bn': 'এ. টাউনসেন্ড'}}",True,miss,assisted,head,45,2996,296,,9.2,46.4,0,51.8,58.3,
Tahith Chong,,,tahith-chong,T. Chong,M,24,1675,M,825845,"{'nameTranslation': {'ar': 'تايث تشونغ', 'hi': 'ताहित चोंग', 'bn': 'তাহিথ চং'}, 'shortNameTranslation': {'ar': 'ت. تشونغ', 'hi': 'टी. चोंग', 'bn': 'টি. চং'}}",True,block,assisted,left-foot,45,2752,52,,9.1,66.9,0,48.9,19.0,
Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,12094,M,948261,"{'nameTranslation': {'ar': 'مورغان روجرز', 'hi': 'मॉर्गन रोजर्स', 'bn': 'মরগান রজার্স'}, 'shortNameTranslation': {'ar': 'م. روجرز', 'hi': 'एम. रोजर्स', 'bn': 'এম. রজার্স'}}",False,save,regular,right-foot,44,2621,2621,,15.5,37.0,0,46.5,23.4,mrogers
Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,19613,M,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'hi': 'ओली वॉटकिंस', 'bn': 'অলি ওয়াটকিন্স'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'hi': 'ओ. वॉटकिंस', 'bn': 'ও. ওয়াটকিন্স'}}",False,goal,set-piece,right-foot,38,2249,2249,regular,12.7,39.3,0,45.8,8.2,OllieWatkins
Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,19613,M,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'hi': 'ओली वॉटकिंस', 'bn': 'অলি ওয়াটকিন্স'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'hi': 'ओ. वॉटकिंस', 'bn': 'ও. ওয়াটকিন্স'}}",False,post,assisted,right-foot,34,2027,2027,,10.8,70.3,0,55.4,2.5,OllieWatkins
Clément Lenglet,,,clement-lenglet,C. Lenglet,D,15,8093,M,580550,"{'nameTranslation': {'ar': 'كليمو لينغليه', 'hi': 'क्लेमेंट लेंग्लेट', 'bn': 'ক্লেমেন্ট লেংলেট'}, 'shortNameTranslation': {'ar': 'ك. لينغليه', 'hi': 'सी. लेंग्लेट', 'bn': 'সি. লেংলেট'}}",False,miss,corner,head,32,1871,1871,,8.5,52.6,0,52.4,69.4,clement_lenglet
Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,19613,M,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'hi': 'ओली वॉटकिंस', 'bn': 'অলি ওয়াটকিন্স'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'hi': 'ओ. वॉटकिंस', 'bn': 'ও. ওয়াটকিন্স'}}",False,goal,corner,head,24,1395,1395,regular,5.5,56.0,0,46.2,25.3,OllieWatkins
Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,19613,M,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'hi': 'ओली वॉटकिंस', 'bn': 'অলি ওয়াটকিন্স'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'hi': 'ओ. वॉटकिंस', 'bn': 'ও. ওয়াটকিন্স'}}",False,save,fast-break,right-foot,23,1343,1343,,10.4,63.4,0,46.3,24.1,OllieWatkins
Douglas Luiz,,,douglas-luiz,D. Luiz,M,12,11414,M,867887,"{'nameTranslation': {'ar': 'دوغلاس لويز', 'hi': 'डगलस लुइज़', 'bn': 'ডগলাস লুই'}, 'shortNameTranslation': {'ar': 'د. لويز', 'hi': 'डी. लुइज़', 'bn': 'ডি. লুইজ'}}",False,miss,corner,head,16,950,950,,8.8,54.4,0,61.0,15.3,Douglas_Luiz
Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,3079,M,975937,"{'nameTranslation': {'ar': 'جاكوب رامزي', 'hi': 'जैकब रैमसे', 'bn': 'জ্যাকব রামসে'}, 'shortNameTranslation': {'ar': 'ج. رامزي', 'hi': 'जे. रैमसे', 'bn': 'জে. রামসে'}}",False,save,assisted,right-foot,14,825,825,,13.9,40.9,0,48.0,10.8,
Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,3079,M,975937,"{'nameTranslation': {'ar': 'جاكوب رامزي', 'hi': 'जैकब रैमसे', 'bn': 'জ্যাকব রামসে'}, 'shortNameTranslation': {'ar': 'ج. رامزي', 'hi': 'जे. रैमसे', 'bn': 'জে. রামসে'}}",False,miss,assisted,other,2,88,88,,7.0,52.4,0,66.1,1.4,
