name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId,firstName,lastName
João Palhinha,joao-palhinha,J. Palhinha,M,6,16675,M,364612,"{'nameTranslation': {'ar': 'جواو بالينيا', 'hi': 'जोआओ पालहिन्हा', 'bn': 'জোয়াও পালহিনহা'}, 'shortNameTranslation': {'ar': 'ج. بالينيا', 'hi': 'जे. पालहिन्हा', 'bn': 'জে. পলহিনহা'}}",False,miss,corner,head,42,2496,2496,,9.7,52.8,0,2.5,4.2,Palhinha,,
Pedro Porro,pedro-porro,P. Porro,D,23,11089,M,913654,"{'nameTranslation': {'ar': 'بيدرو بورو', 'hi': 'पेड्रो पोरो', 'bn': 'পেড্রো পোরো'}, 'shortNameTranslation': {'ar': 'ب. بورو', 'hi': 'पी. पोरो', 'bn': 'পি. পোরো'}}",True,block,corner,right-foot,40,2387,2387,,28.2,45.0,0,51.2,19.0,pedroporro29,,
Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,12068,M,928124,"{'nameTranslation': {'ar': 'ديان كولوسيفسكي', 'hi': 'देजान कुलुसेवस्की', 'bn': 'দেজান কুলুসেভস্কি'}, 'shortNameTranslation': {'ar': 'د. كولوسيفسكي', 'hi': 'डी. कुलुसेवस्की', 'bn': 'ডি. কুলুসেভস্কি'}}",True,block,assisted,right-foot,40,2352,2352,,12.8,55.2,0,49.4,19.0,dejan_k10,,
Destiny Udogie,destiny-udogie,D. Udogie,D,13,5987,M,983572,"{'nameTranslation': {'ar': 'ديستيني أودوجي', 'hi': 'डेस्टिनी उडोगी', 'bn': 'ডেসটিনি উদোগি'}, 'shortNameTranslation': {'ar': 'د. أودوجي', 'hi': 'डी. उडोगी', 'bn': 'ডি. উদোগি'}}",True,block,assisted,left-foot,40,2350,2350,,9.3,42.9,0,52.8,19.0,udogiethree,,
Heung-min Son,heung-min-son,H. M. Son,F,7,126618,M,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",True,goal,assisted,right-foot,36,2107,2107,regular,15.2,46.6,0,46.1,24.7,HMSon,,
James Maddison,james-maddison,J. Maddison,M,10,16399,M,356398,"{'nameTranslation': {'ar': 'جيمس ماديسون', 'hi': 'जेम्स मैडिसन', 'bn': 'জেমস ম্যাডিসন'}, 'shortNameTranslation': {'ar': 'ج. ماديسون', 'hi': 'जे. मैडिसन', 'bn': 'জে. ম্যাডিসন'}}",True,save,assisted,right-foot,34,1988,1988,,11.6,25.4,0,50.2,2.5,Madders,,
Heung-min Son,heung-min-son,H. M. Son,F,7,126618,M,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",True,save,assisted,left-foot,31,1804,1804,,18.7,50.5,0,50.1,1.9,HMSon,,
Richarlison,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",True,miss,fast-break,right-foot,30,1752,1752,,18.2,50.3,0,43.7,9.7,Richarlison,,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,8,4466,M,149593,"{'nameTranslation': {'ar': 'بيير إيميل هويبيرج', 'hi': 'पियरे-एमिले होजबर्ज', 'bn': 'পিয়েরে-এমিল হজবজের্গ'}, 'shortNameTranslation': {'ar': 'ب. هويبيرج', 'hi': 'पी. होजबर्ज', 'bn': 'পি. হজবজের্গ'}}",True,save,assisted,right-foot,27,1597,1597,,23.4,49.5,0,49.6,22.2,hojbjerg23,,
Saša Lukić,sasa-lukic,S. Lukić,M,20,2089,M,371222,"{'nameTranslation': {'ar': 'ساسا لوكيتش', 'hi': 'साशा लुकीच', 'bn': 'সাসা লুকিচ'}, 'shortNameTranslation': {'ar': 'س. لوكيتش', 'hi': 'एस. लुकीच', 'bn': 'এস. লুকিচ'}}",False,miss,assisted,right-foot,25,1462,1462,,32.7,54.1,0,61.3,9.7,,,
Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,4988,M,891920,"{'nameTranslation': {'ar': 'كارلوس فينيسيوس', 'hi': 'कार्लोस विनीसियस', 'bn': 'কার্লোস ভিনিসিয়াস'}, 'shortNameTranslation': {'ar': 'ك. فينيسيوس', 'hi': 'सी. विनीसियस', 'bn': 'সি. ভিনিসিয়াস'}}",False,miss,assisted,head,18,1061,1061,,7.1,58.1,0,62.4,16.7,,,
João Palhinha,joao-palhinha,J. Palhinha,M,6,16675,M,364612,"{'nameTranslation': {'ar': 'جواو بالينيا', 'hi': 'जोआओ पालहिन्हा', 'bn': 'জোয়াও পালহিনহা'}, 'shortNameTranslation': {'ar': 'ج. بالينيا', 'hi': 'जे. पालहिन्हा', 'bn': 'জে. পলহিনহা'}}",False,save,corner,head,12,666,666,,12.7,50.7,0,46.0,22.2,Palhinha,,
Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,12068,M,928124,"{'nameTranslation': {'ar': 'ديان كولوسيفسكي', 'hi': 'देजान कुलुसेवस्की', 'bn': 'দেজান কুলুসেভস্কি'}, 'shortNameTranslation': {'ar': 'د. كولوسيفسكي', 'hi': 'डी. कुलुसेवस्की', 'bn': 'ডি. কুলুসেভস্কি'}}",True,block,set-piece,left-foot,9,536,536,,18.4,64.8,0,52.2,19.0,dejan_k10,,
Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,11821,M,998247,"{'nameTranslation': {'ar': 'ميكي فان دي فين', 'hi': 'मिकी वैन डे वेन', 'bn': 'মিকি ভ্যান ডি ভেন'}, 'shortNameTranslation': {'ar': 'م. فان دي فين', 'hi': 'एम. वैन डे वेन', 'bn': 'এম. ভ্যান ডি ভেন'}}",True,miss,set-piece,right-foot,7,407,407,,9.3,48.5,0,49.4,55.6,mickyvdven,,
Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,1202,M,151499,"{'nameTranslation': {'ar': 'بوبي ديكوردوفا-ريد', 'hi': 'बॉबी डेकोर्डोवा-रीड', 'bn': 'ববি ডেকোরডোভা-রিড'}, 'shortNameTranslation': {'ar': 'ب. ريد', 'hi': 'बी. डेकोर्डोवा-रीड', 'bn': 'বি. রিড'}}",False,miss,regular,right-foot,1,9,9,,27.1,41.9,0,63.5,22.2,,,
